ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.5388754127855085	247.93	12.27710843373494	144.3012048192771	110.7710843373494	0.758848733411577	16	336	475	17.0	407.0	312.0	26	3.0	3.0	2.0	0	0	2.054769515991211	1700	41.74679398536682	1125	33.82352941176471	
0.5270936893350934	264.59	11.395604395604396	125.52747252747253	96.43956043956044	0.758848733411577	17	346	452	17.0	375.0	288.0	104	3.0	3.0	2.0	0	0	2.1163222789764404	1800	43.86311626434326	1200	33.33333333333334	
0.5125290551007708	263.62	12.071428571428571	123.38095238095238	94.97619047619048	0.758848733411577	18	363	472	17.0	431.0	330.0	72	3.0	3.0	2.0	0	0	1.96710205078125	1900	45.83021831512451	1276	32.84210526315789	
0.5494361450146695	280.09	12.611764705882353	153.56470588235294	118.04705882352941	0.7593001733924761	19	379	480	17.0	471.0	360.0	49	3.0	3.0	2.0	0	0	2.2404873371124268	2000	48.07070565223694	1346	32.69999999999999	
0.5345185949028555	265.55	11.717391304347826	131.17391304347825	100.54347826086956	0.7593001733924761	20	388	434	17.0	400.0	306.0	62	3.0	3.0	2.0	0	0	2.1463558673858643	2100	50.2170615196228	1425	32.14285714285714	
0.4833173328320465	263.48	11.36046511627907	102.66279069767442	78.81395348837209	0.7593001733924761	21	403	427	17.0	300.0	230.0	62	3.0	3.0	2.0	0	0	1.792452335357666	2200	52.00951385498047	1497	31.954545454545453	
0.5255140486471358	251.12	11.659574468085106	105.03191489361703	80.57446808510639	0.760561735355768	22	410	465	17.0	368.0	282.0	76	3.0	3.0	2.0	0	0	1.9585659503936768	2300	53.968079805374146	1576	31.47826086956522	
0.539776477440315	241.31	10.710843373493976	94.28915662650603	72.07228915662651	0.761006468301085	23	428	491	17.0	308.0	236.0	55	3.0	3.0	2.0	0	0	1.6105728149414062	2400	55.57865262031555	1643	31.54166666666667	
0.5491557434422374	256.25	11.154761904761905	102.72619047619048	78.45238095238095	0.761006468301085	24	445	478	17.0	317.0	244.0	75	3.0	3.0	2.0	0	0	1.682279109954834	2500	57.260931730270386	1714	31.439999999999998	
0.5105578377146204	241.64	11.505882352941176	121.16470588235295	92.56470588235294	0.7622704025247596	25	461	433	17.0	340.0	260.0	81	3.0	3.0	2.0	0	0	1.8482944965362549	2600	59.10922622680664	1785	31.34615384615384	
0.5285696017476231	237.51	11.364705882352942	114.04705882352941	86.96470588235294	0.7622704025247596	26	477	461	17.0	286.0	218.0	36	3.0	3.0	2.0	0	0	1.7693231105804443	2700	60.878549337387085	1858	31.185185185185176	
0.5564964435049796	283.98	11.55813953488372	120.51162790697674	91.97674418604652	0.7622704025247596	27	492	490	17.0	283.0	220.0	31	3.0	3.0	2.0	0	0	1.8557000160217285	2800	62.73424935340881	1924	31.285714285714278	
0.5500002408307154	301.74	11.406976744186046	121.77906976744185	92.67441860465117	0.7622704025247596	28	507	471	17.0	394.0	300.0	99	5.0	11.0	8.0	0	0	1.8150978088378906	2900	64.5493471622467	1992	31.310344827586206	
0.5545944387150623	317.25	10.919540229885058	117.82758620689656	89.72413793103448	0.7622704025247596	29	521	499	17.0	335.0	256.0	78	3.0	3.0	2.0	0	0	1.8158786296844482	3000	66.36522579193115	2070	31.0	
0.5419227963413019	338.49	10.71951219512195	114.7439024390244	87.29268292682927	0.764369159640655	30	540	490	17.0	366.0	278.0	73	3.0	3.0	2.0	0	0	1.6932647228240967	3100	68.05849051475525	2139	31.0	
0.5378371211610936	330.65	10.89010989010989	114.89010989010988	87.58241758241758	0.764369159640655	31	550	489	17.0	344.0	262.0	96	3.0	3.0	2.0	0	0	1.8595221042633057	3200	69.91801261901855	2213	30.84375	
0.5248470537098306	349.3	11.32258064516129	131.55913978494624	100.19354838709677	0.764369159640655	32	558	489	17.0	439.0	334.0	139	3.0	3.0	2.0	0	0	2.0265891551971436	3300	71.9446017742157	2289	30.63636363636364	
0.546722403108002	351.59	11.662921348314606	142.1573033707865	108.20224719101124	0.764369159640655	33	570	475	17.0	439.0	334.0	163	3.0	3.0	2.0	0	0	2.0321004390716553	3400	73.97670221328735	2357	30.67647058823529	
0.5282264875777225	351.7	11.988372093023257	141.61627906976744	107.83720930232558	0.764369159640655	34	585	493	17.0	370.0	282.0	156	6.0	16.0	12.0	0	0	1.9765560626983643	3500	75.95325827598572	2430	30.57142857142857	
0.5716691813313709	349.46	12.369565217391305	158.6195652173913	120.73913043478261	0.764369159640655	35	594	498	17.0	481.0	366.0	146	5.0	11.0	8.0	0	0	2.23796010017395	3600	78.19121837615967	2503	30.47222222222223	
0.5939879844259105	355.53	12.60919540229885	151.02298850574712	114.91954022988506	0.7648775150762875	36	608	500	17.0	525.0	400.0	159	5.0	11.0	8.0	0	0	2.0703938007354736	3700	80.26161217689514	2578	30.324324324324323	
0.568967003235019	354.45	11.627906976744185	132.2674418604651	100.79069767441861	0.7648775150762875	37	623	497	17.0	382.0	292.0	133	3.0	3.0	2.0	0	0	1.9466431140899658	3800	82.20825529098511	2643	30.44736842105263	
0.5829427004227282	369.58	12.406593406593407	142.27472527472528	108.61538461538461	0.7648775150762875	38	633	500	17.0	349.0	266.0	140	3.0	3.0	2.0	0	0	2.1164963245391846	3900	84.32475161552429	2708	30.56410256410257	
0.5876126276287497	365.52	11.944444444444445	134.8	102.93333333333334	0.7648775150762875	39	644	498	17.0	351.0	266.0	137	6.0	16.0	12.0	0	0	2.067903757095337	4000	86.39265537261963	2780	30.5	
0.5701704627713375	370.77	11.423913043478262	132.3695652173913	101.0	0.7648775150762875	40	653	497	17.0	456.0	350.0	97	5.0	11.0	8.0	0	0	2.0887553691864014	4100	88.48141074180603	2851	30.463414634146346	
0.6226247963903889	376.97	11.384615384615385	126.8021978021978	96.76923076923077	0.7648775150762875	41	663	497	17.0	365.0	278.0	154	3.0	3.0	2.0	0	0	2.047736167907715	4200	90.52914690971375	2921	30.45238095238095	
0.6013580742383704	379.62	11.650602409638553	124.78313253012048	95.06024096385542	0.7648775150762875	42	681	497	17.0	365.0	278.0	192	3.0	3.0	2.0	0	0	1.8196697235107422	4300	92.34881663322449	2985	30.58139534883722	
0.5855205885988082	372.47	11.716049382716049	121.37037037037037	92.46913580246914	0.7648775150762875	43	701	499	17.0	399.0	304.0	151	3.0	3.0	2.0	0	0	1.7363591194152832	4400	94.08517575263977	3054	30.590909090909093	
0.5667428434953714	349.03	11.635294117647058	117.95294117647059	89.88235294117646	0.7648775150762875	44	717	498	17.0	338.0	258.0	129	5.0	11.0	8.0	0	0	1.7956132888793945	4500	95.88078904151917	3118	30.71111111111111	
0.5763678347754769	331.37	11.418604651162791	110.1046511627907	83.83720930232558	0.7648775150762875	45	732	500	17.0	364.0	276.0	192	5.0	11.0	8.0	0	0	1.7457802295684814	4600	97.62656927108765	3189	30.673913043478265	
0.6249516022059458	329.07	11.13953488372093	104.95348837209302	79.74418604651163	0.7648775150762875	46	747	497	17.0	348.0	266.0	175	3.0	3.0	2.0	0	0	1.672943115234375	4700	99.29951238632202	3251	30.829787234042556	
0.5811627927165826	344.13	11.241758241758241	104.89010989010988	79.75824175824175	0.7648775150762875	47	757	499	17.0	248.0	188.0	171	3.0	3.0	2.0	0	0	1.780613660812378	4800	101.0801260471344	3328	30.666666666666657	
0.583738022327918	335.67	11.919540229885058	124.1264367816092	94.41379310344827	0.7648775150762875	48	771	499	17.0	323.0	246.0	155	6.0	16.0	12.0	0	0	1.8488378524780273	4900	102.92896389961243	3403	30.551020408163268	
0.5509454545959536	316.76	11.329268292682928	109.89024390243902	83.60975609756098	0.7648775150762875	49	790	497	17.0	325.0	248.0	75	6.0	16.0	12.0	0	0	1.6501471996307373	5000	104.57911109924316	3473	30.540000000000006	
0.601742526489214	326.71	10.622222222222222	99.38888888888889	75.55555555555556	0.7648775150762875	50	801	499	17.0	369.0	280.0	81	5.0	11.0	8.0	0	0	1.6986067295074463	5100	106.27771782875061	3541	30.568627450980387	
