,id,class,attr1,attr2,attr3,attr4,attr5,attr6
90,0.9988547659061822,0.0,0.032929277996907105,0.010976425998969034,0.010976425998969034,0.021952851997938068,0.021952851997938068,2
91,0.9985852386219171,0.0,0.032562562128975556,0.010854187376325186,0.010854187376325186,0.032562562128975556,0.02170837475265037,2
92,0.9990186738191033,0.010742136277624766,0.032226408832874295,0.010742136277624766,0.021484272555249533,0.010742136277624766,0.010742136277624766,1
93,0.9989265836854329,0.0,0.03188063564953509,0.01062687854984503,0.02125375709969006,0.01062687854984503,0.02125375709969006,2
94,0.9987833872617508,0.0,0.03154052801879213,0.010513509339597377,0.021027018679194754,0.021027018679194754,0.021027018679194754,2
95,0.9985383670628746,0.0,0.03120432397071483,0.01040144132357161,0.02080288264714322,0.02080288264714322,0.03120432397071483,2
96,0.9985682841240751,0.0,0.030883555179095103,0.010294518393031702,0.020589036786063403,0.030883555179095103,0.020589036786063403,2
97,0.999116125337473,0.010195062503443602,0.030585187510330805,0.020390125006887205,0.010195062503443602,0.010195062503443602,0.010195062503443602,1
98,0.9984222704376025,0.0,0.030255220316290986,0.02017014687752732,0.01008507343876366,0.01008507343876366,0.04034029375505464,2
99,0.9990014975043671,0.009990014975043671,0.029970044925131015,0.019980029950087342,0.009990014975043671,0.019980029950087342,0.009990014975043671,2
100,0.9983376510287745,0.0,0.029653593594914096,0.019769062396609395,0.009884531198304698,0.019769062396609395,0.03953812479321879,2
101,0.9990402147707002,0.009794511909516669,0.029383535728550004,0.019589023819033338,0.019589023819033338,0.009794511909516669,0.009794511909516669,1
102,0.9990587347311752,0.00969959936632209,0.029098798098966268,0.01939919873264418,0.01939919873264418,0.00969959936632209,0.00969959936632209,2
103,0.9987541810828022,0.0,0.02881021676200391,0.019206811174669273,0.019206811174669273,0.009603405587334636,0.02881021676200391,2
104,0.9987325723677467,0.00951173878445473,0.028535216353364194,0.01902347756890946,0.01902347756890946,0.028535216353364194,0.00951173878445473,1
105,0.9986676727218504,0.0,0.028264179416656144,0.01884278627777076,0.01884278627777076,0.028264179416656144,0.01884278627777076,1
106,0.9981708098443232,0.0,0.027986097472270745,0.01865739831484716,0.01865739831484716,0.027986097472270745,0.03731479662969432,1
107,0.9990582592834162,0.009250539437809409,0.02775161831342823,0.02775161831342823,0.009250539437809409,0.009250539437809409,0.009250539437809409,1
108,0.9989495574738941,0.009164674839210038,0.02749402451763011,0.02749402451763011,0.009164674839210038,0.009164674839210038,0.018329349678420075,1
109,0.9984745718892399,0.009077041562629454,0.02723112468788836,0.02723112468788836,0.009077041562629454,0.009077041562629454,0.03630816625051782,2
110,0.9986635070876165,0.00899696853232087,0.02699090559696261,0.02699090559696261,0.00899696853232087,0.01799393706464174,0.02699090559696261,2
111,0.9984094152489369,0.008914369779008365,0.026743109337025093,0.026743109337025093,0.008914369779008365,0.01782873955801673,0.03565747911603346,2
112,0.9988273458812714,0.00883918005204665,0.026517540156139947,0.026517540156139947,0.00883918005204665,0.026517540156139947,0.00883918005204665,2
113,0.9987327913808193,0.00876081395948087,0.02628244187844261,0.02628244187844261,0.00876081395948087,0.02628244187844261,0.01752162791896174,1
114,0.9987546930016798,0.008684823417405911,0.026054470252217736,0.026054470252217736,0.008684823417405911,0.026054470252217736,0.017369646834811823,2
115,0.9983320657786959,0.00860631091188531,0.025818932735655928,0.025818932735655928,0.00860631091188531,0.025818932735655928,0.03442524364754124,2
116,0.9990881069030456,0.00853921458891492,0.02561764376674476,0.02561764376674476,0.01707842917782984,0.00853921458891492,0.00853921458891492,1
117,0.998817097892259,0.008464551677053043,0.02539365503115913,0.02539365503115913,0.016929103354106086,0.008464551677053043,0.02539365503115913,2
118,0.9985906553492873,0.008391518112178885,0.025174554336536654,0.025174554336536654,0.01678303622435777,0.008391518112178885,0.03356607244871554,1
119,0.9986139979479093,0.008321783316232578,0.024965349948697733,0.024965349948697733,0.016643566632465155,0.008321783316232578,0.03328713326493031,2
120,0.9988749293268808,0.008255164705180833,0.024765494115542498,0.024765494115542498,0.016510329410361665,0.024765494115542498,0.008255164705180833,2
121,0.9987928370624672,0.008186826533298911,0.024560479599896736,0.024560479599896736,0.016373653066597823,0.024560479599896736,0.016373653066597823,2
122,0.9986477343374376,0.008119087271036078,0.02435726181310823,0.02435726181310823,0.016238174542072156,0.02435726181310823,0.02435726181310823,2
123,0.9984427709212877,0.008051957830010385,0.024155873490031156,0.024155873490031156,0.01610391566002077,0.024155873490031156,0.03220783132004154,2
124,0.9998080552783112,0.00799846444222649,0.00799846444222649,0.00799846444222649,0.00799846444222649,0.00799846444222649,0.00799846444222649,1
125,0.9998110890698172,0.007935008643411248,0.007935008643411248,0.007935008643411248,0.007935008643411248,0.007935008643411248,0.007935008643411248,2
126,0.9997211161496979,0.007871819812202346,0.007871819812202346,0.007871819812202346,0.007871819812202346,0.007871819812202346,0.01574363962440469,1
127,0.9997254549007941,0.007810355116412454,0.007810355116412454,0.007810355116412454,0.007810355116412454,0.007810355116412454,0.015620710232824908,2
128,0.9995796174333046,0.007748679204909338,0.007748679204909338,0.007748679204909338,0.007748679204909338,0.007748679204909338,0.023246037614728016,1
129,0.9995860559829737,0.007689123507561336,0.007689123507561336,0.007689123507561336,0.007689123507561336,0.007689123507561336,0.023067370522684007,2
130,0.9993887085169662,0.007628921439060811,0.007628921439060811,0.007628921439060811,0.007628921439060811,0.007628921439060811,0.030515685756243242,1
131,0.9993979270946071,0.007571196417383387,0.007571196417383387,0.007571196417383387,0.007571196417383387,0.007571196417383387,0.030284785669533548,2
132,0.9997457016474147,0.007516884974792592,0.007516884974792592,0.007516884974792592,0.007516884974792592,0.015033769949585184,0.007516884974792592,1
133,0.9997494815620874,0.007460817026582742,0.007460817026582742,0.007460817026582742,0.007460817026582742,0.014921634053165484,0.007460817026582742,2
134,0.999670944380693,0.007404969958375504,0.007404969958375504,0.007404969958375504,0.007404969958375504,0.014809939916751008,0.014809939916751008,1
135,0.9996757632986911,0.0073505570830786114,0.0073505570830786114,0.0073505570830786114,0.0073505570830786114,0.014701114166157223,0.014701114166157223,2
136,0.9995474329902521,0.007295966664162424,0.007295966664162424,0.007295966664162424,0.007295966664162424,0.014591933328324848,0.021887899992487272,1
137,0.9995539637964049,0.0072431446651913395,0.0072431446651913395,0.0072431446651913395,0.0072431446651913395,0.014486289330382679,0.02172943399557402,2
138,0.9993794921580512,0.007189780519122671,0.007189780519122671,0.007189780519122671,0.007189780519122671,0.014379561038245342,0.028759122076490683,1
139,0.9993883167946369,0.007138487977104549,0.007138487977104549,0.007138487977104549,0.007138487977104549,0.014276975954209098,0.028553951908418196,2
140,0.9996480908821981,0.007089702772214171,0.007089702772214171,0.007089702772214171,0.007089702772214171,0.021269108316642513,0.007089702772214171,1
141,0.9996530273260442,0.007039810051591861,0.007039810051591861,0.007039810051591861,0.007039810051591861,0.021119430154775583,0.007039810051591861,2
142,0.9995845907428849,0.006990102033167027,0.006990102033167027,0.006990102033167027,0.006990102033167027,0.02097030609950108,0.013980204066334054,1
143,0.9995903367500837,0.00694159956076447,0.00694159956076447,0.00694159956076447,0.00694159956076447,0.02082479868229341,0.01388319912152894,2
144,0.9994772235462416,0.006892946369284425,0.006892946369284425,0.006892946369284425,0.006892946369284425,0.020678839107853272,0.020678839107853272,1
145,0.9994843548233266,0.0068457832522145655,0.0068457832522145655,0.0068457832522145655,0.0068457832522145655,0.0205373497566437,0.0205373497566437,2
146,0.9993296579346777,0.00679816093833114,0.00679816093833114,0.00679816093833114,0.00679816093833114,0.020394482814993422,0.02719264375332456,1
147,0.999338677053879,0.006752288358472156,0.006752288358472156,0.006752288358472156,0.006752288358472156,0.020256865075416467,0.027009153433888624,2
148,0.9997973680338532,0.006710049449891632,0.006710049449891632,0.006710049449891632,0.013420098899783264,0.006710049449891632,0.006710049449891632,1
149,0.999800059980007,0.0066653337332000465,0.0066653337332000465,0.0066653337332000465,0.013330667466400093,0.0066653337332000465,0.0066653337332000465,2
150,0.999736957470241,0.006620774552783053,0.006620774552783053,0.006620774552783053,0.013241549105566106,0.006620774552783053,0.013241549105566106,1
151,0.9997404058278416,0.006577239512025274,0.006577239512025274,0.006577239512025274,0.013154479024050548,0.006577239512025274,0.013154479024050548,2
152,0.9996370894454973,0.006533575748009787,0.006533575748009787,0.006533575748009787,0.013067151496019573,0.006533575748009787,0.01960072724402936,1
153,0.9996417847432871,0.006491180420410955,0.006491180420410955,0.006491180420410955,0.01298236084082191,0.006491180420410955,0.019473541261232866,2
154,0.9995008942000788,0.006448392865806961,0.006448392865806961,0.006448392865806961,0.012896785731613921,0.006448392865806961,0.025793571463227843,1
155,0.9995072677700363,0.006407097870320746,0.006407097870320746,0.006407097870320746,0.012814195740641491,0.006407097870320746,0.025628391481282983,2
156,0.9997566712592739,0.006367876887001745,0.006367876887001745,0.006367876887001745,0.01273575377400349,0.01273575377400349,0.006367876887001745,1
157,0.9997597405162937,0.006327593294406922,0.006327593294406922,0.006327593294406922,0.012655186588813844,0.012655186588813844,0.006327593294406922,2
158,0.9997034664703656,0.006287443185348211,0.006287443185348211,0.006287443185348211,0.012574886370696422,0.012574886370696422,0.012574886370696422,1
159,0.9997071599332006,0.006248169749582503,0.006248169749582503,0.006248169749582503,0.012496339499165007,0.012496339499165007,0.012496339499165007,2
160,0.999614435519289,0.0062087853137844035,0.0062087853137844035,0.0062087853137844035,0.012417570627568807,0.012417570627568807,0.01862635594135321,1
161,0.9996191781727167,0.006170488754152573,0.006170488754152573,0.006170488754152573,0.012340977508305146,0.012340977508305146,0.018511466262457716,2
162,0.9994922759810736,0.006131854453871617,0.006131854453871617,0.006131854453871617,0.012263708907743235,0.012263708907743235,0.02452741781548647,1
163,0.9994984442168124,0.0060945027086391,0.0060945027086391,0.0060945027086391,0.0121890054172782,0.0121890054172782,0.0243780108345564,2
164,0.9996879330999447,0.0060587147460602715,0.0060587147460602715,0.0060587147460602715,0.012117429492120543,0.018176144238180814,0.0060587147460602715,1
165,0.9996916798838527,0.006022239035444896,0.006022239035444896,0.006022239035444896,0.012044478070889791,0.018066717106334687,0.006022239035444896,2
166,0.9996416284288585,0.005985878014544063,0.005985878014544063,0.005985878014544063,0.011971756029088126,0.017957634043632188,0.011971756029088126,1
167,0.9996458798005042,0.0059502730940506204,0.0059502730940506204,0.0059502730940506204,0.011900546188101241,0.01785081928215186,0.011900546188101241,2
168,0.9995626273638528,0.005914571759549425,0.005914571759549425,0.005914571759549425,0.01182914351909885,0.017743715278648275,0.017743715278648275,1
169,0.9995677544643532,0.0058798103203785475,0.0058798103203785475,0.0058798103203785475,0.011759620640757095,0.017639430961135644,0.017639430961135644,2
170,0.9994532717855468,0.0058447559753540745,0.0058447559753540745,0.0058447559753540745,0.011689511950708149,0.017534267926062223,0.023379023901416298,1
171,0.9994596054725607,0.00581081165972419,0.00581081165972419,0.00581081165972419,0.01162162331944838,0.01743243497917257,0.02324324663889676,2
172,0.9998496780596636,0.0057794779078593275,0.0057794779078593275,0.011558955815718655,0.0057794779078593275,0.0057794779078593275,0.0057794779078593275,1
173,0.9998514005489976,0.005746272416948262,0.005746272416948262,0.011492544833896523,0.005746272416948262,0.005746272416948262,0.005746272416948262,2
174,0.9998204565286305,0.0,0.005713259751592174,0.011426519503184348,0.005713259751592174,0.005713259751592174,0.011426519503184348,1
175,0.9998224904574637,0.0,0.005680809604871953,0.011361619209743906,0.005680809604871953,0.005680809604871953,0.011361619209743906,2
176,0.9997447433033302,0.0,0.005648275385894521,0.011296550771789041,0.005648275385894521,0.005648275385894521,0.016944826157683564,1
177,0.9997476022170801,0.0,0.005616559563017304,0.011233119126034608,0.005616559563017304,0.005616559563017304,0.016849678689051913,2
178,0.9996412779746235,0.0,0.005584588145109629,0.011169176290219258,0.005584588145109629,0.005584588145109629,0.022338352580438516,1
179,0.9996452505884407,0.0,0.005553584725491337,0.011107169450982673,0.005553584725491337,0.005553584725491337,0.022214338901965346,2
180,0.9998169057049041,0.005523850307761901,0.005523850307761901,0.011047700615523803,0.005523850307761901,0.011047700615523803,0.005523850307761901,1
181,0.9998189116575863,0.005493510503613111,0.005493510503613111,0.010987021007226223,0.005493510503613111,0.010987021007226223,0.005493510503613111,2
182,0.999791041655057,0.0,0.005463339025437469,0.010926678050874938,0.005463339025437469,0.010926678050874938,0.010926678050874938,1
183,0.9997933060672117,0.0,0.0054336592721044115,0.010867318544208823,0.0054336592721044115,0.010867318544208823,0.010867318544208823,2
184,0.9997225406461047,0.0,0.00540390562511408,0.01080781125022816,0.00540390562511408,0.01080781125022816,0.016211716875342237,1
185,0.9997255148350862,0.0,0.00537486835932842,0.01074973671865684,0.00537486835932842,0.01074973671865684,0.01612460507798526,2
186,0.9996284493348173,0.0,0.005345606680934852,0.010691213361869704,0.005345606680934852,0.010691213361869704,0.021382426723739408,1
187,0.9996323893155576,0.0,0.005317193560189136,0.010634387120378272,0.005317193560189136,0.010634387120378272,0.021268774240756544,2
188,0.9997621296359813,0.005289746717650695,0.005289746717650695,0.01057949343530139,0.005289746717650695,0.015869240152952085,0.005289746717650695,1
189,0.9997646260637104,0.005261919084545845,0.005261919084545845,0.01052383816909169,0.005261919084545845,0.015785757253637532,0.005261919084545845,2
190,0.9997396921473082,0.0,0.005234239225902137,0.010468478451804274,0.005234239225902137,0.01570271767770641,0.010468478451804274,1
191,0.9997423955811996,0.0,0.005206991643652081,0.010413983287304161,0.005206991643652081,0.015620974930956244,0.010413983287304161,2
192,0.9996779992939838,0.0,0.005179678752818569,0.010359357505637138,0.005179678752818569,0.015539036258455707,0.015539036258455707,1
193,0.9996813087506045,0.0,0.005152996436858786,0.010305992873717572,0.005152996436858786,0.015458989310576357,0.015458989310576357,2
194,0.9995926225084409,0.0,0.0051261160128637994,0.010252232025727599,0.0051261160128637994,0.0153783480385914,0.020504464051455198,1
195,0.9995967663096915,0.0,0.0050999835015800585,0.010199967003160117,0.0050999835015800585,0.015299950504740176,0.020399934006320234,2
196,0.9998454325303766,0.005075357525534907,0.005075357525534907,0.010150715051069814,0.010150715051069814,0.005075357525534907,0.005075357525534907,1
197,0.9998469895178864,0.005049732270292356,0.005049732270292356,0.010099464540584711,0.010099464540584711,0.005049732270292356,0.005049732270292356,2
198,0.9998232836409968,0.0,0.005024237606236165,0.01004847521247233,0.01004847521247233,0.005024237606236165,0.01004847521247233,1
199,0.9998250459241057,0.0,0.004999125229620528,0.009998250459241057,0.009998250459241057,0.004999125229620528,0.009998250459241057,2
200,0.9997649402111519,0.0,0.004973954926423641,0.009947909852847282,0.009947909852847282,0.004973954926423641,0.014921864779270924,1
201,0.9997672609646748,0.0,0.0049493428760627465,0.009898685752125493,0.009898685752125493,0.0049493428760627465,0.01484802862818824,2
202,0.9996846841305608,0.0,0.004924555094239215,0.00984911018847843,0.00984911018847843,0.004924555094239215,0.01969822037695686,1
203,0.999687766441693,0.0,0.004900430227655358,0.009800860455310716,0.009800860455310716,0.004900430227655358,0.019601720910621432,2
204,0.9998215825612491,0.004877178451518288,0.004877178451518288,0.009754356903036577,0.009754356903036577,0.009754356903036577,0.004877178451518288,1
205,0.9998233101070495,0.004853511214111891,0.004853511214111891,0.009707022428223782,0.009707022428223782,0.009707022428223782,0.004853511214111891,2
206,0.9998016879832583,0.0,0.00482995984532975,0.0096599196906595,0.0096599196906595,0.0096599196906595,0.0096599196906595,1
207,0.9998035896854088,0.0,0.0048067480273336965,0.009613496054667393,0.009613496054667393,0.009613496054667393,0.009613496054667393,2
208,0.9997482693478051,0.0,0.004783484542333996,0.009566969084667991,0.009566969084667991,0.009566969084667991,0.014350453627001988,1
209,0.9997506601799556,0.0,0.00476071742942836,0.00952143485885672,0.00952143485885672,0.00952143485885672,0.014282152288285081,2
210,0.9996744700229733,0.0,0.004737793696791343,0.009475587393582686,0.009475587393582686,0.009475587393582686,0.018951174787165372,1
211,0.9996775323356776,0.0,0.0047154600581871585,0.009430920116374317,0.009430920116374317,0.009430920116374317,0.018861840232748634,2
212,0.9997796580265866,0.004693801211392425,0.004693801211392425,0.00938760242278485,0.00938760242278485,0.014081403634177278,0.004693801211392425,1
213,0.9997817118133387,0.004671877158006256,0.004671877158006256,0.009343754316012512,0.009343754316012512,0.014015631474018768,0.004671877158006256,2
