,id,bkblk_%,bkblk_f,bkblk_t,bknwy_f,bknwy_t,bkon8_f,bkon8_t,bkona_f,bkona_t,bkspr_f,bkspr_t,bkxbq_f,bkxbq_t,bkxcr_f,bkxcr_t,bkxwp_f,bkxwp_t,blxwp_f,blxwp_t,bxqsq_f,bxqsq_t,cntxt_f,cntxt_t,dsopp_f,dsopp_t,dwipd_g,dwipd_l,hdchk_f,hdchk_t,katri_b,katri_n,katri_w,mulch_f,mulch_t,qxmsq_f,qxmsq_t,r2ar8_f,r2ar8_t,reskd_f,reskd_t,reskr_f,reskr_t,rimmx_f,rimmx_t,rkxwp_f,rkxwp_t,rxmsq_f,rxmsq_t,simpl_f,simpl_t,skach_f,skach_t,skewr_f,skewr_t,skrxp_f,skrxp_t,spcop_f,spcop_t,stlmt_f,stlmt_t,thrsk_f,thrsk_t,wkcti_f,wkcti_t,wkna8_f,wkna8_t,wknck_f,wknck_t,wkovl_f,wkovl_t,wkpos_f,wkpos_t,wtoeg_n,wtoeg_t,class
10,0.8778955729143844,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.0,0.07980868844676221,0.07980868844676221,0.0,0.0,0.07980868844676221,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.0,0.07980868844676221,0.07980868844676221,0.0,0.0,0.07980868844676221,0.07980868844676221,0.0,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.0,0.07980868844676221,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.0,0.07980868844676221,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.07980868844676221,0.0,0.0,0.07980868844676221,0.0,0.07980868844676221,0.07980868844676221,0.0,won
11,0.8944271909999159,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.0,0.07453559924999299,0.07453559924999299,0.0,0.0,0.07453559924999299,0.07453559924999299,0.0,0.0,0.07453559924999299,0.07453559924999299,0.0,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.0,0.07453559924999299,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.0,0.07453559924999299,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.0,0.07453559924999299,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.07453559924999299,0.0,0.0,0.07453559924999299,0.0,0.07453559924999299,0.07453559924999299,0.0,won
12,0.9079593845004517,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.06984302957695782,0.0,0.0,0.06984302957695782,0.06984302957695782,0.0,0.0,0.06984302957695782,0.06984302957695782,0.0,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.06984302957695782,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.0,0.06984302957695782,0.06984302957695782,0.0,won
13,0.9191450300180578,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.0,0.06565321642986127,0.06565321642986127,0.0,0.0,0.06565321642986127,0.06565321642986127,0.0,0.0,0.06565321642986127,0.06565321642986127,0.0,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.0,0.06565321642986127,0.06565321642986127,0.0,0.0,0.06565321642986127,0.06565321642986127,0.0,0.0,0.06565321642986127,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.0,0.06565321642986127,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.06565321642986127,0.0,0.0,0.06565321642986127,0.06565321642986127,0.0,0.06565321642986127,0.0,0.0,0.06565321642986127,0.0,0.06565321642986127,0.06565321642986127,0.0,won
14,0.9284766908852594,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.0,0.061898446059017294,0.061898446059017294,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.0,0.061898446059017294,0.061898446059017294,0.0,0.0,0.061898446059017294,0.061898446059017294,0.0,0.0,0.061898446059017294,0.061898446059017294,0.0,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.0,0.061898446059017294,0.061898446059017294,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.0,0.061898446059017294,0.061898446059017294,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.0,0.061898446059017294,0.061898446059017294,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.061898446059017294,0.0,0.0,0.061898446059017294,0.061898446059017294,0.0,0.061898446059017294,0.0,0.0,0.061898446059017294,0.0,0.061898446059017294,0.061898446059017294,0.0,won
15,0.9363291775690445,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.0,0.058520573598065284,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.0,0.058520573598065284,0.058520573598065284,0.0,0.0,0.058520573598065284,0.058520573598065284,0.0,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.0,0.058520573598065284,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.0,0.058520573598065284,0.058520573598065284,0.0,0.0,0.058520573598065284,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.058520573598065284,0.0,0.0,0.058520573598065284,0.0,0.058520573598065284,0.058520573598065284,0.0,won
16,0.9429903335828895,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.0,0.05547001962252291,0.05547001962252291,0.0,0.0,0.05547001962252291,0.05547001962252291,0.0,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.0,0.05547001962252291,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.0,0.05547001962252291,0.05547001962252291,0.0,0.0,0.05547001962252291,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.05547001962252291,0.0,0.0,0.05547001962252291,0.05547001962252291,0.0,0.05547001962252291,0.0,0.0,0.05547001962252291,0.0,0.05547001962252291,0.05547001962252291,0.0,won
17,0.9486832980505138,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.0,0.05270462766947299,0.05270462766947299,0.0,0.0,0.05270462766947299,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.0,0.05270462766947299,0.05270462766947299,0.0,0.0,0.05270462766947299,0.05270462766947299,0.0,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.0,0.05270462766947299,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.0,0.05270462766947299,0.05270462766947299,0.0,0.0,0.05270462766947299,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.05270462766947299,0.0,0.0,0.05270462766947299,0.0,0.05270462766947299,0.05270462766947299,0.0,won
18,0.9535826651341416,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.0,0.05018856132284956,0.05018856132284956,0.0,0.0,0.05018856132284956,0.05018856132284956,0.0,0.0,0.05018856132284956,0.05018856132284956,0.0,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.0,0.05018856132284956,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.0,0.05018856132284956,0.05018856132284956,0.0,0.0,0.05018856132284956,0.05018856132284956,0.0,0.0,0.05018856132284956,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.05018856132284956,0.0,0.0,0.05018856132284956,0.0,0.05018856132284956,0.05018856132284956,0.0,won
19,0.9578262852211513,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.0,0.04789131426105757,0.04789131426105757,0.0,0.0,0.04789131426105757,0.04789131426105757,0.0,0.0,0.04789131426105757,0.04789131426105757,0.0,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.0,0.04789131426105757,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.0,0.04789131426105757,0.04789131426105757,0.0,0.0,0.04789131426105757,0.04789131426105757,0.0,0.0,0.04789131426105757,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.04789131426105757,0.0,0.0,0.04789131426105757,0.04789131426105757,0.0,0.04789131426105757,0.0,0.0,0.04789131426105757,0.0,0.04789131426105757,0.04789131426105757,0.0,won
20,0.9615239476408232,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.04578685464956301,0.0,0.0,0.04578685464956301,0.04578685464956301,0.0,0.04578685464956301,0.0,0.0,0.04578685464956301,0.0,0.04578685464956301,0.04578685464956301,0.0,won
21,0.9647638212377322,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.043852900965351466,0.0,0.0,0.043852900965351466,0.043852900965351466,0.0,0.043852900965351466,0.0,0.0,0.043852900965351466,0.0,0.043852900965351466,0.043852900965351466,0.0,won
22,0.9676172723968438,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.0,0.04207031619116713,0.04207031619116713,0.0,0.0,0.04207031619116713,0.04207031619116713,0.0,0.0,0.0,0.04207031619116713,0.04207031619116713,0.0,0.04207031619116713,0.0,0.0,0.04207031619116713,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.0,0.04207031619116713,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.04207031619116713,0.0,0.0,0.04207031619116713,0.0,0.04207031619116713,0.04207031619116713,0.0,won
23,0.970142500145332,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.0,0.040422604172722164,0.040422604172722164,0.0,0.0,0.040422604172722164,0.040422604172722164,0.0,0.0,0.0,0.040422604172722164,0.040422604172722164,0.0,0.040422604172722164,0.0,0.0,0.040422604172722164,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.0,0.040422604172722164,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.040422604172722164,0.0,0.0,0.040422604172722164,0.040422604172722164,0.0,0.040422604172722164,0.0,0.0,0.040422604172722164,0.0,0.040422604172722164,0.040422604172722164,0.0,won
24,0.9723873019805175,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.0,0.038895492079220696,0.038895492079220696,0.0,0.0,0.038895492079220696,0.038895492079220696,0.0,0.0,0.0,0.038895492079220696,0.038895492079220696,0.0,0.038895492079220696,0.0,0.0,0.038895492079220696,0.038895492079220696,0.0,0.0,0.038895492079220696,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.0,0.038895492079220696,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.038895492079220696,0.0,0.0,0.038895492079220696,0.038895492079220696,0.0,0.038895492079220696,0.0,0.0,0.038895492079220696,0.0,0.038895492079220696,0.038895492079220696,0.0,won
25,0.9743911956946198,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.0,0.03747658444979307,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.0,0.03747658444979307,0.03747658444979307,0.0,0.0,0.03747658444979307,0.03747658444979307,0.0,0.0,0.0,0.03747658444979307,0.03747658444979307,0.0,0.03747658444979307,0.0,0.0,0.03747658444979307,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.0,0.03747658444979307,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.03747658444979307,0.0,0.0,0.03747658444979307,0.0,0.03747658444979307,0.03747658444979307,0.0,won
