,id,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status_0<=X<200,checking_status_<0,checking_status_>=200,checking_status_no checking,credit_history_all paid,credit_history_critical/other existing credit,credit_history_delayed previously,credit_history_existing paid,credit_history_no credits/all paid,purpose_business,purpose_domestic appliance,purpose_education,purpose_furniture/equipment,purpose_new car,purpose_other,purpose_radio/tv,purpose_repairs,purpose_retraining,purpose_used car,savings_status_100<=X<500,savings_status_500<=X<1000,savings_status_<100,savings_status_>=1000,savings_status_no known savings,employment_1<=X<4,employment_4<=X<7,employment_<1,employment_>=7,employment_unemployed,personal_status_female div/dep/mar,personal_status_male div/sep,personal_status_male mar/wid,personal_status_male single,other_parties_co applicant,other_parties_guarantor,other_parties_none,property_magnitude_car,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_bank,other_payment_plans_none,other_payment_plans_stores,housing_for free,housing_own,housing_rent,job_high qualif/self emp/mgmt,job_skilled,job_unemp/unskilled non res,job_unskilled resident,own_telephone_none,own_telephone_yes,foreign_worker_no,foreign_worker_yes,class
10,0.00849189218354517,0.009263882382049277,0.9997273070628178,0.0023159705955123192,0.0007719901985041063,0.01929975496260266,0.0007719901985041063,0.0007719901985041063,0.0007719901985041063,0.0,0.0,0.0,0.0,0.0,0.0,0.0007719901985041063,0.0,0.0,0.0,0.0,0.0,0.0007719901985041063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007719901985041063,0.0,0.0,0.0,0.0,0.0007719901985041063,0.0,0.0,0.0007719901985041063,0.0,0.0,0.0,0.0,0.0,0.0007719901985041063,0.0007719901985041063,0.0,0.0,0.0,0.0,0.0007719901985041063,0.0,0.0,0.0,0.0007719901985041063,0.0,0.0007719901985041063,0.0,0.0,0.0007719901985041063,0.0,0.0,0.0007719901985041063,bad
11,0.00278528540964882,0.01114114163859528,0.9999174620639264,0.000696321352412205,0.00092842846988294,0.00557057081929764,0.000232107117470735,0.000232107117470735,0.0,0.000232107117470735,0.0,0.0,0.0,0.0,0.0,0.000232107117470735,0.0,0.000232107117470735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000232107117470735,0.0,0.0,0.0,0.0,0.000232107117470735,0.0,0.0,0.000232107117470735,0.0,0.0,0.0,0.0,0.0,0.000232107117470735,0.0,0.000232107117470735,0.0,0.0,0.0,0.000232107117470735,0.0,0.0,0.0,0.000232107117470735,0.0,0.000232107117470735,0.0,0.0,0.000232107117470735,0.0,0.0,0.000232107117470735,bad
12,0.008294732464134416,0.00765667612073946,0.9998342900998946,0.0006380563433949551,0.0006380563433949551,0.01403723955468901,0.0006380563433949551,0.0006380563433949551,0.0006380563433949551,0.0,0.0,0.0,0.0,0.0,0.0,0.0006380563433949551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006380563433949551,0.0,0.0,0.0,0.0,0.0,0.0006380563433949551,0.0,0.0,0.0006380563433949551,0.0,0.0,0.0,0.0,0.0006380563433949551,0.0,0.0,0.0,0.0,0.0,0.0006380563433949551,0.0006380563433949551,0.0,0.0,0.0,0.0,0.0006380563433949551,0.0,0.0,0.0006380563433949551,0.0,0.0,0.0006380563433949551,0.0,0.0,0.0,0.0006380563433949551,0.0,0.0006380563433949551,good
13,0.011658480268074185,0.01998596617384146,0.9984655601014962,0.00333099436230691,0.00333099436230691,0.04996491543460365,0.001665497181153455,0.0008327485905767275,0.0,0.0008327485905767275,0.0,0.0,0.0,0.0008327485905767275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008327485905767275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008327485905767275,0.0,0.0,0.0,0.0,0.0,0.0008327485905767275,0.0,0.0,0.0,0.0,0.0008327485905767275,0.0,0.0,0.0008327485905767275,0.0008327485905767275,0.0,0.0,0.0,0.0,0.0008327485905767275,0.0,0.0,0.0008327485905767275,0.0,0.0,0.0,0.0,0.0008327485905767275,0.0008327485905767275,0.0,0.0,0.0008327485905767275,bad
14,0.010687931014538873,0.010687931014538873,0.999677814226536,0.001425057468605183,0.002850114937210366,0.019950804560472563,0.0007125287343025915,0.0007125287343025915,0.0,0.0007125287343025915,0.0,0.0,0.0,0.0,0.0,0.0007125287343025915,0.0,0.0,0.0,0.0,0.0,0.0007125287343025915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007125287343025915,0.0,0.0,0.0007125287343025915,0.0,0.0,0.0,0.0,0.0007125287343025915,0.0,0.0,0.0,0.0,0.0,0.0007125287343025915,0.0007125287343025915,0.0,0.0,0.0,0.0,0.0007125287343025915,0.0,0.0,0.0,0.0007125287343025915,0.0,0.0007125287343025915,0.0,0.0,0.0007125287343025915,0.0,0.0,0.0007125287343025915,good
15,0.012473325525580788,0.01870998828837118,0.9994252077371607,0.003118331381395197,0.0015591656906975985,0.024946651051161575,0.0007795828453487992,0.0007795828453487992,0.0,0.0007795828453487992,0.0,0.0,0.0,0.0,0.0,0.0007795828453487992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007795828453487992,0.0,0.0,0.0,0.0007795828453487992,0.0,0.0,0.0,0.0,0.0007795828453487992,0.0,0.0,0.0,0.0,0.0007795828453487992,0.0,0.0,0.0,0.0,0.0,0.0007795828453487992,0.0007795828453487992,0.0,0.0,0.0,0.0,0.0007795828453487992,0.0,0.0,0.0007795828453487992,0.0,0.0,0.0,0.0,0.0007795828453487992,0.0007795828453487992,0.0,0.0,0.0007795828453487992,bad
16,0.007010979932378349,0.009897854022181199,0.999683256240301,0.0016496423370301997,0.0016496423370301997,0.021857760965650147,0.0008248211685150999,0.00041241058425754994,0.0,0.0,0.0,0.00041241058425754994,0.0,0.00041241058425754994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041241058425754994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041241058425754994,0.0,0.0,0.0,0.00041241058425754994,0.0,0.0,0.0,0.0,0.00041241058425754994,0.0,0.0,0.00041241058425754994,0.0,0.00041241058425754994,0.0,0.0,0.0,0.00041241058425754994,0.0,0.0,0.00041241058425754994,0.0,0.0,0.00041241058425754994,0.0,0.0,0.00041241058425754994,0.0,0.0,0.00041241058425754994,good
17,0.0022298983690883165,0.0037164972818138605,0.9999855352933827,0.00024776648545425737,0.00037164972818138606,0.003097081068178217,0.00037164972818138606,0.00012388324272712869,0.0,0.00012388324272712869,0.0,0.0,0.0,0.0,0.0,0.0,0.00012388324272712869,0.00012388324272712869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012388324272712869,0.0,0.0,0.00012388324272712869,0.0,0.0,0.0,0.0,0.0,0.00012388324272712869,0.0,0.0,0.00012388324272712869,0.00012388324272712869,0.0,0.0,0.0,0.00012388324272712869,0.0,0.0,0.0,0.00012388324272712869,0.0,0.0,0.00012388324272712869,0.0,0.0,0.00012388324272712869,0.0,0.0,0.00012388324272712869,good
18,0.0015104400516599327,0.0019079242757809674,0.9999908110436996,0.00031798737929682793,0.00015899368964841397,0.003497861172265107,7.949684482420698e-05,7.949684482420698e-05,7.949684482420698e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.949684482420698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.949684482420698e-05,0.0,0.0,7.949684482420698e-05,0.0,0.0,0.0,0.0,0.0,7.949684482420698e-05,0.0,7.949684482420698e-05,0.0,0.0,0.0,0.0,0.0,7.949684482420698e-05,0.0,0.0,7.949684482420698e-05,0.0,0.0,7.949684482420698e-05,0.0,7.949684482420698e-05,0.0,0.0,7.949684482420698e-05,0.0,0.0,0.0,0.0,7.949684482420698e-05,0.0,7.949684482420698e-05,bad
19,0.005830416162517217,0.006996499395020661,0.9999163718717028,0.0008745624243775826,0.0005830416162517217,0.009037145051901688,0.00029152080812586085,0.0005830416162517217,0.0,0.0,0.0,0.00029152080812586085,0.0,0.0,0.0,0.00029152080812586085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029152080812586085,0.0,0.0,0.0,0.0,0.00029152080812586085,0.0,0.0,0.0,0.0,0.0,0.0,0.00029152080812586085,0.0,0.0,0.0,0.0,0.00029152080812586085,0.0,0.0,0.00029152080812586085,0.00029152080812586085,0.0,0.0,0.0,0.0,0.00029152080812586085,0.0,0.0,0.00029152080812586085,0.0,0.0,0.00029152080812586085,0.0,0.0,0.0,0.00029152080812586085,0.0,0.00029152080812586085,good
20,0.009837563478956627,0.004216098633838554,0.9996838316234972,0.0018738216150393575,0.0018738216150393575,0.02248585938047229,0.001405366211279518,0.00046845540375983936,0.0,0.0,0.0,0.00046845540375983936,0.0,0.00046845540375983936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046845540375983936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046845540375983936,0.0,0.0,0.00046845540375983936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046845540375983936,0.0,0.0,0.00046845540375983936,0.00046845540375983936,0.0,0.0,0.0,0.0,0.00046845540375983936,0.0,0.0,0.00046845540375983936,0.0,0.0,0.00046845540375983936,0.0,0.0,0.0,0.00046845540375983936,0.0,0.00046845540375983936,good
21,0.008309821149458656,0.0022663148589432696,0.9998225719371391,0.0007554382863144232,0.0011331574294716348,0.01661964229891731,0.0003777191431572116,0.0007554382863144232,0.0,0.0003777191431572116,0.0,0.0,0.0,0.0,0.0,0.0003777191431572116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003777191431572116,0.0,0.0,0.0,0.0,0.0003777191431572116,0.0,0.0,0.0,0.0003777191431572116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003777191431572116,0.0,0.0,0.0003777191431572116,0.0,0.0,0.0,0.0003777191431572116,0.0,0.0003777191431572116,0.0,0.0,0.0,0.0003777191431572116,0.0,0.0003777191431572116,0.0,0.0,0.0003777191431572116,0.0,0.0,0.0003777191431572116,good
22,0.010260248003839704,0.004460977392973784,0.9997050337654251,0.0004460977392973784,0.0013382932178921353,0.021412691486274164,0.0008921954785947568,0.0008921954785947568,0.0,0.0004460977392973784,0.0,0.0,0.0,0.0004460977392973784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004460977392973784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004460977392973784,0.0,0.0,0.0,0.0,0.0004460977392973784,0.0,0.0,0.0,0.0,0.0,0.0004460977392973784,0.0,0.0,0.0004460977392973784,0.0,0.0,0.0,0.0004460977392973784,0.0,0.0004460977392973784,0.0,0.0,0.0,0.0004460977392973784,0.0,0.0,0.0,0.0004460977392973784,0.0004460977392973784,0.0,0.0004460977392973784,0.0,good
23,0.013298262316005432,0.006649131158002716,0.9995860507530749,0.001662282789500679,0.002216377052667572,0.024380147579343293,0.000554094263166893,0.000554094263166893,0.000554094263166893,0.0,0.0,0.0,0.0,0.000554094263166893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000554094263166893,0.000554094263166893,0.0,0.0,0.0,0.0,0.0,0.0,0.000554094263166893,0.0,0.0,0.0,0.0,0.0,0.000554094263166893,0.0,0.0,0.000554094263166893,0.0,0.000554094263166893,0.0,0.0,0.0,0.000554094263166893,0.0,0.0,0.000554094263166893,0.0,0.0,0.000554094263166893,0.0,0.0,0.000554094263166893,0.0,0.0,0.000554094263166893,good
24,0.012081122715296185,0.004832449086118474,0.9998337159179123,0.0009664898172236948,0.0004832449086118474,0.012564367623908033,0.0009664898172236948,0.0004832449086118474,0.0,0.0,0.0,0.0004832449086118474,0.0,0.0004832449086118474,0.0,0.0,0.0,0.0,0.0,0.0,0.0004832449086118474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004832449086118474,0.0004832449086118474,0.0,0.0,0.0,0.0,0.0,0.0,0.0004832449086118474,0.0,0.0,0.0,0.0004832449086118474,0.0004832449086118474,0.0,0.0,0.0,0.0,0.0004832449086118474,0.0,0.0,0.0004832449086118474,0.0,0.0,0.0004832449086118474,0.0,0.0,0.0004832449086118474,0.0,0.0004832449086118474,0.0,good
25,0.018912697482361237,0.00436446864977567,0.9994633207986284,0.0007274114416292784,0.0014548228832585567,0.02618681189865402,0.0007274114416292784,0.0007274114416292784,0.0,0.0007274114416292784,0.0,0.0,0.0,0.0,0.0,0.0007274114416292784,0.0,0.0,0.0,0.0,0.0007274114416292784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007274114416292784,0.0,0.0,0.0007274114416292784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007274114416292784,0.0,0.0,0.0007274114416292784,0.0,0.0,0.0,0.0007274114416292784,0.0007274114416292784,0.0,0.0,0.0,0.0007274114416292784,0.0,0.0,0.0,0.0,0.0007274114416292784,0.0,0.0007274114416292784,0.0,0.0007274114416292784,good
26,0.06297676935543563,0.013994837634541252,0.9936334720524289,0.009329891756360835,0.009329891756360835,0.09096644462451814,0.0023324729390902087,0.0023324729390902087,0.0,0.0,0.0,0.0023324729390902087,0.0,0.0,0.0,0.0,0.0023324729390902087,0.0,0.0,0.0,0.0,0.0,0.0,0.0023324729390902087,0.0,0.0,0.0,0.0,0.0,0.0023324729390902087,0.0,0.0,0.0,0.0,0.0,0.0023324729390902087,0.0,0.0,0.0,0.0023324729390902087,0.0,0.0,0.0,0.0023324729390902087,0.0023324729390902087,0.0,0.0,0.0,0.0,0.0023324729390902087,0.0,0.0,0.0023324729390902087,0.0,0.0,0.0,0.0,0.0023324729390902087,0.0023324729390902087,0.0,0.0,0.0023324729390902087,good
27,0.06790817746456049,0.02910350462766878,0.9919444493930443,0.007275876156917195,0.007275876156917195,0.10186226619684073,0.004850584104611463,0.0024252920523057317,0.0,0.0,0.0024252920523057317,0.0,0.0024252920523057317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024252920523057317,0.0,0.0,0.0,0.0,0.0,0.0,0.0024252920523057317,0.0,0.0024252920523057317,0.0,0.0,0.0,0.0,0.0024252920523057317,0.0,0.0,0.0,0.0,0.0,0.0024252920523057317,0.0,0.0,0.0,0.0024252920523057317,0.0,0.0024252920523057317,0.0,0.0,0.0,0.0024252920523057317,0.0,0.0024252920523057317,0.0,0.0,0.0024252920523057317,0.0,0.0,0.0024252920523057317,good
28,0.012006147007741802,0.0028980354846273315,0.9998222421964295,0.0012420152076974278,0.0008280101384649519,0.014076172353904182,0.00041400506923247593,0.00041400506923247593,0.00041400506923247593,0.0,0.0,0.0,0.0,0.0,0.0,0.00041400506923247593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041400506923247593,0.0,0.0,0.0,0.0,0.0,0.00041400506923247593,0.0,0.0,0.00041400506923247593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041400506923247593,0.0,0.00041400506923247593,0.0,0.0,0.0,0.0,0.00041400506923247593,0.0,0.00041400506923247593,0.0,0.0,0.00041400506923247593,0.0,0.0,0.00041400506923247593,0.0,0.0,0.00041400506923247593,0.0,0.0,0.00041400506923247593,good
29,0.004388131675497119,0.008776263350994238,0.9999089377899436,0.0004388131675497119,0.0005850842233996159,0.00921507651854395,0.00029254211169980795,0.00014627105584990398,0.0,0.00014627105584990398,0.0,0.0,0.0,0.0,0.00014627105584990398,0.0,0.0,0.00014627105584990398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014627105584990398,0.0,0.0,0.0,0.0,0.0,0.00014627105584990398,0.0,0.0,0.0,0.0,0.00014627105584990398,0.0,0.0,0.00014627105584990398,0.0,0.0,0.00014627105584990398,0.0,0.0,0.00014627105584990398,0.0,0.0,0.00014627105584990398,0.0,0.0,0.00014627105584990398,0.0,0.0,0.0,0.00014627105584990398,0.0,0.00014627105584990398,bad
30,0.016199129328456744,0.00940594606168456,0.9996430453334758,0.0015676576769474268,0.0015676576769474268,0.01881189212336912,0.0005225525589824756,0.0005225525589824756,0.0005225525589824756,0.0,0.0,0.0,0.0,0.0,0.0,0.0005225525589824756,0.0,0.0005225525589824756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005225525589824756,0.0,0.0,0.0,0.0005225525589824756,0.0,0.0,0.0,0.0,0.0005225525589824756,0.0,0.0,0.0,0.0005225525589824756,0.0,0.0,0.0,0.0005225525589824756,0.0005225525589824756,0.0,0.0,0.0,0.0005225525589824756,0.0,0.0,0.0005225525589824756,0.0,0.0,0.0,0.0005225525589824756,0.0,0.0005225525589824756,good
31,0.007959619800727336,0.005969714850545502,0.9999272374663716,0.0004974762375454585,0.0004974762375454585,0.00671592920686369,0.00024873811877272926,0.00024873811877272926,0.0,0.00024873811877272926,0.0,0.0,0.0,0.0,0.0,0.00024873811877272926,0.0,0.0,0.0,0.0,0.00024873811877272926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024873811877272926,0.0,0.0,0.00024873811877272926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024873811877272926,0.0,0.0,0.00024873811877272926,0.00024873811877272926,0.0,0.0,0.0,0.0,0.0,0.00024873811877272926,0.0,0.00024873811877272926,0.0,0.0,0.00024873811877272926,0.0,0.0,0.00024873811877272926,0.0,0.0,0.00024873811877272926,good
32,0.005625448086892614,0.003068426229214153,0.9999660144761233,0.0003409362476904614,0.0003409362476904614,0.005114043715356922,0.0003409362476904614,0.0001704681238452307,0.0001704681238452307,0.0,0.0,0.0,0.0,0.0,0.0,0.0001704681238452307,0.0,0.0,0.0,0.0,0.0,0.0001704681238452307,0.0,0.0,0.0,0.0,0.0,0.0001704681238452307,0.0,0.0,0.0,0.0,0.0001704681238452307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001704681238452307,0.0,0.0,0.0001704681238452307,0.0001704681238452307,0.0,0.0,0.0,0.0,0.0001704681238452307,0.0,0.0,0.0001704681238452307,0.0,0.0,0.0001704681238452307,0.0,0.0,0.0,0.0001704681238452307,0.0,0.0001704681238452307,good
33,0.02686012842932511,0.009480045327997098,0.9985647745490276,0.003160015109332366,0.003160015109332366,0.04503021530798622,0.0007900037773330915,0.0007900037773330915,0.0,0.0,0.0,0.0007900037773330915,0.0,0.0007900037773330915,0.0,0.0,0.0,0.0007900037773330915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007900037773330915,0.0,0.0,0.0,0.0007900037773330915,0.0,0.0,0.0,0.0,0.0007900037773330915,0.0,0.0,0.0007900037773330915,0.0,0.0,0.0007900037773330915,0.0,0.0,0.0007900037773330915,0.0,0.0,0.0,0.0007900037773330915,0.0,0.0,0.0,0.0007900037773330915,0.0007900037773330915,0.0,0.0,0.0007900037773330915,good
