,id,left-weight,left-distance,right-weight,right-distance,binaryClass
22,0.9676172723968438,0.04207031619116713,0.04207031619116713,0.21035158095583562,0.12621094857350137,N
23,0.9646414452697689,0.04019339355290704,0.04019339355290704,0.2009669677645352,0.16077357421162816,N
24,0.9608280525301098,0.03843312210120439,0.03843312210120439,0.19216561050602196,0.19216561050602196,N
25,0.9948623513313953,0.03826393658966905,0.0765278731793381,0.03826393658966905,0.03826393658966905,P
26,0.993211055249908,0.036785594638885484,0.07357118927777097,0.036785594638885484,0.07357118927777097,N
27,0.990568792748115,0.03537745688386125,0.0707549137677225,0.03537745688386125,0.10613237065158375,N
28,0.9871714804762064,0.03404039587848988,0.06808079175697976,0.03404039587848988,0.13616158351395952,N
29,0.9832102880166933,0.032773676267223106,0.06554735253444621,0.032773676267223106,0.16386838133611553,N
30,0.994837342898804,0.032091527190284,0.064183054380568,0.064183054380568,0.032091527190284,N
31,0.993712150471259,0.031053504702226845,0.06210700940445369,0.06210700940445369,0.06210700940445369,N
32,0.9918365981341756,0.03005565448891441,0.06011130897782882,0.06011130897782882,0.09016696346674323,N
33,0.9893591353648533,0.029098798098966275,0.05819759619793255,0.05819759619793255,0.1163951923958651,N
34,0.9864048053571978,0.028182994438777077,0.05636598887755415,0.05636598887755415,0.14091497219388538,N
35,0.9942627179989935,0.027618408833305373,0.055236817666610746,0.08285522649991613,0.027618408833305373,N
36,0.9934899850509512,0.026851080677052736,0.05370216135410547,0.08055324203115821,0.05370216135410547,N
37,0.9921299033180793,0.026108681666265243,0.052217363332530485,0.07832604499879572,0.07832604499879572,N
38,0.9902815964320999,0.02539183580595128,0.05078367161190256,0.07617550741785384,0.10156734322380512,N
39,0.9880308715068779,0.024700771787671945,0.04940154357534389,0.07410231536301584,0.12350385893835973,N
40,0.9935198139289457,0.02423219058363282,0.04846438116726564,0.09692876233453128,0.02423219058363282,N
41,0.9929882741949437,0.02364257795702247,0.04728515591404494,0.09457031182808988,0.04728515591404494,N
42,0.9919849094974024,0.02306941649993959,0.04613883299987918,0.09227766599975835,0.06920824949981877,N
43,0.990579038863217,0.02251315997416402,0.04502631994832804,0.09005263989665609,0.09005263989665609,N
44,0.9888318906503601,0.021974042014452445,0.04394808402890489,0.08789616805780978,0.10987021007226223,N
45,0.9927543745828454,0.02158161683875751,0.04316323367751502,0.10790808419378756,0.02158161683875751,N
46,0.9923919234990406,0.02111472177657533,0.04222944355315066,0.10557360888287666,0.04222944355315066,N
47,0.9916424121100905,0.020659216918960218,0.041318433837920436,0.1032960845948011,0.06197765075688066,N
48,0.9905561423711486,0.02021543147696222,0.04043086295392444,0.10107715738481109,0.08086172590784887,N
49,0.9891782353111633,0.019783564706223267,0.039567129412446535,0.09891782353111633,0.09891782353111633,N
50,0.9977011463845923,0.019562767576168476,0.05868830272850543,0.019562767576168476,0.019562767576168476,P
51,0.9972378181289473,0.019177650348633602,0.0575329510459008,0.019177650348633602,0.038355300697267204,P
52,0.9964589123924025,0.018801111554573632,0.0564033346637209,0.018801111554573632,0.0564033346637209,N
53,0.9954022744967957,0.018433375453644367,0.0553001263609331,0.018433375453644367,0.07373350181457747,N
54,0.9941021766079947,0.018074585029236267,0.054223755087708804,0.018074585029236267,0.09037292514618134,N
55,0.9976169638063174,0.017814588639398523,0.05344376591819557,0.035629177278797046,0.017814588639398523,P
56,0.9972413740548081,0.01749546270271593,0.0524863881081478,0.03499092540543186,0.03499092540543186,N
57,0.9965988810902684,0.01718273932914256,0.051548217987427675,0.03436547865828512,0.051548217987427675,N
58,0.9957185474844857,0.016876585550584505,0.05062975665175351,0.03375317110116901,0.06750634220233802,N
59,0.9946269501636058,0.016577115836060096,0.04973134750818029,0.03315423167212019,0.08288557918030048,N
60,0.997323335670414,0.016349562879842853,0.049048688639528555,0.049048688639528555,0.016349562879842853,N
61,0.9970216832527421,0.01608099489117326,0.048242984673519784,0.048242984673519784,0.03216198978234652,N
62,0.9964912172515845,0.01581732090875531,0.04745196272626593,0.04745196272626593,0.04745196272626593,N
63,0.995754726419918,0.015558667600311219,0.046676002800933654,0.046676002800933654,0.062234670401244876,N
64,0.9948332204776541,0.015305126468886985,0.045915379406660954,0.045915379406660954,0.07652563234443492,N
65,0.9969151597447763,0.015104775147648125,0.04531432544294438,0.0604191005905925,0.015104775147648125,N
66,0.9966751542671446,0.014875748571151412,0.044627245713454236,0.05950299428460565,0.029751497142302824,N
67,0.9962367481155129,0.014650540413463423,0.04395162124039027,0.05860216165385369,0.04395162124039027,N
68,0.995618132284746,0.014429248293981827,0.04328774488194548,0.05771699317592731,0.05771699317592731,N
69,0.9948361928965134,0.014211945612807335,0.042635836838422,0.05684778245122934,0.07105972806403667,N
70,0.9964482918573746,0.014034482983906684,0.04210344895172005,0.07017241491953342,0.014034482983906684,N
71,0.9962595178948,0.01383693774853889,0.041510813245616666,0.06918468874269444,0.02767387549707778,N
72,0.9958970360352372,0.013642425151167634,0.0409272754535029,0.06821212575583817,0.0409272754535029,N
73,0.9953755929371673,0.013451021526177937,0.040353064578533805,0.06725510763088968,0.05380408610471175,N
74,0.9947089575801745,0.013262786101068994,0.03978835830320698,0.06631393050534497,0.06631393050534497,N
75,0.9983593098055479,0.013136306707967735,0.05254522683187094,0.013136306707967735,0.013136306707967735,P
76,0.9981498596548618,0.01296298519032288,0.05185194076129152,0.01296298519032288,0.02592597038064576,P
77,0.9977884233893372,0.01279215927422227,0.05116863709688908,0.01279215927422227,0.038376477822666816,P
78,0.9972871568945291,0.012623888061956063,0.05049555224782425,0.012623888061956063,0.05049555224782425,N
79,0.9966574588747085,0.012458218235933856,0.04983287294373542,0.012458218235933856,0.06229109117966928,N
80,0.9983276309087515,0.012325032480354957,0.04930012992141983,0.024650064960709914,0.012325032480354957,P
81,0.9981461553891549,0.012172514090111644,0.04869005636044658,0.02434502818022329,0.02434502818022329,N
82,0.9978297015579223,0.012022044597083401,0.048088178388333604,0.024044089194166802,0.036066133791250204,N
83,0.9973883844593298,0.01187367124356345,0.0474946849742538,0.0237473424871269,0.0474946849742538,N
84,0.9968317297596649,0.011727432114819587,0.04690972845927835,0.023454864229639175,0.058637160574097937,N
85,0.9981796715060072,0.01160674036634892,0.04642696146539568,0.03482022109904676,0.01160674036634892,P
86,0.9980241039774619,0.011471541425028297,0.04588616570011319,0.03441462427508489,0.022943082850056595,N
87,0.9977478173525374,0.011338043379006107,0.04535217351602443,0.03401413013701832,0.03401413013701832,N
88,0.9973593163586603,0.011206284453468093,0.04482513781387237,0.03361885336040428,0.04482513781387237,N
89,0.9968666405323516,0.011076296005915018,0.04430518402366007,0.033228888017745054,0.05538148002957509,N
90,0.997953407834885,0.010966520965218517,0.04386608386087407,0.04386608386087407,0.010966520965218517,N
91,0.9978214123148564,0.01084588491646583,0.04338353966586332,0.04338353966586332,0.02169176983293166,N
92,0.9975807809730465,0.010726675064226306,0.042906700256905225,0.042906700256905225,0.03218002519267892,N
93,0.9972387313104426,0.010608922673515347,0.04243569069406139,0.04243569069406139,0.04243569069406139,N
94,0.9968021090300588,0.010492653779263776,0.041970615117055105,0.041970615117055105,0.05246326889631889,N
95,0.9976752327107049,0.01039245034073651,0.04156980136294604,0.051962251703682544,0.01039245034073651,N
96,0.9975644587123641,0.010284169677447053,0.04113667870978821,0.05142084838723526,0.020568339354894105,N
97,0.9973553844127945,0.01017709575931423,0.04070838303725692,0.05088547879657115,0.030531287277942687,N
98,0.9970541862962073,0.010071254407032397,0.04028501762812959,0.050356272035161985,0.04028501762812959,N
99,0.9966667403092674,0.009966667403092674,0.039866669612370696,0.04983333701546337,0.04983333701546337,N
100,0.9986304043660955,0.009887429746198965,0.04943714873099483,0.009887429746198965,0.009887429746198965,P
101,0.9985135094517942,0.009789348131880335,0.048946740659401675,0.009789348131880335,0.01957869626376067,P
102,0.9983076332362365,0.009692307118798413,0.048461535593992064,0.009692307118798413,0.029076921356395235,P
103,0.9980181115725296,0.009596327995889707,0.047981639979448536,0.009596327995889707,0.03838531198355883,P
104,0.9976500329051454,0.00950142888481091,0.04750714442405454,0.00950142888481091,0.04750714442405454,N
105,0.998623353478359,0.009420975032814707,0.04710487516407354,0.018841950065629415,0.009420975032814707,P
106,0.9985184531495416,0.00933194816027609,0.04665974080138045,0.01866389632055218,0.01866389632055218,P
107,0.9983323700794359,0.009243818241476258,0.04621909120738129,0.018487636482952517,0.027731454724428773,N
108,0.9980697392938056,0.009156603112787208,0.04578301556393604,0.018313206225574415,0.03662641245114883,N
109,0.997734991429173,0.009070318103901572,0.045351590519507864,0.018140636207803144,0.045351590519507864,N
110,0.9985422732775083,0.008995876335833408,0.04497938167916704,0.026987629007500225,0.008995876335833408,P
111,0.9984490874089768,0.008914723994723006,0.04457361997361503,0.026744171984169018,0.017829447989446013,N
112,0.9982815172428937,0.008834349710114103,0.044171748550570517,0.02650304913034231,0.02650304913034231,N
113,0.998043613984398,0.008754768543722789,0.043773842718613946,0.026264305631168366,0.035019074174891154,N
114,0.9977392586001872,0.008675993553045106,0.04337996776522553,0.02602798065913532,0.04337996776522553,N
115,0.9984060190411981,0.008606948440010328,0.04303474220005164,0.03442779376004131,0.008606948440010328,P
116,0.9983240415226177,0.008532684115577928,0.042663420577889646,0.03413073646231171,0.017065368231155856,N
117,0.99817364527324,0.00845909868875627,0.042295493443781355,0.03383639475502508,0.025377296066268814,N
118,0.9979583913372464,0.008386204969220558,0.04193102484610279,0.03354481987688223,0.03354481987688223,N
119,0.9976816978900794,0.008314014149083995,0.041570070745419976,0.03325605659633598,0.041570070745419976,N
120,0.9982288814436193,0.008249825466476192,0.04124912733238096,0.04124912733238096,0.008249825466476192,N
121,0.9981574832340336,0.008181618715033062,0.04090809357516532,0.04090809357516532,0.016363237430066124,N
122,0.9980229320320949,0.008114007577496706,0.040570037887483534,0.040570037887483534,0.02434202273249012,N
123,0.9978283743917622,0.008047003019288405,0.04023501509644203,0.04023501509644203,0.03218801207715362,N
124,0.9975768361274686,0.00798061468901975,0.03990307344509875,0.03990307344509875,0.03990307344509875,N
125,0.9997796143223926,0.015869517687657025,0.007934758843828512,0.007934758843828512,0.007934758843828512,P
126,0.9996901434561377,0.01574315186545099,0.007871575932725495,0.007871575932725495,0.01574315186545099,N
127,0.9995425504098778,0.015617852350154341,0.0078089261750771705,0.0078089261750771705,0.02342677852523151,N
128,0.9993396367282237,0.01549363777873215,0.007746818889366075,0.007746818889366075,0.0309872755574643,N
129,0.9990841000840783,0.015370524616678129,0.007685262308339064,0.007685262308339064,0.038426311541695325,N
130,0.9997087689602449,0.015262729297102975,0.0076313646485514875,0.015262729297102975,0.0076313646485514875,N
131,0.9996271599497564,0.015145866059844795,0.0075729330299223975,0.015145866059844795,0.015145866059844795,N
132,0.9994915971991688,0.01502994883006269,0.007514974415031345,0.01502994883006269,0.022544923245094033,N
133,0.9993045799517767,0.014914993730623532,0.007457496865311766,0.014914993730623532,0.029829987461247064,N
134,0.9990685184685754,0.014801015088423339,0.007400507544211669,0.014801015088423339,0.03700253772105835,N
135,0.9995947533908072,0.014699922843982458,0.007349961421991229,0.022049884265973686,0.007349961421991229,N
136,0.9995208305328507,0.014591544971282492,0.007295772485641246,0.02188731745692374,0.014591544971282492,N
137,0.9993966816947055,0.014484009879633414,0.007242004939816707,0.02172601481945012,0.02172601481945012,N
138,0.9992245455964092,0.01437733159131524,0.00718866579565762,0.02156599738697286,0.02875466318263048,N
139,0.9990065843160894,0.01427152263308699,0.007135761316543495,0.021407283949630485,0.03567880658271748,N
140,0.999447166687237,0.014176555555847334,0.007088277777923667,0.028353111111694668,0.007088277777923667,N
141,0.999380659166909,0.014075783931928295,0.007037891965964147,0.02815156786385659,0.014075783931928295,N
142,0.9992672739167103,0.01397576606876518,0.00698788303438259,0.02795153213753036,0.02096364910314777,N
143,0.9991090239637282,0.013876514221718449,0.006938257110859224,0.027753028443436897,0.027753028443436897,N
144,0.9989078559860289,0.013778039392910743,0.006889019696455371,0.027556078785821485,0.03444509848227686,N
145,0.9992736388558552,0.013688679984326782,0.006844339992163391,0.034221699960816955,0.006844339992163391,N
146,0.9992142179100415,0.013594751264082196,0.006797375632041098,0.03398687816020549,0.013594751264082196,N
147,0.999110938695585,0.01350149917156196,0.00675074958578098,0.0337537479289049,0.02025224875734294,N
148,0.9989656177663926,0.013408934466662989,0.006704467233331494,0.03352233616665747,0.026817868933325977,N
149,0.9987800139637881,0.013317066852850508,0.006658533426425254,0.03329266713212627,0.03329266713212627,N
150,0.9997807834772091,0.01324212958247959,0.01324212958247959,0.006621064791239795,0.006621064791239795,P
151,0.999718782104655,0.01315419450137704,0.01315419450137704,0.00657709725068852,0.01315419450137704,P
152,0.9996157540684272,0.013066872602201662,0.013066872602201662,0.006533436301100831,0.019600308903302492,P
153,0.9994733460067203,0.012980173324762602,0.012980173324762602,0.006490086662381301,0.025960346649525203,N
154,0.9992931539001607,0.012894105211614977,0.012894105211614977,0.006447052605807488,0.032235263029037446,N
155,0.9997330129441135,0.012817089909539918,0.012817089909539918,0.012817089909539918,0.006408544954769959,P
156,0.99967560114308,0.01273472103366981,0.01273472103366981,0.01273472103366981,0.01273472103366981,N
157,0.9995796595056436,0.01265290708234992,0.01265290708234992,0.01265290708234992,0.01897936062352488,N
158,0.9994466840142339,0.012571656402694767,0.012571656402694767,0.012571656402694767,0.025143312805389534,N
159,0.9992781261557895,0.012490976576947367,0.012490976576947367,0.012490976576947367,0.03122744144236842,N
160,0.9996529718995542,0.012418049340367132,0.012418049340367132,0.0186270740105507,0.006209024670183566,P
161,0.99960014850028,0.01234074257407753,0.01234074257407753,0.018511113861116296,0.01234074257407753,N
162,0.9995110667853727,0.012263939469759174,0.012263939469759174,0.01839590920463876,0.01839590920463876,N
163,0.9993870898266183,0.012187647436909978,0.012187647436909978,0.018281471155364968,0.024375294873819956,N
164,0.9992295414628573,0.012111873229852814,0.012111873229852814,0.018167809844779222,0.03027968307463204,N
165,0.9995466867100404,0.01204273116518121,0.01204273116518121,0.02408546233036242,0.006021365582590605,N
166,0.9994983876431075,0.011970040570576138,0.011970040570576138,0.023940081141152276,0.011970040570576138,N
167,0.9994159033087222,0.011897808372722883,0.011897808372722883,0.023795616745445766,0.017846712559084325,N
168,0.9993004790861634,0.011826041172617319,0.011826041172617319,0.023652082345234637,0.023652082345234637,N
169,0.9991533256363408,0.011754745007486363,0.011754745007486363,0.023509490014972725,0.029386862518715907,N
170,0.999419131039434,0.01168911264373607,0.01168911264373607,0.029222781609340175,0.005844556321868035,N
171,0.9993752479402341,0.0116206424179097,0.0116206424179097,0.029051606044774247,0.0116206424179097,N
172,0.9992990770320858,0.011552590485920066,0.011552590485920066,0.028881476214800167,0.0173288857288801,N
173,0.9991917591111729,0.011484962748404286,0.011484962748404286,0.028712406871010714,0.022969925496808572,N
174,0.9990544041447849,0.011417764618797541,0.011417764618797541,0.028544411546993855,0.028544411546993855,N
175,0.9997579649659182,0.011360885965521797,0.017041328948282697,0.005680442982760899,0.005680442982760899,P
176,0.9997128499581862,0.011296190395007753,0.01694428559251163,0.005648095197503877,0.011296190395007753,P
177,0.9996372382673111,0.011231879081655181,0.01684781862248277,0.0056159395408275905,0.01684781862248277,P
178,0.9995321783080168,0.011167957299530913,0.01675193594929637,0.005583978649765457,0.022335914599061826,P
179,0.9993986909421835,0.011104429899357594,0.01665664484903639,0.005552214949678797,0.027761074748393986,P
180,0.999725396263263,0.011046689461472518,0.016570034192208778,0.011046689461472518,0.005523344730736259,P
181,0.9996831599434649,0.010985529230147966,0.01647829384522195,0.010985529230147966,0.010985529230147966,P
182,0.9996120387218387,0.010924721734664904,0.016387082601997355,0.010924721734664904,0.016387082601997355,N
183,0.9995129977648497,0.010864271714835323,0.016296407572252983,0.010864271714835323,0.021728543429670646,N
184,0.9993869775962654,0.010804183541581247,0.01620627531237187,0.010804183541581247,0.027010458853953118,N
185,0.9996677572803071,0.01074911566968072,0.016123673504521083,0.016123673504521083,0.00537455783484036,P
186,0.9996284493348173,0.010691213361869704,0.016036820042804555,0.016036820042804555,0.010691213361869704,N
187,0.9995617414205391,0.010633635547027013,0.015950453320540518,0.015950453320540518,0.015950453320540518,N
188,0.9994685239977601,0.010576386497330795,0.015864579745996192,0.015864579745996192,0.02115277299466159,N
189,0.9993496654240513,0.010519470162358435,0.015779205243537653,0.015779205243537653,0.026298675405896088,N
190,0.9995890804817802,0.010466901366301363,0.015700352049452044,0.020933802732602726,0.005233450683150682,P
191,0.9995527091369192,0.01041200738684291,0.015618011080264362,0.02082401477368582,0.01041200738684291,N
192,0.9994903091346176,0.01035741252989241,0.015536118794838615,0.02071482505978482,0.015536118794838615,N
193,0.999402703707686,0.010303120656780268,0.015454680985170404,0.020606241313560536,0.020606241313560536,N
194,0.9992906962105526,0.010249135345749257,0.015373703018623886,0.020498270691498514,0.025622838364373145,N
195,0.9994927851618992,0.010198905971039788,0.015298358956559682,0.02549726492759947,0.005099452985519894,P
196,0.9994593272090954,0.010146795200092339,0.015220192800138508,0.025366988000230847,0.010146795200092339,N
197,0.999401109804397,0.010094960705094918,0.015142441057642378,0.025237401762737297,0.015142441057642378,N
198,0.9993188955228128,0.010043405985153898,0.015065108977730847,0.025108514962884743,0.020086811970307795,N
199,0.9992134290151226,0.009992134290151226,0.014988201435226839,0.024980335725378066,0.024980335725378066,N
200,0.9997278406580387,0.00994754070306506,0.01989508140613012,0.00497377035153253,0.00497377035153253,P
201,0.9996937981813316,0.009897958397834966,0.019795916795669933,0.004948979198917483,0.009897958397834966,P
202,0.9996362004657505,0.009848632516903946,0.019697265033807893,0.004924316258451973,0.01477294877535592,P
203,0.9995557556436929,0.009799566231800911,0.019599132463601822,0.0048997831159004555,0.019599132463601822,P
204,0.9994531556076524,0.009750762493733195,0.01950152498746639,0.004875381246866597,0.024376906234332984,P
205,0.9997055688640036,0.00970587930935926,0.01941175861871852,0.00970587930935926,0.00485293965467963,P
206,0.9996734312952338,0.009658680495606123,0.019317360991212246,0.009658680495606123,0.009658680495606123,P
207,0.9996188385989568,0.009611719601913047,0.019223439203826093,0.009611719601913047,0.014417579402869569,P
208,0.9995424492451099,0.009564999514307271,0.019129999028614543,0.009564999514307271,0.019129999028614543,N
209,0.9994449069791543,0.009518522923610993,0.019037045847221986,0.009518522923610993,0.023796307309027483,N
210,0.9996632505208319,0.009475481047590825,0.01895096209518165,0.014213221571386237,0.004737740523795412,P
211,0.9996330785144025,0.009430500740701911,0.018861001481403822,0.014145751111052866,0.009430500740701911,P
212,0.9995814747324809,0.009385741546783859,0.018771483093567718,0.014078612320175788,0.014078612320175788,N
213,0.9995090524963344,0.009341206098096582,0.018682412196193165,0.014011809147144874,0.018682412196193165,N
214,0.999416411747424,0.00929689685346441,0.01859379370692882,0.013945345280196614,0.023242242133661023,N
215,0.9996037164810784,0.009255589967417393,0.018511179934834785,0.018511179934834785,0.004627794983708696,P
216,0.9995755427555548,0.009212677813415253,0.018425355626830505,0.018425355626830505,0.009212677813415253,N
217,0.999526890963947,0.009169971476733459,0.018339942953466918,0.018339942953466918,0.013754957215100188,N
218,0.9994583332935909,0.009127473363411789,0.018254946726823578,0.018254946726823578,0.018254946726823578,N
219,0.9993704297482608,0.00908518572498419,0.01817037144996838,0.01817037144996838,0.022712964312460476,N
220,0.9995294165527999,0.009045515081925791,0.018091030163851583,0.022613787704814477,0.004522757540962896,P
221,0.9995032516433393,0.009004533798588642,0.018009067597177283,0.022511334496471604,0.009004533798588642,N
222,0.9994574990307897,0.008963744385926365,0.01792748877185273,0.02240936096481591,0.013445616578889548,N
223,0.999392693348736,0.008923149047756571,0.017846298095513143,0.02230787261939143,0.017846298095513143,N
224,0.9993093581140532,0.008882749849902696,0.01776549969980539,0.022206874624756737,0.022206874624756737,N
225,0.9996966687308211,0.008846873174609035,0.02211718293652259,0.004423436587304518,0.004423436587304518,P
226,0.9996702518604158,0.008807667417272385,0.022019168543180964,0.0044038337086361925,0.008807667417272385,P
227,0.9996250955153672,0.008768641188731292,0.021921602971828227,0.004384320594365646,0.013152961783096937,P
228,0.9995617002009536,0.008729796508305273,0.02182449127076318,0.004364898254152636,0.017459593016610545,P
229,0.9994805562419568,0.00869113527166919,0.021727838179172974,0.004345567635834595,0.021727838179172974,P
230,0.9996815674293873,0.008655251666055302,0.021638129165138253,0.008655251666055302,0.004327625833027651,P
231,0.9996564642644683,0.008617728140210933,0.02154432035052733,0.008617728140210933,0.008617728140210933,P
232,0.9996134056058984,0.008580372580308141,0.02145093145077035,0.008580372580308141,0.012870558870462212,P
233,0.999552860529452,0.008543186842132068,0.02135796710533017,0.008543186842132068,0.017086373684264137,P
234,0.9994752887811935,0.008506172670478242,0.021265431676195604,0.008506172670478242,0.021265431676195604,N
235,0.9996500688539386,0.00847161075299948,0.0211790268824987,0.01270741612949922,0.00423580537649974,P
236,0.9996263378309239,0.008435665298151256,0.021089163245378142,0.012653497947226885,0.008435665298151256,P
237,0.9995853861684805,0.008399877194693114,0.020999692986732783,0.01259981579203967,0.01259981579203967,P
238,0.9995276540764964,0.008364248151267751,0.02091062037816938,0.012546372226901628,0.016728496302535503,N
239,0.9994535731999015,0.008328779776665846,0.020821949441664614,0.012493169664998768,0.020821949441664614,N
240,0.9996042363758242,0.008295470841293147,0.020738677103232867,0.016590941682586294,0.004147735420646574,P
241,0.9995819165954218,0.008261007575168774,0.020652518937921936,0.01652201515033755,0.008261007575168774,P
242,0.9995430660031029,0.008226691901260106,0.020566729753150267,0.016453383802520212,0.01234003785189016,N
243,0.9994880982515856,0.0081925253955048,0.020481313488762,0.0163850507910096,0.0163850507910096,N
244,0.999417419117463,0.008158509543816025,0.02039627385954006,0.01631701908763205,0.02039627385954006,N
245,0.9995458842431238,0.008126389302789624,0.02031597325697406,0.02031597325697406,0.004063194651394812,P
246,0.9995249989494913,0.008093319829550537,0.020233299573876342,0.020233299573876342,0.008093319829550537,N
247,0.9994882313184046,0.008060388962245198,0.020150972405612994,0.020150972405612994,0.012090583443367798,N
248,0.9994359705289078,0.008027598156858697,0.020068995392146745,0.020068995392146745,0.016055196313717393,N
249,0.9993685985056072,0.007994948788044859,0.019987371970112144,0.019987371970112144,0.019987371970112144,N
250,0.9999047770193048,0.01195105311178452,0.00398368437059484,0.00398368437059484,0.00398368437059484,P
251,0.9998819181216142,0.011903356168114455,0.003967785389371485,0.003967785389371485,0.00793557077874297,P
252,0.9998438085708329,0.011855855437598808,0.003951951812532936,0.003951951812532936,0.011855855437598808,N
253,0.9997908152372086,0.011808552935872543,0.003936184311957514,0.003936184311957514,0.015744737247830057,N
254,0.9997232982791523,0.011761450567990026,0.003920483522663342,0.003920483522663342,0.01960241761331671,N
255,0.9998855787233705,0.011717409125664498,0.003905803041888166,0.007811606083776332,0.003905803041888166,P
256,0.999863765373067,0.011671561463498837,0.0038905204878329457,0.007781040975665891,0.007781040975665891,N
257,0.9998272786995471,0.011625898589529619,0.0038752995298432062,0.0077505990596864124,0.011625898589529619,N
258,0.9997764647121626,0.011580422371183351,0.00386014079039445,0.0077202815807889,0.0154405631615778,N
259,0.9997116632166503,0.011535134575576735,0.003845044858525578,0.007690089717051156,0.01922522429262789,N
260,0.9998532347062662,0.01149256591616398,0.003830855305387993,0.01149256591616398,0.003830855305387993,N
261,0.999832511058557,0.011448463867082714,0.003816154622360904,0.011448463867082714,0.007632309244721808,N
262,0.9997976586191168,0.011404536029875857,0.0038015120099586194,0.011404536029875857,0.011404536029875857,N
263,0.9997490040801085,0.01136078413727396,0.0037869280457579865,0.01136078413727396,0.015147712183031946,N
264,0.9996868683916511,0.011317209830848881,0.003772403276949627,0.011317209830848881,0.018862016384748135,N
265,0.9998092580473986,0.011276044263692464,0.0037586814212308218,0.015034725684923287,0.0037586814212308218,N
266,0.9997896552426196,0.011233591631939547,0.003744530543979849,0.014978122175919395,0.007489061087959698,N
267,0.9997564378654276,0.011191303408941353,0.0037304344696471176,0.01492173787858847,0.011191303408941353,N
268,0.999709914695005,0.011149181204777007,0.003716393734925669,0.014865574939702676,0.014865574939702676,N
269,0.9996503891883979,0.011107226546537754,0.003702408848845918,0.014809635395383672,0.01851204424422959,N
270,0.9997549953684576,0.011067398472713553,0.003689132824237851,0.018445664121189254,0.003689132824237851,N
271,0.99973653365663,0.011026505885918712,0.0036755019619729044,0.018377509809864523,0.007351003923945809,N
272,0.9997049435304995,0.01098576861022527,0.00366192287007509,0.01830961435037545,0.01098576861022527,N
273,0.9996605171357653,0.010945188143822247,0.0036483960479407494,0.018241980239703748,0.014593584191762998,N
274,0.9996035416786165,0.010904765909221271,0.003634921969740424,0.01817460984870212,0.01817460984870212,N
275,0.9999015583313721,0.010868495199254044,0.007245663466169363,0.0036228317330846815,0.0036228317330846815,P
276,0.9998827246958212,0.010829054780099146,0.007219369853399431,0.0036096849266997154,0.007219369853399431,P
277,0.9998512313828867,0.010789761489743381,0.007193174326495588,0.003596587163247794,0.010789761489743381,P
278,0.9998073551774685,0.01075061672233837,0.007167077814892247,0.0035835389074461237,0.014334155629784495,P
279,0.999751368267561,0.010711621802866724,0.007141081201911149,0.0035705406009555745,0.017852703004777874,P
280,0.9998860391641704,0.010674939919902175,0.007116626613268117,0.007116626613268117,0.0035583133066340584,P
281,0.9998679905324603,0.01063689351630277,0.007091262344201846,0.007091262344201846,0.007091262344201846,P
282,0.9998377200910564,0.01059898643206067,0.007065990954707113,0.007065990954707113,0.01059898643206067,N
283,0.9997954902480141,0.0105612199674086,0.0070408133116057325,0.0070408133116057325,0.014081626623211465,N
