,id,Wifes_age,Wifes_education,Husbands_education,Number_of_children_ever_born,Wifes_religion,Wifes_now_working?,Husbands_occupation,Standard-of-living_index,Media_exposure,binaryClass
37,0.8256968327897003,0.5432216005195397,0.06518659206234476,0.06518659206234476,0.08691545608312636,0.02172886402078159,0.02172886402078159,0.06518659206234476,0.04345772804156318,0.0,P
38,0.6759393183938897,0.727934650578035,0.034663554789430236,0.034663554789430236,0.05199533218414536,0.017331777394715118,0.017331777394715118,0.05199533218414536,0.06932710957886047,0.0,P
39,0.8139569275564796,0.5697698492895358,0.04069784637782398,0.04069784637782398,0.02034892318891199,0.02034892318891199,0.02034892318891199,0.04069784637782398,0.08139569275564797,0.0,P
40,0.8219751132587411,0.5613488578352378,0.020048173494115636,0.020048173494115636,0.060144520482346905,0.020048173494115636,0.020048173494115636,0.060144520482346905,0.020048173494115636,0.0,P
41,0.664327478167723,0.7434140827114996,0.03163464181751062,0.04745196272626593,0.0,0.01581732090875531,0.0,0.01581732090875531,0.04745196272626593,0.0,P
42,0.6643749901047786,0.7416278959309157,0.03090116233045482,0.06180232466090964,0.03090116233045482,0.01545058116522741,0.01545058116522741,0.01545058116522741,0.04635174349568223,0.0,P
43,0.7343539786892376,0.667594526081125,0.0667594526081125,0.0667594526081125,0.03337972630405625,0.0,0.016689863152028125,0.016689863152028125,0.0667594526081125,0.0,P
44,0.8454525269293426,0.5260593500893688,0.03757566786352634,0.03757566786352634,0.01878783393176317,0.01878783393176317,0.01878783393176317,0.056363501795289504,0.03757566786352634,0.0,P
45,0.874644850970378,0.4753504624839011,0.019014018499356047,0.07605607399742419,0.019014018499356047,0.019014018499356047,0.019014018499356047,0.03802803699871209,0.019014018499356047,0.0,P
46,0.8201556549927369,0.5584038502078208,0.0698004812759776,0.0698004812759776,0.0349002406379888,0.0174501203189944,0.0174501203189944,0.0349002406379888,0.052350360956983207,0.0,P
47,0.72502920708711,0.6797148816441656,0.0604191005905925,0.0604191005905925,0.0,0.015104775147648125,0.015104775147648125,0.03020955029529625,0.0604191005905925,0.0,P
48,0.8759782004172615,0.46480475940507754,0.07150842452385808,0.07150842452385808,0.01787710613096452,0.01787710613096452,0.01787710613096452,0.01787710613096452,0.07150842452385808,0.0,P
49,0.8803144340460587,0.4577635057039505,0.0704251547236847,0.0704251547236847,0.0,0.017606288680921175,0.0,0.017606288680921175,0.0704251547236847,0.0,P
50,0.8485868651906453,0.5158077023707843,0.06655583256397217,0.06655583256397217,0.0,0.016638958140993042,0.0,0.016638958140993042,0.06655583256397217,0.0,P
51,0.7206253819016553,0.6790508406380983,0.05543272168474271,0.05543272168474271,0.09700726294829976,0.0,0.013858180421185678,0.027716360842371356,0.05543272168474271,0.0,P
52,0.7885019220634982,0.5950957902366024,0.04463218426774518,0.05950957902366024,0.11901915804732048,0.01487739475591506,0.01487739475591506,0.04463218426774518,0.04463218426774518,0.0,P
53,0.8414931570522196,0.5298290248106569,0.06233282644831257,0.06233282644831257,0.015583206612078142,0.0,0.0,0.031166413224156284,0.04674961983623442,0.0,P
54,0.8309522400232916,0.5438960116516091,0.03021644509175606,0.06043289018351212,0.07554111272939015,0.01510822254587803,0.01510822254587803,0.03021644509175606,0.04532466763763409,0.0,P
55,0.9386939807174831,0.335247850256244,0.0335247850256244,0.0335247850256244,0.0335247850256244,0.0167623925128122,0.0167623925128122,0.0335247850256244,0.0335247850256244,0.0167623925128122,P
56,0.7925079298449921,0.5978568593567485,0.055614591568069624,0.055614591568069624,0.06951823946008703,0.013903647892017406,0.0,0.013903647892017406,0.055614591568069624,0.0,P
57,0.8359396992145375,0.533271877085136,0.043238260304200214,0.057651013738933624,0.10088927404313383,0.014412753434733406,0.014412753434733406,0.028825506869466812,0.014412753434733406,0.0,P
58,0.9373348752443379,0.3336276674598491,0.03177406356760468,0.047661095351407015,0.0,0.01588703178380234,0.01588703178380234,0.047661095351407015,0.06354812713520935,0.0,P
59,0.7697370086861781,0.6286185570937122,0.051315800579078544,0.051315800579078544,0.07697370086861781,0.012828950144769636,0.012828950144769636,0.012828950144769636,0.025657900289539272,0.0,P
60,0.8134779644953788,0.5600995821115723,0.04000711300796945,0.04000711300796945,0.13335704335989818,0.013335704335989816,0.013335704335989816,0.04000711300796945,0.04000711300796945,0.0,P
61,0.9484735911210498,0.3059592229422741,0.03059592229422741,0.04589388344134112,0.015297961147113705,0.015297961147113705,0.015297961147113705,0.03059592229422741,0.04589388344134112,0.0,P
62,0.8002298798471559,0.5969968944891481,0.01270206158487549,0.02540412316975098,0.02540412316975098,0.01270206158487549,0.0,0.01270206158487549,0.038106184754626474,0.0,P
63,0.9435259677940827,0.32433705142921593,0.029485186493565085,0.044227779740347625,0.014742593246782542,0.014742593246782542,0.014742593246782542,0.029485186493565085,0.014742593246782542,0.0,P
64,0.920528458767856,0.38237335979587866,0.028323952577472493,0.056647905154944986,0.014161976288736246,0.014161976288736246,0.0,0.014161976288736246,0.042485928866208736,0.0,P
65,0.936665036033745,0.34060546764863453,0.028383788970719546,0.05676757794143909,0.014191894485359773,0.014191894485359773,0.014191894485359773,0.042575683456079316,0.014191894485359773,0.0,P
66,0.829185059789895,0.5445394422500803,0.04950358565909821,0.024751792829549105,0.09900717131819642,0.012375896414774552,0.012375896414774552,0.03712768924432366,0.03712768924432366,0.0,P
67,0.9121150915680996,0.40240371686827925,0.026826914457885282,0.040240371686827925,0.040240371686827925,0.013413457228942641,0.013413457228942641,0.040240371686827925,0.013413457228942641,0.0,P
68,0.943701430841551,0.31456714361385035,0.04103049699311091,0.05470732932414788,0.02735366466207394,0.01367683233103697,0.01367683233103697,0.04103049699311091,0.05470732932414788,0.0,P
69,0.9373412243768345,0.3347647229917266,0.05356235567867626,0.05356235567867626,0.013390588919669065,0.013390588919669065,0.0,0.040171766759007195,0.040171766759007195,0.0,P
70,0.8313338593740216,0.5503195970504087,0.023417855193634412,0.035126782790451616,0.046835710387268824,0.011708927596817206,0.011708927596817206,0.023417855193634412,0.035126782790451616,0.0,P
71,0.8267673819143256,0.5511782546095505,0.02296576060873127,0.034448640913096906,0.09186304243492507,0.011482880304365634,0.011482880304365634,0.011482880304365634,0.04593152121746254,0.0,P
72,0.9279994260301815,0.368657306231168,0.025424641809046068,0.0381369627135691,0.012712320904523034,0.012712320904523034,0.012712320904523034,0.012712320904523034,0.012712320904523034,0.0,P
73,0.9295132872039386,0.36426872066100296,0.025121980735241585,0.037682971102862374,0.012560990367620792,0.012560990367620792,0.012560990367620792,0.012560990367620792,0.025121980735241585,0.0,P
74,0.9598046804251376,0.26874531051903855,0.038392187217005505,0.05118958295600734,0.0,0.012797395739001835,0.012797395739001835,0.02559479147800367,0.038392187217005505,0.0,P
75,0.9607177459629429,0.26546148243712897,0.03792306891958985,0.05056409189278647,0.012641022973196617,0.012641022973196617,0.012641022973196617,0.025282045946393234,0.03792306891958985,0.0,P
76,0.932186994492606,0.3510834135102022,0.04842529841520031,0.04842529841520031,0.0,0.012106324603800078,0.0,0.024212649207600155,0.04842529841520031,0.0,P
77,0.8633687148943769,0.4980973355159867,0.033206489034399114,0.04427531871253215,0.033206489034399114,0.011068829678133038,0.011068829678133038,0.011068829678133038,0.04427531871253215,0.0,P
78,0.9207234083455031,0.3846059807012861,0.02330945337583552,0.034964180063753285,0.02330945337583552,0.01165472668791776,0.01165472668791776,0.034964180063753285,0.02330945337583552,0.0,P
79,0.9003552883973944,0.42766876198876236,0.045017764419869724,0.045017764419869724,0.011254441104967431,0.011254441104967431,0.0,0.011254441104967431,0.045017764419869724,0.0,P
80,0.9554571097524978,0.28309840288962895,0.047183067148271494,0.047183067148271494,0.0,0.0,0.011795766787067874,0.011795766787067874,0.047183067148271494,0.0,P
81,0.8544448515516406,0.5105828990979316,0.04168023666105564,0.04168023666105564,0.06252035499158347,0.0,0.0,0.01042005916526391,0.04168023666105564,0.0,P
82,0.9571897733829581,0.27677776579748187,0.023064813816456822,0.046129627632913645,0.011532406908228411,0.011532406908228411,0.0,0.046129627632913645,0.046129627632913645,0.0,P
83,0.9457324874869207,0.31524416249564025,0.045034880356520035,0.045034880356520035,0.0,0.0,0.0,0.011258720089130009,0.045034880356520035,0.0,P
84,0.9398147869345488,0.33169933656513484,0.04422657820868465,0.04422657820868465,0.022113289104342324,0.011056644552171162,0.011056644552171162,0.011056644552171162,0.04422657820868465,0.0,P
85,0.9306138590020808,0.3570960156635891,0.0432843655349805,0.0432843655349805,0.02164218276749025,0.010821091383745126,0.010821091383745126,0.010821091383745126,0.0432843655349805,0.0,P
86,0.9584776739130295,0.2754246189405257,0.044067939030484116,0.044067939030484116,0.011016984757621029,0.011016984757621029,0.011016984757621029,0.011016984757621029,0.03305095427286309,0.0,P
87,0.9261618695430517,0.3683598344773501,0.04209826679741144,0.04209826679741144,0.03157370009805858,0.0,0.01052456669935286,0.01052456669935286,0.04209826679741144,0.0,P
88,0.9539060844342776,0.28938723909803926,0.021436091785039947,0.042872183570079894,0.042872183570079894,0.010718045892519974,0.010718045892519974,0.010718045892519974,0.042872183570079894,0.0,P
89,0.9649567402316284,0.2573217973951009,0.02144348311625841,0.02144348311625841,0.032165224674387614,0.010721741558129204,0.0,0.02144348311625841,0.010721741558129204,0.0,P
90,0.963192186890238,0.2646132381566588,0.021169059052532704,0.03175358857879906,0.0,0.010584529526266352,0.010584529526266352,0.021169059052532704,0.010584529526266352,0.0,P
91,0.8912737182929585,0.44563685914647927,0.019375515615064315,0.03875103123012863,0.05812654684519295,0.009687757807532157,0.009687757807532157,0.009687757807532157,0.03875103123012863,0.0,P
92,0.9618345397682032,0.2688999788599278,0.020684613758455983,0.020684613758455983,0.031026920637683975,0.010342306879227992,0.010342306879227992,0.020684613758455983,0.010342306879227992,0.0,P
93,0.9260746660506616,0.3743706096800547,0.019703716298950246,0.019703716298950246,0.009851858149475123,0.009851858149475123,0.0,0.02955557444842537,0.019703716298950246,0.0,P
94,0.8952707797611505,0.4429234384081482,0.009423902944854217,0.018847805889708434,0.02827170883456265,0.009423902944854217,0.009423902944854217,0.009423902944854217,0.02827170883456265,0.0,P
95,0.9143686539796559,0.39051161263714473,0.00952467347895475,0.028574020436864248,0.0952467347895475,0.00952467347895475,0.00952467347895475,0.0190493469579095,0.028574020436864248,0.00952467347895475,P
96,0.9199376626228923,0.3888396305931813,0.018967786858203967,0.028451680287305946,0.009483893429101983,0.009483893429101983,0.0,0.018967786858203967,0.028451680287305946,0.0,P
97,0.9585756112322553,0.2738787460663587,0.03912553515233695,0.03912553515233695,0.04890691894042119,0.009781383788084238,0.009781383788084238,0.019562767576168476,0.009781383788084238,0.0,P
98,0.9841615567374382,0.1689974390357217,0.019882051651261376,0.019882051651261376,0.029823077476892064,0.009941025825630688,0.009941025825630688,0.029823077476892064,0.009941025825630688,0.0,P
99,0.9634108085934684,0.2601209183202365,0.019268216171869367,0.02890232425780405,0.04817054042967342,0.009634108085934684,0.009634108085934684,0.019268216171869367,0.009634108085934684,0.0,P
100,0.9645769072481218,0.25785719302672566,0.009550266408397247,0.019100532816794493,0.038201065633588986,0.009550266408397247,0.009550266408397247,0.028650799225191738,0.009550266408397247,0.009550266408397247,P
101,0.9820867063008597,0.18293771980114054,0.019256602084330582,0.028884903126495873,0.0,0.009628301042165291,0.0,0.019256602084330582,0.019256602084330582,0.0,P
102,0.9654882950269824,0.25308916471581094,0.018747345534504512,0.037494691069009024,0.02812101830175677,0.009373672767252256,0.0,0.02812101830175677,0.018747345534504512,0.0,P
103,0.9677873735566385,0.24194684338915962,0.03722259129063994,0.027916943467979953,0.03722259129063994,0.009305647822659985,0.009305647822659985,0.01861129564531997,0.027916943467979953,0.0,P
104,0.9749845794474764,0.21356805073611387,0.018571134846618598,0.037142269693237195,0.018571134846618598,0.009285567423309299,0.009285567423309299,0.027856702269927897,0.027856702269927897,0.0,P
105,0.9340747984773431,0.35248105602918606,0.026436079202188958,0.026436079202188958,0.026436079202188958,0.008812026400729651,0.008812026400729651,0.026436079202188958,0.017624052801459303,0.0,P
106,0.9780360076619873,0.20109151559405347,0.03656209374437336,0.03656209374437336,0.0,0.00914052343609334,0.00914052343609334,0.00914052343609334,0.00914052343609334,0.0,P
107,0.9243269500437629,0.3765776463141256,0.025675748612326747,0.03423433148310233,0.03423433148310233,0.008558582870775582,0.0,0.008558582870775582,0.025675748612326747,0.0,P
108,0.9652823717702566,0.25681824570034345,0.017711603151747825,0.02656740472762174,0.017711603151747825,0.008855801575873913,0.008855801575873913,0.02656740472762174,0.008855801575873913,0.0,P
109,0.9718922528407808,0.22971998703509364,0.01767076823346874,0.02650615235020311,0.02650615235020311,0.00883538411673437,0.00883538411673437,0.02650615235020311,0.00883538411673437,0.0,P
110,0.9250642428031473,0.37502604437965426,0.0333356483893026,0.0333356483893026,0.00833391209732565,0.00833391209732565,0.0,0.025001736291976953,0.025001736291976953,0.0,P
111,0.9586666198610201,0.27390474853172003,0.02567857017484875,0.02567857017484875,0.059916663741313755,0.008559523391616251,0.0,0.017119046783232502,0.02567857017484875,0.0,P
112,0.9812370354509722,0.18235378534929572,0.0347340543522468,0.0347340543522468,0.0086835135880617,0.0086835135880617,0.0086835135880617,0.0086835135880617,0.0347340543522468,0.0,P
113,0.9634414423819845,0.2619884624021186,0.016902481445297973,0.016902481445297973,0.033804962890595945,0.008451240722648986,0.008451240722648986,0.02535372216794696,0.02535372216794696,0.0,P
114,0.9824037498077275,0.17939546735619372,0.02562792390802767,0.034170565210703566,0.0,0.008542641302675891,0.008542641302675891,0.008542641302675891,0.02562792390802767,0.0,P
115,0.9510433380236782,0.30335003023169044,0.03279459786288545,0.03279459786288545,0.008198649465721363,0.008198649465721363,0.008198649465721363,0.008198649465721363,0.03279459786288545,0.0,P
116,0.9583727150068314,0.2785014727370279,0.0327648791455327,0.0327648791455327,0.024573659359149524,0.0,0.0,0.024573659359149524,0.024573659359149524,0.0,P
117,0.9358597321010895,0.34896464586820286,0.023793044036468376,0.03172405871529117,0.007931014678822793,0.007931014678822793,0.007931014678822793,0.007931014678822793,0.023793044036468376,0.0,P
118,0.922868904609928,0.38000484307467625,0.0310208035163001,0.023265602637225075,0.038776004395375124,0.007755200879075025,0.007755200879075025,0.01551040175815005,0.023265602637225075,0.0,P
119,0.9761260542119415,0.21149397841258732,0.016268767570199027,0.02440315135529854,0.016268767570199027,0.008134383785099513,0.008134383785099513,0.02440315135529854,0.02440315135529854,0.0,P
120,0.953199247149326,0.2993518296832594,0.007877679728506826,0.015755359457013653,0.007877679728506826,0.007877679728506826,0.007877679728506826,0.015755359457013653,0.031510718914027305,0.007877679728506826,P
121,0.9575477416663783,0.28255507131139035,0.01569750396174391,0.023546255942615862,0.03924375990435977,0.007848751980871954,0.007848751980871954,0.01569750396174391,0.023546255942615862,0.0,P
122,0.9768675528025438,0.20649232823468405,0.023826037873232776,0.031768050497643696,0.015884025248821848,0.007942012624410924,0.007942012624410924,0.023826037873232776,0.023826037873232776,0.0,P
123,0.9863661838002519,0.15909131996778256,0.015909131996778254,0.023863697995167382,0.007954565998389127,0.0,0.007954565998389127,0.023863697995167382,0.015909131996778254,0.0,P
124,0.942517534570816,0.33176617216892723,0.015080280553133056,0.007540140276566528,0.022620420829699586,0.007540140276566528,0.0,0.022620420829699586,0.015080280553133056,0.0,P
125,0.9699771927293324,0.23864518233816906,0.023094695064984103,0.030792926753312137,0.015396463376656068,0.007698231688328034,0.007698231688328034,0.007698231688328034,0.015396463376656068,0.007698231688328034,P
126,0.9414124954955144,0.33357135667163895,0.02965078725970124,0.02965078725970124,0.00741269681492531,0.00741269681492531,0.00741269681492531,0.00741269681492531,0.02223809044477593,0.0,P
127,0.9617537942488139,0.2704932546324789,0.015027403035137717,0.022541104552706578,0.015027403035137717,0.007513701517568859,0.007513701517568859,0.022541104552706578,0.015027403035137717,0.007513701517568859,P
128,0.9480682018340981,0.3160227339446994,0.007349365905690683,0.02204809771707205,0.014698731811381366,0.007349365905690683,0.0,0.014698731811381366,0.014698731811381366,0.007349365905690683,P
129,0.9809714453816377,0.18864835488108417,0.022637802585730102,0.03018373678097347,0.0,0.007545934195243367,0.007545934195243367,0.007545934195243367,0.022637802585730102,0.0,P
130,0.9378460016182125,0.34363822960056645,0.021477389350035403,0.028636519133380535,0.021477389350035403,0.007159129783345134,0.007159129783345134,0.021477389350035403,0.007159129783345134,0.0,P
131,0.9740172339518858,0.22136755317088314,0.02951567375611775,0.02951567375611775,0.0,0.0,0.0,0.007378918439029438,0.022136755317088315,0.0,P
132,0.9387169959501124,0.33878508124515333,0.007058022525940694,0.014116045051881389,0.056464180207525555,0.007058022525940694,0.007058022525940694,0.021174067577822083,0.007058022525940694,0.0,P
133,0.9778417306413731,0.20432513774595856,0.021891979044209846,0.029189305392279798,0.007297326348069949,0.007297326348069949,0.007297326348069949,0.021891979044209846,0.007297326348069949,0.007297326348069949,P
134,0.9807876802690529,0.18889244212589168,0.029060375711675645,0.029060375711675645,0.007265093927918911,0.007265093927918911,0.007265093927918911,0.007265093927918911,0.021795281783756733,0.0,P
135,0.9809846610966818,0.18754118520965976,0.021639367524191513,0.021639367524191513,0.021639367524191513,0.007213122508063837,0.0,0.014426245016127675,0.02885249003225535,0.0,P
136,0.9835773277018408,0.17230551726163634,0.028717586210272723,0.028717586210272723,0.014358793105136361,0.007179396552568181,0.007179396552568181,0.021538189657704543,0.021538189657704543,0.0,P
137,0.9878080369880616,0.15031861432427024,0.021474087760610036,0.021474087760610036,0.014316058507073357,0.007158029253536678,0.007158029253536678,0.014316058507073357,0.014316058507073357,0.0,P
138,0.976358592043191,0.21072487598054482,0.02809665013073931,0.02809665013073931,0.014048325065369655,0.0,0.007024162532684827,0.021072487598054482,0.007024162532684827,0.0,P
139,0.9886650634164168,0.14123786620234524,0.02824757324046905,0.02824757324046905,0.007061893310117262,0.007061893310117262,0.007061893310117262,0.007061893310117262,0.02824757324046905,0.0,P
140,0.9725757097912989,0.22762410229158062,0.027590800277767346,0.027590800277767346,0.013795400138883673,0.0068977000694418365,0.0068977000694418365,0.0068977000694418365,0.02069310020832551,0.0,P
141,0.9772441645014784,0.20646003475383348,0.027528004633844465,0.027528004633844465,0.0,0.0,0.0,0.020646003475383347,0.020646003475383347,0.0,P
142,0.9490825267059015,0.3119362150711705,0.026547762984780465,0.026547762984780465,0.006636940746195116,0.006636940746195116,0.0,0.006636940746195116,0.019910822238585348,0.0,P
143,0.9704949588309457,0.23588419138252154,0.026958193300859603,0.026958193300859603,0.013479096650429801,0.0,0.006739548325214901,0.0202186449756447,0.0202186449756447,0.0,P
144,0.9781234680487555,0.2023703726997425,0.013491358179982834,0.02698271635996567,0.013491358179982834,0.006745679089991417,0.006745679089991417,0.02023703726997425,0.02698271635996567,0.0,P
145,0.9740912547267092,0.22017131099987264,0.026687431636348197,0.026687431636348197,0.02001557372726115,0.006671857909087049,0.006671857909087049,0.006671857909087049,0.026687431636348197,0.0,P
146,0.9549280500155071,0.29232491327005317,0.025984436735115836,0.025984436735115836,0.025984436735115836,0.006496109183778959,0.006496109183778959,0.012992218367557918,0.01948832755133688,0.0,P
147,0.9625825387072151,0.26666137896618797,0.02601574428938419,0.02601574428938419,0.013007872144692095,0.006503936072346048,0.006503936072346048,0.006503936072346048,0.02601574428938419,0.0,P
148,0.9767814618185102,0.20977856898115657,0.02622232112264457,0.02622232112264457,0.006555580280661143,0.006555580280661143,0.0,0.006555580280661143,0.01966674084198343,0.0,P
149,0.9597850322264759,0.27513837590492307,0.02559426752603936,0.02559426752603936,0.031992834407549194,0.00639856688150984,0.00639856688150984,0.00639856688150984,0.02559426752603936,0.0,P
150,0.9588509588514383,0.2794002794004191,0.0254000254000381,0.0254000254000381,0.019050019050028576,0.006350006350009525,0.006350006350009525,0.01270001270001905,0.0254000254000381,0.0,P
151,0.9897293307887377,0.1367389207010756,0.006511377176241695,0.019534131528725084,0.02604550870496678,0.006511377176241695,0.006511377176241695,0.019534131528725084,0.01302275435248339,0.0,P
152,0.9601207886521775,0.27611316797840396,0.01882589781670936,0.025101197088945818,0.012550598544472909,0.0062752992722364545,0.0062752992722364545,0.0062752992722364545,0.025101197088945818,0.0062752992722364545,P
153,0.9878494841320737,0.1475359619158292,0.025658428159274643,0.025658428159274643,0.012829214079637321,0.006414607039818661,0.006414607039818661,0.012829214079637321,0.025658428159274643,0.0,P
154,0.9564075494910086,0.29000745049082194,0.006170371287038765,0.01234074257407753,0.02468148514815506,0.006170371287038765,0.006170371287038765,0.01234074257407753,0.01234074257407753,0.0,P
155,0.9562816912812948,0.2881105095526978,0.006130010841546762,0.006130010841546762,0.042910075890827334,0.006130010841546762,0.006130010841546762,0.012260021683093524,0.018390032524640287,0.006130010841546762,P
156,0.97496723251069,0.2173493830437844,0.024839929490718216,0.024839929490718216,0.012419964745359108,0.006209982372679554,0.0,0.012419964745359108,0.024839929490718216,0.0,P
157,0.9791403231892268,0.19830690089908393,0.012394181306192745,0.02478836261238549,0.02478836261238549,0.006197090653096373,0.006197090653096373,0.018591271959289116,0.012394181306192745,0.0,P
158,0.9613263063552039,0.2720734829307181,0.006046077398460402,0.02418430959384161,0.03023038699230201,0.006046077398460402,0.006046077398460402,0.006046077398460402,0.012092154796920804,0.006046077398460402,P
