,id,top-left-square_b,top-left-square_o,top-left-square_x,top-middle-square_b,top-middle-square_o,top-middle-square_x,top-right-square_b,top-right-square_o,top-right-square_x,middle-left-square_b,middle-left-square_o,middle-left-square_x,middle-middle-square_b,middle-middle-square_o,middle-middle-square_x,middle-right-square_b,middle-right-square_o,middle-right-square_x,bottom-left-square_b,bottom-left-square_o,bottom-left-square_x,bottom-middle-square_b,bottom-middle-square_o,bottom-middle-square_x,bottom-right-square_b,bottom-right-square_o,bottom-right-square_x,Class
13,0.9778024140774094,0.0,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.0,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,0.0,0.06984302957695782,0.0,0.0,0.0,0.06984302957695782,0.0,0.06984302957695782,0.0,positive
14,0.9805806756909201,0.0,0.0,0.06537204504606134,0.0,0.0,0.06537204504606134,0.0,0.0,0.06537204504606134,0.0,0.06537204504606134,0.0,0.0,0.0,0.06537204504606134,0.0,0.06537204504606134,0.0,0.0,0.06537204504606134,0.0,0.0,0.06537204504606134,0.0,0.0,0.0,0.06537204504606134,positive
15,0.9828721869343219,0.0,0.0,0.06142951168339512,0.0,0.0,0.06142951168339512,0.0,0.0,0.06142951168339512,0.0,0.06142951168339512,0.0,0.0,0.0,0.06142951168339512,0.0,0.06142951168339512,0.0,0.0,0.06142951168339512,0.0,0.06142951168339512,0.0,0.0,0.06142951168339512,0.0,0.0,positive
16,0.9847835588179369,0.0,0.0,0.057928444636349226,0.0,0.0,0.057928444636349226,0.0,0.0,0.057928444636349226,0.0,0.057928444636349226,0.0,0.0,0.0,0.057928444636349226,0.0,0.057928444636349226,0.0,0.057928444636349226,0.0,0.0,0.0,0.057928444636349226,0.0,0.057928444636349226,0.0,0.0,positive
17,0.9863939238321437,0.0,0.0,0.0547996624351191,0.0,0.0,0.0547996624351191,0.0,0.0,0.0547996624351191,0.0,0.0547996624351191,0.0,0.0,0.0,0.0547996624351191,0.0,0.0547996624351191,0.0,0.0547996624351191,0.0,0.0,0.0547996624351191,0.0,0.0,0.0,0.0547996624351191,0.0,positive
18,0.9877629653290692,0.0,0.0,0.05198752449100364,0.0,0.0,0.05198752449100364,0.0,0.0,0.05198752449100364,0.0,0.05198752449100364,0.0,0.0,0.0,0.05198752449100364,0.05198752449100364,0.0,0.0,0.0,0.05198752449100364,0.0,0.0,0.05198752449100364,0.0,0.05198752449100364,0.0,0.0,positive
19,0.9889363528682975,0.0,0.0,0.049446817643414874,0.0,0.0,0.049446817643414874,0.0,0.0,0.049446817643414874,0.0,0.049446817643414874,0.0,0.0,0.0,0.049446817643414874,0.049446817643414874,0.0,0.0,0.0,0.049446817643414874,0.0,0.049446817643414874,0.0,0.0,0.0,0.049446817643414874,0.0,positive
20,0.9899494936611665,0.0,0.0,0.04714045207910317,0.0,0.0,0.04714045207910317,0.0,0.0,0.04714045207910317,0.0,0.04714045207910317,0.0,0.0,0.0,0.04714045207910317,0.04714045207910317,0.0,0.0,0.04714045207910317,0.0,0.0,0.0,0.04714045207910317,0.0,0.0,0.04714045207910317,0.0,positive
21,0.9908301680442989,0.0,0.0,0.04503773491110449,0.0,0.0,0.04503773491110449,0.0,0.0,0.04503773491110449,0.0,0.04503773491110449,0.0,0.0,0.04503773491110449,0.0,0.0,0.0,0.04503773491110449,0.0,0.0,0.04503773491110449,0.0,0.04503773491110449,0.0,0.0,0.04503773491110449,0.0,positive
22,0.9916004111862218,0.0,0.0,0.04311306135592269,0.0,0.0,0.04311306135592269,0.0,0.0,0.04311306135592269,0.0,0.04311306135592269,0.0,0.0,0.04311306135592269,0.0,0.0,0.0,0.04311306135592269,0.0,0.04311306135592269,0.0,0.0,0.0,0.04311306135592269,0.0,0.04311306135592269,0.0,positive
23,0.9922778767136677,0.0,0.0,0.041344911529736156,0.0,0.0,0.041344911529736156,0.0,0.0,0.041344911529736156,0.0,0.041344911529736156,0.0,0.0,0.041344911529736156,0.0,0.0,0.0,0.041344911529736156,0.0,0.041344911529736156,0.0,0.0,0.041344911529736156,0.0,0.0,0.0,0.041344911529736156,positive
24,0.992876838486922,0.0,0.0,0.03971507353947688,0.0,0.0,0.03971507353947688,0.0,0.0,0.03971507353947688,0.0,0.03971507353947688,0.0,0.0,0.03971507353947688,0.0,0.0,0.0,0.03971507353947688,0.0,0.03971507353947688,0.0,0.03971507353947688,0.0,0.0,0.03971507353947688,0.0,0.0,positive
25,0.9934089358711311,0.0,0.0,0.03820803599504351,0.0,0.0,0.03820803599504351,0.0,0.0,0.03820803599504351,0.0,0.03820803599504351,0.0,0.0,0.03820803599504351,0.0,0.0,0.0,0.03820803599504351,0.03820803599504351,0.0,0.0,0.0,0.03820803599504351,0.0,0.03820803599504351,0.0,0.0,positive
26,0.9938837346736189,0.0,0.0,0.036810508691615514,0.0,0.0,0.036810508691615514,0.0,0.0,0.036810508691615514,0.0,0.036810508691615514,0.0,0.0,0.036810508691615514,0.0,0.0,0.0,0.036810508691615514,0.036810508691615514,0.0,0.0,0.036810508691615514,0.0,0.0,0.0,0.036810508691615514,0.0,positive
27,0.994309153919809,0.0,0.0,0.03551104121142175,0.0,0.0,0.03551104121142175,0.0,0.0,0.03551104121142175,0.0,0.03551104121142175,0.0,0.0,0.03551104121142175,0.0,0.03551104121142175,0.0,0.0,0.0,0.0,0.03551104121142175,0.0,0.03551104121142175,0.0,0.03551104121142175,0.0,0.0,positive
28,0.9946917938265513,0.0,0.0,0.03429971702850177,0.0,0.0,0.03429971702850177,0.0,0.0,0.03429971702850177,0.0,0.03429971702850177,0.0,0.0,0.03429971702850177,0.0,0.03429971702850177,0.0,0.0,0.0,0.0,0.03429971702850177,0.03429971702850177,0.0,0.0,0.0,0.03429971702850177,0.0,positive
29,0.9950371902099892,0.0,0.0,0.033167906340332974,0.0,0.0,0.033167906340332974,0.0,0.0,0.033167906340332974,0.0,0.033167906340332974,0.0,0.0,0.033167906340332974,0.0,0.033167906340332974,0.0,0.0,0.0,0.033167906340332974,0.0,0.0,0.0,0.033167906340332974,0.033167906340332974,0.0,0.0,positive
30,0.9953500135553002,0.0,0.0,0.03210806495339678,0.0,0.0,0.03210806495339678,0.0,0.0,0.03210806495339678,0.0,0.03210806495339678,0.0,0.0,0.03210806495339678,0.0,0.03210806495339678,0.0,0.0,0.0,0.03210806495339678,0.0,0.03210806495339678,0.0,0.0,0.0,0.0,0.03210806495339678,positive
31,0.9956342260592882,0.0,0.0,0.031113569564352756,0.0,0.0,0.031113569564352756,0.0,0.0,0.031113569564352756,0.0,0.031113569564352756,0.0,0.0,0.031113569564352756,0.0,0.031113569564352756,0.0,0.0,0.031113569564352756,0.0,0.0,0.0,0.0,0.031113569564352756,0.0,0.031113569564352756,0.0,positive
32,0.9958932064677039,0.0,0.0,0.030178582014172842,0.0,0.0,0.030178582014172842,0.0,0.0,0.030178582014172842,0.0,0.030178582014172842,0.0,0.0,0.030178582014172842,0.0,0.030178582014172842,0.0,0.0,0.030178582014172842,0.0,0.0,0.0,0.030178582014172842,0.0,0.0,0.0,0.030178582014172842,positive
33,0.996129850025381,0.0,0.0,0.029297936765452382,0.0,0.0,0.029297936765452382,0.0,0.0,0.029297936765452382,0.0,0.029297936765452382,0.0,0.0,0.029297936765452382,0.0,0.029297936765452382,0.0,0.0,0.029297936765452382,0.0,0.0,0.029297936765452382,0.0,0.0,0.029297936765452382,0.0,0.0,positive
34,0.996346649041751,0.0,0.0,0.028467047115478598,0.0,0.0,0.028467047115478598,0.0,0.0,0.028467047115478598,0.0,0.028467047115478598,0.0,0.028467047115478598,0.0,0.0,0.0,0.0,0.028467047115478598,0.0,0.028467047115478598,0.0,0.0,0.028467047115478598,0.0,0.028467047115478598,0.0,0.0,positive
35,0.9965457582448797,0.0,0.0,0.027681826617913324,0.0,0.0,0.027681826617913324,0.0,0.0,0.027681826617913324,0.0,0.027681826617913324,0.0,0.027681826617913324,0.0,0.0,0.0,0.0,0.027681826617913324,0.0,0.027681826617913324,0.0,0.027681826617913324,0.0,0.0,0.0,0.027681826617913324,0.0,positive
36,0.9967290481146759,0.0,0.0,0.026938622922018266,0.0,0.0,0.026938622922018266,0.0,0.0,0.026938622922018266,0.0,0.026938622922018266,0.0,0.026938622922018266,0.0,0.0,0.0,0.0,0.026938622922018266,0.026938622922018266,0.0,0.0,0.0,0.026938622922018266,0.0,0.0,0.026938622922018266,0.0,positive
37,0.9968981486534685,0.0,0.0,0.026234161806670223,0.0,0.0,0.026234161806670223,0.0,0.0,0.026234161806670223,0.0,0.026234161806670223,0.0,0.026234161806670223,0.0,0.0,0.0,0.026234161806670223,0.0,0.0,0.0,0.026234161806670223,0.0,0.026234161806670223,0.0,0.026234161806670223,0.0,0.0,positive
38,0.9970544855015816,0.0,0.0,0.025565499628245683,0.0,0.0,0.025565499628245683,0.0,0.0,0.025565499628245683,0.0,0.025565499628245683,0.0,0.025565499628245683,0.0,0.0,0.0,0.025565499628245683,0.0,0.0,0.0,0.025565499628245683,0.025565499628245683,0.0,0.0,0.0,0.025565499628245683,0.0,positive
39,0.9971993098884563,0.0,0.0,0.024929982747211407,0.0,0.0,0.024929982747211407,0.0,0.0,0.024929982747211407,0.0,0.024929982747211407,0.0,0.024929982747211407,0.0,0.0,0.0,0.024929982747211407,0.0,0.0,0.024929982747211407,0.0,0.0,0.0,0.024929982747211407,0.024929982747211407,0.0,0.0,positive
40,0.9973337235915658,0.0,0.0,0.024325212770525996,0.0,0.0,0.024325212770525996,0.0,0.0,0.024325212770525996,0.0,0.024325212770525996,0.0,0.024325212770525996,0.0,0.0,0.0,0.024325212770525996,0.0,0.0,0.024325212770525996,0.0,0.024325212770525996,0.0,0.0,0.0,0.0,0.024325212770525996,positive
41,0.997458699830735,0.0,0.0,0.023749016662636548,0.0,0.0,0.023749016662636548,0.0,0.0,0.023749016662636548,0.0,0.023749016662636548,0.0,0.023749016662636548,0.0,0.0,0.0,0.023749016662636548,0.0,0.023749016662636548,0.0,0.0,0.0,0.0,0.023749016662636548,0.0,0.023749016662636548,0.0,positive
42,0.9975751008362207,0.0,0.0,0.023199420949679552,0.0,0.0,0.023199420949679552,0.0,0.0,0.023199420949679552,0.0,0.023199420949679552,0.0,0.023199420949679552,0.0,0.0,0.0,0.023199420949679552,0.0,0.023199420949679552,0.0,0.0,0.0,0.023199420949679552,0.0,0.0,0.0,0.023199420949679552,positive
43,0.99768369268154,0.0,0.0,0.02267462937912591,0.0,0.0,0.02267462937912591,0.0,0.0,0.02267462937912591,0.0,0.02267462937912591,0.0,0.02267462937912591,0.0,0.0,0.0,0.02267462937912591,0.0,0.02267462937912591,0.0,0.0,0.02267462937912591,0.0,0.0,0.02267462937912591,0.0,0.0,positive
44,0.997785157856609,0.0,0.0,0.022173003507924643,0.0,0.0,0.022173003507924643,0.0,0.0,0.022173003507924643,0.0,0.022173003507924643,0.0,0.022173003507924643,0.0,0.0,0.022173003507924643,0.0,0.0,0.0,0.0,0.022173003507924643,0.0,0.022173003507924643,0.0,0.0,0.022173003507924643,0.0,positive
45,0.9978801059658183,0.0,0.0,0.021693045781865615,0.0,0.0,0.021693045781865615,0.0,0.0,0.021693045781865615,0.0,0.021693045781865615,0.0,0.021693045781865615,0.0,0.0,0.021693045781865615,0.0,0.0,0.0,0.021693045781865615,0.0,0.0,0.0,0.021693045781865615,0.0,0.021693045781865615,0.0,positive
46,0.9979690828636267,0.0,0.0,0.021233384741779292,0.0,0.0,0.021233384741779292,0.0,0.0,0.021233384741779292,0.0,0.021233384741779292,0.0,0.021233384741779292,0.0,0.0,0.021233384741779292,0.0,0.0,0.0,0.021233384741779292,0.0,0.0,0.021233384741779292,0.0,0.0,0.0,0.021233384741779292,positive
47,0.9980525784828885,0.0,0.0,0.020792762051726844,0.0,0.0,0.020792762051726844,0.0,0.0,0.020792762051726844,0.0,0.020792762051726844,0.0,0.020792762051726844,0.0,0.0,0.020792762051726844,0.0,0.0,0.0,0.020792762051726844,0.0,0.020792762051726844,0.0,0.0,0.020792762051726844,0.0,0.0,positive
48,0.9981310335652204,0.0,0.0,0.020370021093167764,0.0,0.0,0.020370021093167764,0.0,0.0,0.020370021093167764,0.0,0.020370021093167764,0.0,0.020370021093167764,0.0,0.0,0.020370021093167764,0.0,0.0,0.020370021093167764,0.0,0.0,0.0,0.020370021093167764,0.0,0.020370021093167764,0.0,0.0,positive
49,0.9982048454657786,0.0,0.0,0.01996409690931557,0.0,0.0,0.01996409690931557,0.0,0.0,0.01996409690931557,0.0,0.01996409690931557,0.0,0.01996409690931557,0.0,0.0,0.01996409690931557,0.0,0.0,0.01996409690931557,0.0,0.0,0.01996409690931557,0.0,0.0,0.0,0.01996409690931557,0.0,positive
50,0.9982743731749959,0.0,0.0,0.01957400731715678,0.0,0.0,0.01957400731715678,0.0,0.0,0.01957400731715678,0.01957400731715678,0.0,0.0,0.0,0.0,0.01957400731715678,0.0,0.01957400731715678,0.0,0.0,0.01957400731715678,0.0,0.0,0.01957400731715678,0.0,0.01957400731715678,0.0,0.0,positive
51,0.9983399416756088,0.0,0.0,0.019198845032223247,0.0,0.0,0.019198845032223247,0.0,0.0,0.019198845032223247,0.019198845032223247,0.0,0.0,0.0,0.0,0.019198845032223247,0.0,0.019198845032223247,0.0,0.0,0.019198845032223247,0.0,0.019198845032223247,0.0,0.0,0.0,0.019198845032223247,0.0,positive
52,0.9984018457335854,0.0,0.0,0.01883777067421859,0.0,0.0,0.01883777067421859,0.0,0.0,0.01883777067421859,0.01883777067421859,0.0,0.0,0.0,0.0,0.01883777067421859,0.0,0.01883777067421859,0.0,0.01883777067421859,0.0,0.0,0.0,0.01883777067421859,0.0,0.0,0.01883777067421859,0.0,positive
53,0.9984603532054125,0.0,0.0,0.018490006540840973,0.0,0.0,0.018490006540840973,0.0,0.0,0.018490006540840973,0.018490006540840973,0.0,0.0,0.0,0.018490006540840973,0.0,0.0,0.0,0.018490006540840973,0.0,0.018490006540840973,0.0,0.0,0.018490006540840973,0.0,0.018490006540840973,0.0,0.0,positive
54,0.9985157079309461,0.0,0.0,0.01815483105328993,0.0,0.0,0.01815483105328993,0.0,0.0,0.01815483105328993,0.01815483105328993,0.0,0.0,0.0,0.01815483105328993,0.0,0.0,0.0,0.01815483105328993,0.0,0.01815483105328993,0.0,0.01815483105328993,0.0,0.0,0.0,0.01815483105328993,0.0,positive
55,0.9985681322700888,0.0,0.0,0.0178315737905373,0.0,0.0,0.0178315737905373,0.0,0.0,0.0178315737905373,0.0178315737905373,0.0,0.0,0.0,0.0178315737905373,0.0,0.0,0.0,0.0178315737905373,0.0178315737905373,0.0,0.0,0.0,0.0178315737905373,0.0,0.0,0.0178315737905373,0.0,positive
56,0.9986178293325098,0.0,0.0,0.017519611040921222,0.0,0.0,0.017519611040921222,0.0,0.0,0.017519611040921222,0.017519611040921222,0.0,0.0,0.0,0.017519611040921222,0.0,0.0,0.017519611040921222,0.0,0.0,0.0,0.017519611040921222,0.0,0.017519611040921222,0.0,0.017519611040921222,0.0,0.0,positive
57,0.9986649849421085,0.0,0.0,0.0172183618093467,0.0,0.0,0.0172183618093467,0.0,0.0,0.0172183618093467,0.0172183618093467,0.0,0.0,0.0,0.0172183618093467,0.0,0.0,0.0172183618093467,0.0,0.0,0.0,0.0172183618093467,0.0172183618093467,0.0,0.0,0.0,0.0172183618093467,0.0,positive
58,0.9987097693716604,0.0,0.0,0.016927284226638313,0.0,0.0,0.016927284226638313,0.0,0.0,0.016927284226638313,0.016927284226638313,0.0,0.0,0.0,0.016927284226638313,0.0,0.0,0.016927284226638313,0.0,0.0,0.016927284226638313,0.0,0.0,0.0,0.016927284226638313,0.016927284226638313,0.0,0.0,positive
59,0.9987523388778446,0.0,0.0,0.016645872314630744,0.0,0.0,0.016645872314630744,0.0,0.0,0.016645872314630744,0.016645872314630744,0.0,0.0,0.0,0.016645872314630744,0.0,0.0,0.016645872314630744,0.0,0.0,0.016645872314630744,0.0,0.016645872314630744,0.0,0.0,0.0,0.0,0.016645872314630744,positive
60,0.9987928370624672,0.0,0.0,0.016373653066597823,0.0,0.0,0.016373653066597823,0.0,0.0,0.016373653066597823,0.016373653066597823,0.0,0.0,0.0,0.016373653066597823,0.0,0.0,0.016373653066597823,0.0,0.016373653066597823,0.0,0.0,0.0,0.0,0.016373653066597823,0.0,0.016373653066597823,0.0,positive
61,0.9988313960820002,0.0,0.0,0.0161101838077742,0.0,0.0,0.0161101838077742,0.0,0.0,0.0161101838077742,0.0161101838077742,0.0,0.0,0.0,0.0161101838077742,0.0,0.0,0.0161101838077742,0.0,0.0161101838077742,0.0,0.0,0.0,0.0161101838077742,0.0,0.0,0.0,0.0161101838077742,positive
62,0.9988681377244376,0.0,0.0,0.015855049805149804,0.0,0.0,0.015855049805149804,0.0,0.0,0.015855049805149804,0.015855049805149804,0.0,0.0,0.0,0.015855049805149804,0.0,0.0,0.015855049805149804,0.0,0.015855049805149804,0.0,0.0,0.015855049805149804,0.0,0.0,0.015855049805149804,0.0,0.0,positive
63,0.9989031743698379,0.0,0.0,0.015607862099528717,0.0,0.0,0.015607862099528717,0.0,0.0,0.015607862099528717,0.015607862099528717,0.0,0.0,0.0,0.015607862099528717,0.0,0.015607862099528717,0.0,0.0,0.0,0.0,0.015607862099528717,0.0,0.015607862099528717,0.0,0.0,0.015607862099528717,0.0,positive
64,0.9989366098486855,0.0,0.0,0.015368255536133623,0.0,0.0,0.015368255536133623,0.0,0.0,0.015368255536133623,0.015368255536133623,0.0,0.0,0.0,0.015368255536133623,0.0,0.015368255536133623,0.0,0.0,0.0,0.015368255536133623,0.0,0.0,0.0,0.015368255536133623,0.0,0.015368255536133623,0.0,positive
65,0.9989685402102997,0.0,0.0,0.015135886972883327,0.0,0.0,0.015135886972883327,0.0,0.0,0.015135886972883327,0.015135886972883327,0.0,0.0,0.0,0.015135886972883327,0.0,0.015135886972883327,0.0,0.0,0.0,0.015135886972883327,0.0,0.0,0.015135886972883327,0.0,0.0,0.0,0.015135886972883327,positive
66,0.9989990544119017,0.0,0.0,0.014910433647938832,0.0,0.0,0.014910433647938832,0.0,0.0,0.014910433647938832,0.014910433647938832,0.0,0.0,0.0,0.014910433647938832,0.0,0.014910433647938832,0.0,0.0,0.0,0.014910433647938832,0.0,0.014910433647938832,0.0,0.0,0.014910433647938832,0.0,0.0,positive
67,0.999028234937562,0.0,0.0,0.014691591690258264,0.0,0.0,0.014691591690258264,0.0,0.0,0.014691591690258264,0.014691591690258264,0.0,0.0,0.0,0.014691591690258264,0.0,0.014691591690258264,0.0,0.0,0.014691591690258264,0.0,0.0,0.0,0.014691591690258264,0.0,0.014691591690258264,0.0,0.0,positive
68,0.9990561583550596,0.0,0.0,0.014479074758768978,0.0,0.0,0.014479074758768978,0.0,0.0,0.014479074758768978,0.014479074758768978,0.0,0.0,0.0,0.014479074758768978,0.0,0.014479074758768978,0.0,0.0,0.014479074758768978,0.0,0.0,0.014479074758768978,0.0,0.0,0.0,0.014479074758768978,0.0,positive
69,0.9990828958176697,0.0,0.0,0.014272612797395282,0.0,0.0,0.014272612797395282,0.0,0.0,0.014272612797395282,0.014272612797395282,0.0,0.0,0.014272612797395282,0.0,0.0,0.0,0.014272612797395282,0.0,0.0,0.0,0.014272612797395282,0.0,0.014272612797395282,0.0,0.0,0.014272612797395282,0.0,positive
70,0.9991085135170146,0.0,0.0,0.014071950894605839,0.0,0.0,0.014071950894605839,0.0,0.0,0.014071950894605839,0.014071950894605839,0.0,0.0,0.014071950894605839,0.0,0.0,0.0,0.014071950894605839,0.0,0.0,0.014071950894605839,0.0,0.0,0.0,0.014071950894605839,0.0,0.014071950894605839,0.0,positive
71,0.999133073092352,0.0,0.0,0.013876848237393777,0.0,0.0,0.013876848237393777,0.0,0.0,0.013876848237393777,0.013876848237393777,0.0,0.0,0.013876848237393777,0.0,0.0,0.0,0.013876848237393777,0.0,0.0,0.013876848237393777,0.0,0.0,0.013876848237393777,0.0,0.0,0.0,0.013876848237393777,positive
72,0.9991566320010279,0.0,0.0,0.013687077150699013,0.0,0.0,0.013687077150699013,0.0,0.0,0.013687077150699013,0.013687077150699013,0.0,0.0,0.013687077150699013,0.0,0.0,0.0,0.013687077150699013,0.0,0.0,0.013687077150699013,0.0,0.013687077150699013,0.0,0.0,0.013687077150699013,0.0,0.0,positive
73,0.9991792438542416,0.0,0.0,0.01350242221424651,0.0,0.0,0.01350242221424651,0.0,0.0,0.01350242221424651,0.01350242221424651,0.0,0.0,0.01350242221424651,0.0,0.0,0.0,0.01350242221424651,0.0,0.01350242221424651,0.0,0.0,0.0,0.01350242221424651,0.0,0.01350242221424651,0.0,0.0,positive
74,0.9992009587217894,0.0,0.0,0.01332267944962386,0.0,0.0,0.01332267944962386,0.0,0.0,0.01332267944962386,0.01332267944962386,0.0,0.0,0.01332267944962386,0.0,0.0,0.0,0.01332267944962386,0.0,0.01332267944962386,0.0,0.0,0.01332267944962386,0.0,0.0,0.0,0.01332267944962386,0.0,positive
75,0.999221823409015,0.0,0.0,0.01314765557117125,0.0,0.0,0.01314765557117125,0.0,0.0,0.01314765557117125,0.01314765557117125,0.0,0.0,0.01314765557117125,0.0,0.0,0.01314765557117125,0.0,0.0,0.0,0.01314765557117125,0.0,0.0,0.01314765557117125,0.0,0.01314765557117125,0.0,0.0,positive
76,0.9992418817088269,0.0,0.0,0.01297716729491983,0.0,0.0,0.01297716729491983,0.0,0.0,0.01297716729491983,0.01297716729491983,0.0,0.0,0.01297716729491983,0.0,0.0,0.01297716729491983,0.0,0.0,0.0,0.01297716729491983,0.0,0.01297716729491983,0.0,0.0,0.0,0.01297716729491983,0.0,positive
77,0.9992611746313144,0.0,0.0,0.012811040700401465,0.0,0.0,0.012811040700401465,0.0,0.0,0.012811040700401465,0.012811040700401465,0.0,0.0,0.012811040700401465,0.0,0.0,0.012811040700401465,0.0,0.0,0.012811040700401465,0.0,0.0,0.0,0.012811040700401465,0.0,0.0,0.012811040700401465,0.0,positive
78,0.9992797406132078,0.0,0.0,0.012649110640673516,0.0,0.0,0.012649110640673516,0.0,0.012649110640673516,0.0,0.0,0.0,0.012649110640673516,0.0,0.0,0.012649110640673516,0.0,0.012649110640673516,0.0,0.0,0.012649110640673516,0.0,0.0,0.012649110640673516,0.0,0.0,0.0,0.012649110640673516,positive
79,0.9992976157091806,0.0,0.0,0.012491220196364759,0.0,0.0,0.012491220196364759,0.0,0.012491220196364759,0.0,0.0,0.0,0.012491220196364759,0.0,0.012491220196364759,0.0,0.0,0.0,0.012491220196364759,0.0,0.0,0.012491220196364759,0.0,0.012491220196364759,0.0,0.0,0.012491220196364759,0.0,positive
80,0.9993148337667671,0.0,0.0,0.012337220169960089,0.0,0.0,0.012337220169960089,0.0,0.012337220169960089,0.0,0.0,0.0,0.012337220169960089,0.0,0.012337220169960089,0.0,0.0,0.012337220169960089,0.0,0.0,0.0,0.012337220169960089,0.0,0.012337220169960089,0.0,0.0,0.0,0.012337220169960089,positive
