,id,COMPACTNESS,CIRCULARITY,DISTANCE,RADIUS,PR.AXIS,MAX.LENGTH,SCATTER,ELONGATEDNESS,PR.AXIS.1,MAX.LENGTH.1,SCALED,SCALED.1,SCALED.2,SKEWNESS,SKEWNESS.1,KURTOSIS,KURTOSIS.1,HOLLOWS,binaryClass
36,0.0644612998637003,0.1428601780763088,0.07665668091899497,0.12543820514017356,0.20557928064639558,0.09059425926790314,0.012195381055294652,0.2648139886292553,0.07665668091899497,0.033101748578656914,0.2561030021611877,0.3031423290887528,0.5923470798285975,0.3083689209695934,0.1428601780763088,0.003484394587227044,0.003484394587227044,0.31359551285043397,0.3223064993185015,P
37,0.0536913321112117,0.1271636813160277,0.06782063003521478,0.12151196214642648,0.43235651647449425,0.1780291538424388,0.06923355982761509,0.21617825823724712,0.062168910865613554,0.02684566605560585,0.22041704761444805,0.3843169035328838,0.48887370817050657,0.28258595848006157,0.16672571550323634,0.0,0.02119394688600462,0.26139201159405695,0.27410837972565977,N
38,0.04370829688976196,0.11879690949525044,0.05939845474762522,0.10983110500504287,0.19724769878456677,0.06051918030890117,0.011207255612759476,0.24207672123560467,0.034742492399554376,0.02689741347062274,0.19164407097818703,0.2633705068998477,0.7744213628416798,0.2443181723581566,0.08293369153442012,0.0011207255612759475,0.010086530051483529,0.2095756799586022,0.22078293557136167,N
39,0.06785950829776441,0.13741550430297292,0.07634194683498495,0.1153611641061995,0.2867064225580546,0.12384360264342004,0.010178926244664661,0.25616964382406066,0.07464545912754085,0.03223326644143809,0.24768720528684007,0.2934923733878311,0.570019869701221,0.3155467135846045,0.12723657805830826,0.011875413952108772,0.0,0.3104572504622722,0.32063617670693684,P
40,0.048840162347991115,0.11316622983071112,0.057178726651306674,0.12388724107783113,0.25492182298707555,0.07981197261744889,0.01072101124712,0.2442008117399556,0.038119151100871114,0.027398139853751113,0.17987474425723557,0.27040772812180447,0.7480883403545956,0.24062714132424892,0.08815053692076445,0.005956117359511111,0.01072101124712,0.22156756577381334,0.2299061300771289,N
41,0.09137779049868448,0.19145822771152937,0.08049948210598394,0.11095874560554543,0.2284444762467112,0.11313440728408554,0.010878308392700533,0.2589037397462727,0.12401271567678608,0.036986248535181815,0.27848469485313365,0.2937143266029144,0.45036196745780205,0.2719577098175133,0.18710690435444916,0.017405293428320853,0.034810586856641706,0.38944344045867907,0.3981460871728395,N
42,0.0704110500203736,0.15392183027709577,0.08023584769763502,0.14245956632029075,0.22433288029746937,0.08842317909535288,0.018012129074979292,0.2587196721678844,0.0704110500203736,0.03274932559087144,0.2652695372860587,0.2914689977587558,0.5993126583129473,0.30456872799510437,0.1228099709657679,0.00818733139771786,0.00818733139771786,0.29965632915647367,0.31766845823145295,N
43,0.06938319909912306,0.1466508526413283,0.058344962878808034,0.11984370753484894,0.2885710326168073,0.0993441259828353,0.012615127108931467,0.25861010573309506,0.06307563554465734,0.03153781777232867,0.21130337907460206,0.30118615972573876,0.6386408098896555,0.21918783351768423,0.10565168953730103,0.006307563554465733,0.011038236220315033,0.3027630506143552,0.3106475050574374,N
44,0.05032710185010175,0.1330872248924913,0.0603925222201221,0.11854828435801745,0.24604360904494188,0.0726947026723692,0.013420560493360467,0.2382149487571483,0.03466978127451454,0.026841120986720934,0.18676946686593315,0.249398749168282,0.7549065277515262,0.25946416953830237,0.07381308271348257,0.022367600822267446,0.0011183800411133722,0.21472896789376747,0.2259127683049012,N
45,0.07461390187275731,0.15084984509057456,0.07461390187275731,0.1330073902949152,0.2351959950336915,0.0940783980134766,0.017842454795659355,0.2579045738645307,0.06974777783757748,0.03244082690119883,0.25952661520959064,0.29196744211078945,0.6017773390172383,0.30656581421632895,0.12489718356961549,0.003244082690119883,0.006488165380239766,0.2968335661459693,0.3146760209416286,N
46,0.09020382181149413,0.1746499528690631,0.08252690080626059,0.134346117591587,0.2552576234240153,0.10555766382196122,0.015353842010467085,0.24949993267009013,0.09788074281672766,0.03454614452355094,0.2802076166910243,0.3051576099580333,0.4855652535810216,0.2993999192041082,0.134346117591587,0.0019192302513083856,0.015353842010467085,0.36465374774859327,0.3723306687538268,N
47,0.08598947559195316,0.15227302969408374,0.07524079114295902,0.1182355289389356,0.21855658379621432,0.09673816004094732,0.010748684448994145,0.26513421640852225,0.08240658077562178,0.03403750075514813,0.25259408455136245,0.3081289542044989,0.5678888283885241,0.3117118490208302,0.1576473719185808,0.010748684448994145,0.025080263714319675,0.3224605334698244,0.3260434282861558,P
48,0.08128451174584524,0.14763921521184134,0.07796677657254543,0.1343682745186421,0.2438535352375357,0.10616752554559376,0.01824754345314893,0.2587833435173848,0.07299017381259572,0.03317735173299805,0.2703954166239341,0.28200748973048345,0.5839213905007657,0.3118671062901817,0.1260739365853926,0.009953205519899417,0.021565278626448733,0.3052316359435821,0.32016144422343124,N
49,0.07715351199129614,0.14041939182415897,0.06943816079216653,0.1219025489462479,0.2715803622093624,0.09104114414972944,0.013887632158433305,0.2515204490916254,0.06172280959303691,0.030861404796518454,0.22837439549423658,0.28392492412796977,0.6234003768896728,0.2762095729288402,0.0956703548692072,0.0,0.015430702398259227,0.30707097772535863,0.32095860988379193,N
50,0.09646883620673888,0.14754057302207121,0.07187874070306034,0.11916738590244214,0.21752776791715628,0.09646883620673888,0.011349274847851632,0.2685995047324886,0.08890265297483779,0.03593937035153017,0.24590095503678536,0.30643042089199407,0.5655721965846063,0.27616568796438973,0.14564902721409595,0.003783091615950544,0.007566183231901088,0.34236979124352424,0.34993597447542535,N
51,0.08778662821056808,0.15531480375715892,0.06415176676926129,0.11986251159519873,0.2937475636276701,0.11142148965187487,0.011817430720653395,0.2599834758543747,0.07259278871258515,0.032075883384630646,0.2245311836924145,0.3055649943483235,0.5993125579759936,0.2194665705264202,0.11817430720653395,0.006752817554659083,0.040516905327954496,0.3190706294576417,0.3291998557896303,N
52,0.05968706905414254,0.11036476919445225,0.06193941128260075,0.11374328253713956,0.25676701404423585,0.07883197799603732,0.01013554002806194,0.23649593398811194,0.034911304541102244,0.027028106741498508,0.18919674719048957,0.26577638295806866,0.7443991065054381,0.2759119229861306,0.08108432022449552,0.0011261711142291045,0.006757026685374627,0.21172016947507166,0.2218557095031336,N
53,0.09018129633839779,0.1686724246329292,0.07014100826319827,0.10354148838853079,0.2922542010966595,0.11189160841986392,0.010020144037599755,0.24883357693372724,0.0718110322694649,0.031730456119065886,0.23213333687106097,0.28223405705905974,0.5694781861369194,0.27555396103399327,0.10855156040733067,0.01169016804386638,0.018370264068932884,0.3373448492658584,0.34903501730972475,P
54,0.048684234600392104,0.08940195808435641,0.04956940250221741,0.09205746178983235,0.16375606183768254,0.04691389879674148,0.005311007410951866,0.22748815076910492,0.023014365447458086,0.024784701251108706,0.14870820750665226,0.2434211730019605,0.8462205141449973,0.2035886174198215,0.07346893585150081,0.004425839509126555,0.023014365447458086,0.15933022232855598,0.1628708939358572,P
55,0.1060862950959485,0.1780734239110564,0.06819833256168117,0.12503027636308217,0.28605411713371826,0.11555828572951533,0.015155185013706928,0.25195495085287767,0.0947199063356683,0.03409916628084059,0.25574374710630443,0.2917373115138584,0.502015503579042,0.22543337707889055,0.1174526838562287,0.017049583140420294,0.005683194380140098,0.3807740234693866,0.39403481035638016,N
56,0.07805165961967474,0.1328247540896219,0.0602504039169419,0.13145542672787325,0.2670188355409925,0.08626762379016681,0.012323946255738115,0.2533255619235057,0.04929578502295246,0.03012520195847095,0.19718314009180984,0.2766041270732333,0.7010956092153239,0.2259390146885321,0.09037560587541285,0.005477309446994718,0.010954618893989436,0.2615415260939978,0.27249614498798724,N
57,0.09742836759144684,0.14950215026963395,0.07895057373789657,0.14110315306347473,0.22341332568383498,0.09238896926775131,0.018477793853550264,0.2637285122733992,0.07391117541420106,0.03359598882463684,0.2687679105970947,0.28388610556818134,0.5946490021960721,0.29564470165680423,0.12430515865115631,0.00839899720615921,0.015118194971086579,0.30572349830419526,0.3225214927165137,N
58,0.06788374932823463,0.1231112064088323,0.060980317193159925,0.11850891831878249,0.2542764169752518,0.0759377534858218,0.012656292247636966,0.24046955270510234,0.036818304720398445,0.027613728540298834,0.18754323966952957,0.2554269889977642,0.7513235307006307,0.2439212687726397,0.0759377534858218,0.0,0.0011505720225124514,0.21975925629987822,0.23126497652500272,N
59,0.12107088628239938,0.17151708890006578,0.0786960760835596,0.13721367112005264,0.24012392446009212,0.10492810144474612,0.010089240523533282,0.25828455740245204,0.10694594954945279,0.03632126588471982,0.2724094941353986,0.29864151949658513,0.4863013932343042,0.2865344308683452,0.15133860785299924,0.016142784837653253,0.016142784837653253,0.36724835505661146,0.37733759558014474,N
60,0.07705399081479598,0.13010755826104897,0.06315900886458688,0.12379165737459027,0.2677941975858484,0.07958035116937946,0.011368621595625638,0.24379377421730533,0.04294812602791907,0.027789963900418227,0.20337200854396975,0.2703205579404318,0.7162231605244151,0.23368833279897144,0.0808435313466712,0.006315900886458688,0.006315900886458688,0.25010967510376403,0.25768875616751447,N
61,0.12389869228763006,0.15387418235721798,0.0759379081762894,0.12589705829226927,0.2697794106262913,0.11790359427371248,0.009991830023195973,0.2597875806030953,0.10391503224123812,0.035970588083505506,0.2597875806030953,0.2897630706726832,0.49359640314588105,0.27777287464484807,0.15787091436649636,0.02597875806030953,0.041965686097423086,0.3657009788489726,0.3736944428675294,N
62,0.12131186985386823,0.18485618263446588,0.07702340943102745,0.13479096650429803,0.23107022829308235,0.0962792617887843,0.015404681886205489,0.263805177301269,0.0962792617887843,0.03466053424396235,0.27150751824437175,0.31194480819566117,0.5179824284236596,0.2676563477728204,0.1540468188620549,0.019255852357756863,0.02503260806508392,0.3523820981469506,0.3523820981469506,N
63,0.11097022004667212,0.14391450412302792,0.07282420690562859,0.11443803942313063,0.2704899113637633,0.11617194911135988,0.012137367817604763,0.2600864532343878,0.07802593597031633,0.03294428407635579,0.24968299510501227,0.30170028575188984,0.5773919261803409,0.27569164042845107,0.13524495568188166,0.006935638752917007,0.0034678193764585037,0.31557156325772384,0.3259750213870994,P
64,0.08733151966770175,0.12495125121686558,0.060460282846870446,0.11554631832957463,0.27005593004935463,0.09270576703186802,0.009404932887290957,0.24721537875164803,0.04702466443645479,0.029558360502914438,0.19481646695102697,0.27274305373143776,0.7026828428647387,0.24587181691060647,0.0967364525549927,0.0,0.005374247364166262,0.2606509971620637,0.2646816826851884,P
65,0.11762687807110978,0.15861806285346622,0.07307124243811365,0.13366690689898839,0.25485823582073786,0.09980462381791133,0.012475577977238916,0.2602049120966974,0.08198236956471287,0.033862283081077055,0.24416488326881877,0.30297832230437366,0.5649654598263909,0.2780271663498958,0.13544913232430822,0.032080057655757215,0.008911127126599225,0.3279294782588515,0.3350583799601309,N
66,0.11879824770568928,0.1436217621516542,0.07624365151260656,0.12057135588040106,0.22163852183897256,0.10106716595857149,0.014184865397694243,0.26419311803205525,0.0815629760367419,0.03368905531952383,0.25887379350791995,0.2996552815262909,0.572713940431905,0.30497460605042626,0.14716797850107777,0.010638649048270683,0.031915947144812044,0.3173863632734087,0.3262519041469676,P
67,0.07158473783625781,0.10316623982284213,0.05789942030873793,0.10632439002150057,0.23054496450206557,0.07263745456914396,0.011579884061747587,0.23686126489938245,0.031581501986584326,0.026317918322153605,0.18738357845373368,0.24317756529669932,0.7874321161988359,0.22738681430340715,0.07790103823357468,0.0063163003973168656,0.014738034260406018,0.19685802904970898,0.20527976291279812,N
68,0.1204784913975444,0.15016159797375098,0.07682686407959352,0.13619307723200672,0.2863546752057577,0.11873242630482636,0.01571458583446231,0.24794124316596092,0.0803189942650296,0.03142917166892462,0.2566715686295511,0.2933389355766298,0.5325498532790006,0.29857713085478393,0.12222455649026243,0.0017460650927180346,0.01920671601989838,0.33175236761642657,0.350959083636325,N
69,0.08898603062564289,0.12458044287590005,0.06229022143795002,0.10678323675077148,0.2783991529573685,0.09407094666139391,0.008898603062564289,0.24153351169817358,0.043221786303883694,0.027967038196630625,0.19576926737641437,0.26441563385905315,0.7093457869872677,0.2656868628679909,0.09407094666139391,0.005084916035751023,0.008898603062564289,0.24788965674286234,0.24788965674286234,P
70,0.0804995388356555,0.10884444687637926,0.06235879768959229,0.11111203951963716,0.18254120778226104,0.061225001367963335,0.011337963216289507,0.2437662091502244,0.03514768597049747,0.027211111719094815,0.19841435628506637,0.25623796868814286,0.7743828876725732,0.2505689870799981,0.08616852044380025,0.003401388964886852,0.006802777929773704,0.20975231950135587,0.21882269007438748,N
71,0.07649266676648638,0.1030526205048497,0.06268149082253745,0.11473900014972956,0.24116437994433898,0.0743678704674173,0.011686379644879862,0.23797718549573538,0.03187194448603599,0.026559953738363323,0.19760605581342314,0.23903958364526992,0.7776754454592781,0.23160279659852817,0.0743678704674173,0.01062398149534533,0.026559953738363323,0.19760605581342314,0.21035483360783752,N
72,0.10583011599230643,0.13337494070263275,0.056539377036985625,0.1319252130862998,0.27689797471959626,0.08988311221264382,0.011597820930663718,0.2551520604746018,0.0536399218043197,0.030444279942992262,0.19861268343761618,0.2841466128012611,0.6755730692111616,0.21890887006627768,0.09713175029430865,0.004349182848998895,0.03334373517565819,0.27834770233592926,0.28994552326659295,N
73,0.15463382417805946,0.152544177905383,0.07731691208902973,0.11075125245185341,0.2319507362670892,0.11284089872452989,0.012537877636058875,0.2632954303572364,0.11493054499720637,0.037613632908176625,0.26747472290258933,0.28210224681132473,0.4743497038975608,0.3071780020834425,0.1713509943594713,0.002089646272676479,0.03134469409014719,0.36777774399106034,0.38449491417247217,N
74,0.12770291641170659,0.1515407941418918,0.07151363319055568,0.1515407941418918,0.2502977161669449,0.10386503868152135,0.018729761073716964,0.25710853837556924,0.07491904429486786,0.032351405490965664,0.2468923050626327,0.2894599438665349,0.5755144766287577,0.2775410050014423,0.1225947997552383,0.018729761073716964,0.03916222769959002,0.31840593825318836,0.3388384048790614,N
75,0.0953610439142387,0.12672980835971195,0.0665017806244033,0.12923930951534982,0.25471436729724284,0.07904928640259261,0.011292755200370373,0.2446763626746914,0.04266151964584363,0.027604512712016464,0.20326959360666672,0.26349762134197535,0.7164625799346092,0.26349762134197535,0.08532303929168726,0.006273752889094652,0.006273752889094652,0.23965736036341567,0.24844061440814819,N
76,0.11571283252706648,0.13675152935016946,0.05860779829292977,0.1247294168798249,0.25546988999482206,0.09016584352758426,0.012022112470344569,0.2584754181124082,0.0571050342341367,0.03155804523465449,0.20137038387827152,0.296044519582235,0.6687300061629167,0.2284201369365468,0.10819901223310112,0.0,0.015027640587930711,0.28251964305309735,0.2915362274058558,N
77,0.13694583391382156,0.15099156046908532,0.07022863277631876,0.10885438080329407,0.24580021471711566,0.10885438080329407,0.012290010735855783,0.2633573729111953,0.0790072118733586,0.03335860056875141,0.23351020398125988,0.28969311020231486,0.5793862204046297,0.3037388367575786,0.14396869719145344,0.003511431638815938,0.0052671474582239065,0.3160288474934344,0.32480742659047424,N
