,id,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
10,0.0005159291298889113,0.002720353593959714,0.0004221238335454729,4.6902648171719205e-05,0.0004221238335454729,0.009052211097141806,0.048175117016617953,2.3451324085859605e-06,0.0009708848171545876,0.002327309402280707,0.9972267514472702,1.594690037838453e-05,0.05540140802043473,0.0023451324085859604,9.380529634343841e-05,9.380529634343841e-05,0.0,0.0007035397225757881,0.0011725662042929802,0.005815928373293182,0.003236282723848625,0.0007973450189192265,True
11,0.000756890688626662,0.004099824563394419,0.000378445344313331,6.307422405222183e-05,0.0003153711202611091,0.009776504728094383,0.05054389870200744,3.1537112026110917e-06,0.0012444544405503368,0.0025620749810012504,0.9970912101468141,1.7030040494099896e-05,0.05539367578938278,0.0034060080988199785,0.0002522968962088873,0.0003153711202611091,0.0,0.0008830391367311056,0.0013876329291488802,0.00586590283685663,0.003910601891237753,0.0006938164645744401,True
12,0.00028681372060798747,0.002559260891578965,0.00024268853282214322,8.825037557168844e-05,0.0001765007511433769,0.0063760896350544905,0.03750817462547902,8.825037557168845e-07,0.0005868649975517282,0.001410020375696652,0.9977196954223192,1.2575678518965603e-05,0.055428957766882864,0.0019415082625771458,0.00030887631450090956,0.00026475112671506533,0.0,0.00041918928396552014,0.0008825037557168844,0.0039050791190472136,0.0024710105160072765,0.00046331447175136436,True
13,0.0035207536068818175,0.006035577611797402,0.0010059296019662336,0.0002514824004915584,0.0010059296019662336,0.018609697636375322,0.08747312336297876,2.2633416044240256e-05,0.002859354893589019,0.007695361455041688,0.9942859668234745,3.0177888058987007e-05,0.055238109267970806,0.005029648009831168,0.0,0.0,0.0,0.0027663064054071424,0.003772236007373376,0.010813743221137012,0.007795954415238311,0.0017603768034409088,True
14,0.0004108089043761652,0.0021088190424643147,0.0005203579455431425,0.00032864712350093214,0.0005203579455431425,0.006326457127392944,0.03411439303720551,8.216178087523303e-07,0.000801077363533522,0.0011664234158253917,0.997842230589971,1.1502649322532624e-05,0.0554356490469314,0.001670622877796405,0.00019171082204221042,0.00019171082204221042,0.0,0.0004929706852513982,0.0006572942470018643,0.004190250824636884,0.002136206302756059,0.0010133286307945407,True
15,0.09276409082619462,0.052179801089734475,0.005797755676637164,0.005797755676637164,0.005797755676637164,0.07537082379628313,0.27017541453129185,0.0016813491462247772,0.020292144868230073,0.07722610561280702,0.9457299059730542,0.00011595511353274328,0.05252766643033271,0.028988778383185816,0.0,0.0,0.0,0.040584289736460145,0.028988778383185816,0.04638204541309731,0.028988778383185816,0.005797755676637164,True
16,0.016000965968206906,0.01505973267595944,0.00188246658449493,0.000941233292247465,0.00188246658449493,0.040473031566641,0.1804908961213739,0.0001694219926045437,0.005110896776903735,0.03324435988218047,0.9797862078979213,5.64739975348479e-05,0.0544315212906709,0.012236032799217046,0.0,0.000941233292247465,0.0,0.00752986633797972,0.013177266091464511,0.02258959901393916,0.017883432552701837,0.002823699876742395,True
17,0.0004013122659967146,0.002073446707649692,0.00015606588122094454,6.688537766611909e-05,0.00013377075533223818,0.005729847353397536,0.033421508463465276,6.68853776661191e-07,0.0006657324590367721,0.0011194382708719466,0.9978725363049629,1.1147562944353181e-05,0.05543727642478615,0.001582953938098152,8.918050355482545e-05,0.00033442688833059547,0.0,0.00049049276955154,0.0007803294061047227,0.003611810393970431,0.002118036959427105,0.00026754151066447635,True
18,0.012724356171510534,0.015403167997091698,0.0006697029563952912,0.0006697029563952912,0.0006697029563952912,0.044870098078484515,0.2057260511750695,0.00014063762084301116,0.0031743920133136807,0.04344363078136255,0.9741834055204105,6.697029563952912e-05,0.054118695906303485,0.012054653215115242,0.0,0.0006697029563952912,0.0,0.004687920694767039,0.011384950258719951,0.029466930081392815,0.015403167997091698,0.0006697029563952912,True
19,0.06569563059827489,0.09854344589741235,0.003284781529913745,0.003284781529913745,0.003284781529913745,0.06898041212818865,0.2819656465277959,0.0009854344589741236,0.010938322494612771,0.08458312439527893,0.9398416913389207,9.854344589741234e-05,0.05222802632562855,0.05912606753844741,0.0,0.003284781529913745,0.0,0.016423907649568723,0.03941737835896494,0.016423907649568723,0.05255650447861992,0.003284781529913745,True
20,0.00497532450894187,0.007107606441345529,0.00023692021471151764,0.00023692021471151764,0.00023692021471151764,0.012793691594421952,0.025587383188843904,7.107606441345529e-06,0.009239888373749188,0.0006562689947509038,0.9979079443649123,9.476808588460706e-06,0.05543933024249512,0.0066337660119224935,0.0,0.0,0.0,0.0007107606441345529,0.00023692021471151764,0.0066337660119224935,0.0061599255824994585,0.00023692021471151764,True
21,0.003178332213123616,0.005056437611787571,0.00043340893815322035,0.00014446964605107344,0.00043340893815322035,0.015602721773515932,0.07656024422830587,1.1557571684085877e-05,0.0018781053986639549,0.005888582773041754,0.9952903984502789,2.600453628919322e-05,0.055294312329587855,0.004334089381532204,0.0,0.00043340893815322035,0.0,0.0017336357526128814,0.002600453628919322,0.009968405577524068,0.0056343161959918646,0.0007223482302553672,True
22,0.007278730794489887,0.007911663907054224,0.001265866225128676,0.000316466556282169,0.001265866225128676,0.018038593708083632,0.07373354294818256,2.2152658939751834e-05,0.0042722985098092815,0.005462212761430238,0.9953822594743063,2.531732450257352e-05,0.055299366044746216,0.00632933112564338,0.0,0.000949399668846507,0.0,0.002848199006539521,0.002531732450257352,0.010443396357311577,0.007595197350772056,0.002215265893975183,True
23,0.010321262521881515,0.008601052101567929,0.003010368235548775,0.003010368235548775,0.0012901578152351894,0.023222840674233407,0.10356096782892865,4.3005260507839644e-05,0.004119903956651038,0.010807221965620102,0.9924581998957203,3.4404208406271717e-05,0.05513704449710121,0.00602073647109755,0.0,0.00043005260507839645,0.0,0.0043005260507839645,0.0051606312609407574,0.01333163075743029,0.009891209916803118,0.005590683866019154,True
24,0.000505822419623514,0.002407714717407926,0.00028326055498916776,2.0232896784940556e-05,0.00028326055498916776,0.005847307170847821,0.03247946455092938,6.069869035482167e-07,0.0006215545892333739,0.001057168857013144,0.9979012394479213,1.0925764263867901e-05,0.05543894650660852,0.0017197962267199473,0.0005260553164084544,0.00012139738070964334,0.0,0.00036419214212893,0.0005867540067632761,0.0038442503891387056,0.002003056781709115,0.000546288213193395,True
25,0.004995735583438269,0.006725028670013055,0.0007685747051443491,0.00019214367628608728,0.0007685747051443491,0.014987206750314808,0.06959828242434654,1.345005734002611e-05,0.002749576007653909,0.00486507788356373,0.9957922880996988,2.3057241154330473e-05,0.055322007276290254,0.005956453964868705,0.0,0.00038428735257217456,0.0,0.002305724115433047,0.0024978677917191347,0.009030752785446102,0.005956453964868705,0.0013450057340026109,True
26,0.005540281573285375,0.00677145525623768,0.0008207824553015371,0.00020519561382538427,0.0008207824553015371,0.014979279809253052,0.06867897194735612,1.43636929677769e-05,0.0029753364004680718,0.004735914767089868,0.9958512491050785,2.257151752079227e-05,0.05532484139960011,0.006155868414761528,0.0,0.00020519561382538427,0.0,0.002462347365904611,0.002462347365904611,0.009028607008316907,0.0059506728009361435,0.00143636929677769,True
27,0.04648959916575916,0.028225828064925206,0.0033206856546970833,0.0016603428273485417,0.0033206856546970833,0.04150857068371354,0.1535983149580136,0.00026565485237576664,0.010626194095030666,0.023991953855186425,0.9830391777882511,4.981028482045625e-05,0.05460867559149353,0.0199241139281825,0.0,0.004981028482045625,0.0,0.013282742618788333,0.008301714136742707,0.028225828064925206,0.013282742618788333,0.004981028482045625,True
28,0.0029905284557503035,0.0045373535190694255,0.0003093650126638245,0.00010312167088794149,0.0003093650126638245,0.013096452202768569,0.06227208339910123,6.187300253276489e-06,0.0016499467342070639,0.003891811859310912,0.9963543656023286,2.06243341775883e-05,0.05535261928252035,0.003918623493741777,0.00020624334177588298,0.00020624334177588298,0.0,0.001237460050655298,0.0015468250633191225,0.008971585367250911,0.00412486683551766,0.0005156083544397075,True
29,0.0008795100460718608,0.00246262812900121,0.0004397550230359304,0.0002638530138215582,0.0004397550230359304,0.006742910353217599,0.03949996884914869,1.1726800614291475e-06,0.0007405474587925067,0.0015640620319311257,0.9976379198698184,1.3192650691077912e-05,0.0554243777433258,0.0021108241105724655,0.0,0.0002931700153572869,0.0,0.0006156570322503025,0.0010847290568219616,0.004133697216537746,0.0026092131366798536,0.000850193044536132,True
30,0.002848115604268735,0.005144983027066102,0.000275624090735684,9.187469691189467e-05,0.000275624090735684,0.0137812045367842,0.07068747305704264,6.431228783832628e-06,0.0012945144794885958,0.005018195945327686,0.9957747150098791,2.3887421197092615e-05,0.05532051125155914,0.003950611967211471,0.000275624090735684,0.0003674987876475787,0.0,0.001102496362942736,0.0021131180289735776,0.008819970903541889,0.0049612336332423125,0.00045937348455947334,True
31,0.0014949872853496796,0.002709664454696294,0.00014015505800153244,4.6718352667177487e-05,0.00014015505800153244,0.0089232053594309,0.04748873830265924,2.335917633358874e-06,0.0009810854060107272,0.0022611682690913903,0.9972616356217373,1.5884239906840344e-05,0.05540329442800578,0.002149044222690164,9.343670533435497e-05,0.00014015505800153244,0.0,0.0007007752900076623,0.0011679588166794372,0.005652920672728476,0.0032702846867024237,0.00023359176333588743,True
32,0.0015616931911165662,0.0036912748153664294,0.0003312682526610898,4.7324036094441404e-05,0.0002839442165666484,0.010080019688116018,0.05629667333794749,2.839442165666484e-06,0.0008381086792325573,0.003179701985185518,0.9967795468921661,1.8929614437776562e-05,0.055376694076271556,0.0031233863822331324,0.00018929614437776561,0.0002839442165666484,0.0,0.0006625365053221796,0.0016090172272110077,0.006010152583994058,0.004069867104121961,0.0006152124692277382,True
33,0.0008595321344518092,0.0018960267671731086,0.00020224285516513157,7.584107068692434e-05,0.00020224285516513157,0.006320089223910362,0.03429457375392032,7.584107068692434e-07,0.0007356583856631662,0.0011785702384748042,0.9978374277778982,1.1376160603038651e-05,0.05543552501146943,0.0015926624844254111,0.00012640178447820725,0.00012640178447820725,0.0,0.0004297660672259046,0.0006572892792866776,0.004070137460198273,0.002249951763712089,0.0003792053534346217,True
34,0.12944662929327663,0.04438170147198056,0.0036984751226650466,0.0036984751226650466,0.0036984751226650466,0.08136645269863103,0.2814909415860367,0.001109542536799514,0.012315922158474607,0.084436187050443,0.9382661538688957,0.0001109542536799514,0.05211151447835051,0.02219085073599028,0.0036984751226650466,0.01109542536799514,0.0,0.018492375613325233,0.02219085073599028,0.05177865171731066,0.029587800981320373,0.0036984751226650466,True
35,0.13310596471223302,0.04067126699540453,0.003697387908673139,0.003697387908673139,0.003697387908673139,0.08134253399080905,0.2814081937291126,0.0011092163726019416,0.012312301735881553,0.08441136595500776,0.9379903385512887,0.00011092163726019416,0.05209619563320453,0.022184327452038834,0.003697387908673139,0.007394775817346278,0.0,0.018486939543365694,0.022184327452038834,0.05176343072142395,0.02957910326938511,0.003697387908673139,True
36,0.0013941250702750082,0.002599854860783123,0.000376790559533786,3.76790559533786e-05,0.000376790559533786,0.007498132134722341,0.039904380997985135,1.507162238135144e-06,0.000941976398834465,0.0015960848101851173,0.9976129160646643,1.3187669583682509e-05,0.05542287698294365,0.0020346690214824445,0.0002637533916736502,0.0002260743357202716,0.0,0.0006028648952540576,0.0009042973428810863,0.004672202938218946,0.0028259291965033947,0.0007159020631141934,True
37,0.007532927496793214,0.007731162430919351,0.000991174670630686,0.0005947048023784117,0.000991174670630686,0.0170482043348478,0.085241021674239,1.784114407135235e-05,0.0023134016812520215,0.0073069396718894175,0.9944792469825688,2.7752890777659213e-05,0.05524807614095444,0.006541752826162528,0.00019823493412613721,0.00019823493412613721,0.0,0.002775289077765921,0.0035682288142704697,0.011101156311063684,0.005947048023784116,0.0015858794730090977,True
38,0.00692009463554295,0.00940423117137888,0.0008871916199414038,0.00017743832398828076,0.0008871916199414038,0.020050530610675726,0.10284502696684741,1.7743832398828077e-05,0.0017122798264869094,0.01065517135549626,0.9926769291691968,3.3713281557773346e-05,0.05514783109555767,0.008339601227449197,0.0,0.0,0.0,0.0021292598878593695,0.004081081451730458,0.01348531262310934,0.006565217987566389,0.001419506591906246,True
39,0.007430701118400573,0.009659911453920745,0.0009288376398000716,0.00018576752796001432,0.0009288376398000716,0.019877125491721534,0.1011244115203134,1.8576752796001435e-05,0.0018242371245673406,0.010298951750103194,0.992854987610372,3.3438155032802575e-05,0.05515809440188746,0.008545306286160658,0.0,0.00018576752796001432,0.0,0.0022292103355201717,0.004086885615120315,0.013189494485161017,0.0066876310065605155,0.0014861402236801145,True
40,0.009889028797780506,0.007235874730083297,0.0004823916486722198,0.0002411958243361099,0.0004823916486722198,0.017848491000872133,0.07959462203091627,1.9295665946888794e-05,0.003014947804201374,0.0063675697624733015,0.9949255395117234,2.653154067697209e-05,0.05527484706310631,0.0057886997840666385,0.0004823916486722198,0.0004823916486722198,0.0,0.002411958243361099,0.0028943498920333192,0.010612616270788836,0.007235874730083297,0.0007235874730083298,True
41,0.014785814562826731,0.009505166504674327,0.0010561296116304807,0.00035204320387682695,0.0010561296116304807,0.027107326698515673,0.1390394633711528,4.9286048542755775e-05,0.002499506747525471,0.01957008170351281,0.9877698623016786,4.57656165039875e-05,0.05487649462031978,0.007744950485290192,0.0,0.0010561296116304807,0.0,0.003872475242645096,0.008449036893043846,0.016193987378334038,0.010913339320181636,0.0017602160193841347,True
42,0.006763849945573558,0.0073930452893478426,0.001101091851604998,0.00015729883594357112,0.0009437930156614268,0.01651637777407497,0.08258188887037483,1.258390687548569e-05,0.0018954509731200322,0.0068550832704208295,0.9947358166701117,2.8313790469842802e-05,0.05526380003205484,0.006763849945573558,0.0,0.00031459767188714223,0.0,0.0015729883594357112,0.0034605743907585645,0.008179539469065699,0.008336838305009269,0.0020448848672664248,True
43,0.006479868591132773,0.007216217294670587,0.001030888184952941,0.000147269740707563,0.0008836184442453781,0.016199671477831933,0.08171703372381256,1.1781579256605042e-05,0.0017922727444110418,0.006712554781450722,0.9948218254536589,2.650855332736134e-05,0.05526738829273424,0.006479868591132773,0.0,0.00044180922212268904,0.0,0.0014726974070756302,0.003387204036273949,0.007952565998208403,0.008247105479623528,0.0019145066291983192,True
44,0.26887241453623373,0.041824597816747466,0.0059749425452496376,0.0059749425452496376,0.0059749425452496376,0.08364919563349493,0.29988236634607934,0.0019717310399323808,0.017924827635748913,0.09996078878202645,0.8996470990382379,0.00011949885090499276,0.04995051967828697,0.02389977018099855,0.0,0.0,0.0,0.035849655271497825,0.035849655271497825,0.0477995403619971,0.035849655271497825,0.0059749425452496376,True
45,0.0024320856010593373,0.0034895141232590492,0.0006344571133198271,0.00026435713054992797,0.0006344571133198271,0.00935824242146745,0.04875115587323442,2.6435713054992797e-06,0.0010812206639492054,0.0023834438890381507,0.9971862905757332,1.6390142094095534e-05,0.055399208992304,0.0029079284360492078,0.00021148570443994239,0.00026435713054992797,0.0,0.0007930713916497839,0.0011631713744196831,0.006185956854868314,0.0031722855665991356,0.0012160428005296687,True
46,0.0689690551717977,0.020543973880961016,0.0014674267057829297,0.0014674267057829297,0.0014674267057829297,0.042555374467704965,0.1739487617035085,0.00026413680704092735,0.008261612353557895,0.030918680690846332,0.9784361046148841,5.869706823131719e-05,0.05435348518219972,0.010271986940480508,0.0029348534115658594,0.0029348534115658594,0.0,0.013206840352046369,0.011739413646263437,0.027881107409875667,0.014674267057829298,0.0014674267057829297,True
47,0.017264583397304856,0.01043068580253835,0.0010790364623315535,0.0003596788207771845,0.0010790364623315535,0.023019444529739808,0.1082021796544004,3.9564670285490295e-05,0.0032982547865267817,0.011804658897907194,0.9918467193869562,3.596788207771845e-05,0.055102795343064656,0.008991970519429612,0.0,0.0003596788207771845,0.0,0.003956467028549029,0.005395182311657767,0.014027474010310195,0.008991970519429612,0.0017983941038859225,True
48,0.34436469340160175,0.04216710531448185,0.0070278508857469744,0.0070278508857469744,0.0070278508857469744,0.09838991240045764,0.340358818396726,0.0028111403542987897,0.017569627214367434,0.1361294716569189,0.8509321852462437,0.0001405570177149395,0.04729743646107714,0.028111403542987898,0.0,0.0,0.0,0.03513925442873487,0.04216710531448185,0.056222807085975796,0.04216710531448185,0.0070278508857469744,True
49,0.06609323667505675,0.01586237680201362,0.0013218647335011351,0.0013218647335011351,0.0013218647335011351,0.04758713040604086,0.18592027476693465,0.0002511542993652157,0.006939789850880959,0.03541275621049541,0.976064919217238,6.609323667505676e-05,0.054222891368216564,0.011896782601510215,0.0,0.0,0.0,0.009253053134507945,0.010574917868009081,0.03172475360402724,0.01586237680201362,0.0013218647335011351,True
50,0.005438918480692548,0.004052527495417978,0.0007465182228401537,0.00010664546040573625,0.0007465182228401537,0.012690809788282614,0.062272417240117506,6.3987276243441746e-06,0.00170632736649178,0.0038914928502053157,0.9963586758418801,2.0262637477089887e-05,0.05535219331438928,0.0031993638121720876,0.0,0.0006398727624344175,0.0,0.001279745524868835,0.0019196182873032525,0.007571827688807274,0.00511898209947534,0.0013863909852745713,True
51,0.0008525617315724667,0.002164195164760877,0.00026232668663768205,0.00018034959706340642,0.00021314043289311668,0.005279324568583352,0.03365585807889802,4.918625374456538e-07,0.00048612414117545457,0.001135218736424569,0.9978679263388409,1.1148884182101488e-05,0.05543717077878305,0.001655937209400368,0.0001147679254039859,0.00036069919412681285,0.0,0.00042628086578623336,0.0009345388211467423,0.0031479202396521846,0.0021314043289311665,0.000508257955360509,True
52,0.010680368015437333,0.005239425818893786,0.000806065510599044,0.000201516377649761,0.000806065510599044,0.01632282658963064,0.08438699830461391,1.612131021198088e-05,0.002375878092490682,0.007159876897896008,0.99456997574396,2.8212292870966543e-05,0.05525377558778797,0.004836393063594264,0.0,0.0,0.0,0.003022745664746415,0.004231843930644981,0.009672786127188528,0.006650040462442113,0.001410614643548327,True
53,0.004121427195124331,0.004274072646795603,0.00038161362917817884,7.632272583563577e-05,0.0003052909033425431,0.013585445198743166,0.0754618054882098,6.105818066850861e-06,0.0010066967537720357,0.005720388301380901,0.9954269400751458,2.5186499525759802e-05,0.05530115745872661,0.0036634908401105165,7.632272583563577e-05,0.00038161362917817884,0.0,0.000992195435863265,0.002594972678411616,0.008319177116084299,0.005266268082658868,0.0006869045325207219,True
54,0.02389724595724538,0.009124403001857326,0.0004344953810408251,0.0004344953810408251,0.0004344953810408251,0.03302164895910271,0.15874723241707586,6.951926096653202e-05,0.0026938713624531157,0.025604812804735824,0.9842319719951083,5.213944572489901e-05,0.05468124370398784,0.006082935334571551,0.0,0.0,0.0,0.003475963048326601,0.008689907620816503,0.019552292146837128,0.013469356812265578,0.0004344953810408251,True
55,0.005803779824607433,0.004456473793894993,0.0006218335526365107,0.0005181946271970923,0.0005181946271970923,0.009845697916744754,0.05274910388090081,5.181946271970923e-06,0.0019587756908050085,0.002790996262083539,0.996952570485977,1.7618617324701137e-05,0.055386714533334006,0.0031091677631825535,0.0,0.0010363892543941845,0.0,0.0021764174342277873,0.002072778508788369,0.006114696600925689,0.0037310013158190643,0.001140028179833603,True
56,0.02894671088818181,0.00609404439751196,0.0020313481325039866,0.0005078370331259967,0.0010156740662519933,0.022344829457543854,0.10107988307339837,5.0783703312599665e-05,0.004986959665297287,0.010293856661463952,0.9924049733941601,3.554859231881977e-05,0.055135866686489454,0.005078370331259966,0.0,0.0,0.0,0.00609404439751196,0.005586207364385963,0.013203762861275913,0.00914106659626794,0.0035548592318819764,True
57,0.09552287487190514,0.018116407303292354,0.0016469461184811232,0.0016469461184811232,0.0016469461184811232,0.042820599080509204,0.16303119626844637,0.000279980840141791,0.009881676710886739,0.027174610954938533,0.9782036470718631,4.9408383554433696e-05,0.054349221909877066,0.013175568947848985,0.0,0.0016469461184811232,0.0,0.013175568947848985,0.009881676710886739,0.027998084014179095,0.01482251506633011,0.0016469461184811232,True
58,0.025505830198049948,0.011239857375411841,0.0008646044134932187,0.00043230220674660933,0.0008646044134932187,0.029396550058769434,0.13817675434241872,6.052230894452531e-05,0.0030909607782382566,0.019332554685708367,0.9875554841140217,4.755324274212702e-05,0.05486347305821219,0.009078346341678796,0.0,0.0012969066202398278,0.0,0.003890719860719484,0.0073491375146923586,0.017724390476610983,0.011672159582158451,0.0012969066202398278,True
59,0.001273384274534877,0.001697845699379836,0.00023345378366472746,2.122307124224795e-05,0.00023345378366472746,0.005815121520375939,0.034758509388416424,6.366921372674385e-07,0.0006093143753649387,0.0012107762143702455,0.9978264642940788,1.1672689183236373e-05,0.055434874315464074,0.0014007227019883649,4.24461424844959e-05,0.0002122307124224795,0.0,0.0004669075673294549,0.000870145920932166,0.0035442528974554076,0.002270868622920531,0.00044568449608720697,True
60,0.0023381411712133904,0.002414801537482682,0.0003066414650771659,3.833018313464574e-05,0.0003066414650771659,0.007091083879909463,0.040996047371660356,1.5332073253858298e-06,0.0009325733556659309,0.0016846115487676805,0.9975717637165065,1.3798865928472467e-05,0.055420845190721595,0.0019931695230015786,7.666036626929148e-05,0.0002683112819425202,0.0,0.0008432640289622064,0.0012648960434433094,0.004292980511080323,0.0027981033688291392,0.0005749527470196861,True
61,0.05480733615010237,0.008839892927435866,0.0017679785854871732,0.0008839892927435866,0.0017679785854871732,0.020331753733102493,0.07741094236555587,7.071914341948694e-05,0.011341582625900216,0.006028806976511261,0.9934271671852426,2.6519678782307598e-05,0.05518745154598211,0.007071914341948693,0.0,0.0,0.0,0.009723882220179452,0.0026519678782307597,0.014143828683897386,0.0061879250492051065,0.0026519678782307597,True
62,0.08505481895244103,0.01215068842177729,0.0027001529826171755,0.0013500764913085877,0.0013500764913085877,0.041852371230566225,0.17452438803146117,0.00024301376843554578,0.007560428351328091,0.031159765419402203,0.9773203720582867,5.4003059652343515e-05,0.0543000764804314,0.008100458947851526,0.0,0.0,0.0,0.010800611930468702,0.013500764913085878,0.022951300352245994,0.018901070878320228,0.004050229473925763,True
63,0.006968046811343114,0.003810650599953265,0.0005443786571361807,0.00010887573142723615,0.0004355029257089446,0.009689940097024017,0.04887975962425767,5.4437865713618075e-06,0.0022210649211156174,0.002396354848713468,0.997149273849485,1.6331359714085423e-05,0.055397060907492024,0.003157396211389848,0.00010887573142723615,0.00032662719428170847,0.0,0.001959763165690251,0.0016331359714085421,0.005988165228497988,0.003701774868526029,0.0009798815828451254,True
64,0.24742374965705338,0.034258673029438164,0.0038065192254931293,0.0038065192254931293,0.0038065192254931293,0.09516298063732823,0.3521410935503694,0.0015226076901972518,0.009516298063732822,0.1408412113432458,0.880371766472051,0.00011419557676479387,0.04891377204758671,0.026645634578451902,0.0,0.0,0.0,0.019032596127465645,0.030452153803945035,0.0647108268333832,0.030452153803945035,0.0038065192254931293,True
65,0.03492183239409081,0.008465898762203833,0.001058237345275479,0.0005291186726377395,0.001058237345275479,0.018519153542320883,0.0723516872964845,3.7038307084641766e-05,0.0072753817487689176,0.00525943960601913,0.9948436371067514,2.6455933631886977e-05,0.055271736543738265,0.005820305399015135,0.0,0.0005291186726377395,0.001058237345275479,0.005820305399015135,0.002116474690550958,0.013227966815943487,0.005291186726377395,0.0015873560179132185,True
66,0.5186128022996611,0.03870244793281053,0.007740489586562106,0.007740489586562106,0.007740489586562106,0.07740489586562106,0.21727554269479832,0.0020899321883717688,0.0290268359496079,0.05797626700335018,0.8149187436732586,7.740489586562106e-05,0.04528186408138832,0.02322146875968632,0.0,0.0,0.0,0.03870244793281053,0.015480979173124212,0.054183427105934746,0.02322146875968632,0.007740489586562106,True
