,id,loc,v(g),ev(g),iv(G),N,V,L,D,I,E,B,T,lOCode,lOComment,locCodeAndComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
10,0.00013523996214092913,0.0008606179408968218,0.00013523996214092913,1.229454201281174e-05,7.376725207687043e-05,0.0053358312335602944,0.037470198637866464,4.917816805124696e-07,0.0003274036538011766,0.0014072332787864316,0.9977351566576871,1.2540432853067974e-05,0.05542969677392146,0.0007007888947302691,0.00017212358817936434,0.0001598290461665526,0.0002213017562306113,0.00034424717635872867,0.0012540432853067973,0.002950690083074817,0.0023851411504854773,0.0002581853822690465,True
11,0.00037857844793209486,0.0034387542353831947,0.0006309640798868247,0.00037857844793209486,0.00012619281597736495,0.0070352494907380955,0.041724077192716,1.2619281597736495e-06,0.000754317557504699,0.0017452466449669572,0.9975381207170329,1.3881209757510145e-05,0.05541883706461959,0.0028077901554963702,0.0010095425278189196,0.0006309640798868247,0.000536319467903801,0.0007256086918698485,0.001198831751784967,0.004542941375185138,0.0024923081155529578,0.0012303799557793083,True
12,0.0004740783633682178,0.0013492999572787736,0.00010940269923881948,3.646756641293983e-05,0.00010940269923881948,0.006819434919219748,0.03994803095139081,1.4587026565175933e-06,0.0009105951333311075,0.0015998321385356702,0.9976231571972678,1.3492999572787736e-05,0.05542340743438595,0.001276364824452894,0.0005470134961940975,7.293513282587965e-05,0.0008752215939105559,0.0007658188946717364,0.0013492999572787736,0.0036102890748810432,0.003209145844338705,0.00018233783206469915,True
13,0.00019916527745196826,0.0012803482121912246,0.0004125566461505057,0.0001138087299725533,0.00012803482121912245,0.006942332528325751,0.04819728583881399,7.113045623284581e-07,0.00029433782789151596,0.0023293801807132346,0.9972576743001587,1.6075483108623152e-05,0.05540322783793867,0.0009389220222735647,0.0005405914673696281,0.00034142618991765987,0.00024184355119167577,0.0002987479161779524,0.0014510613071500545,0.00408288818776535,0.0028594443405604015,0.0008108872010544422,True
14,0.0033529066919117563,0.004247015143088224,0.00044705422558823413,0.00022352711279411707,0.00044705422558823413,0.015870425008382313,0.07862566192533069,1.7882169023529367e-05,0.002829853247973522,0.006211818464548513,0.9951002360079785,2.6823253535294048e-05,0.055282725536241036,0.004023488030294107,0.005588177819852927,0.00022352711279411707,0.0020117440151470535,0.0033529066919117563,0.003576433804705873,0.009835192962941152,0.006035232045441161,0.0006705813383823513,True
15,0.00016820753346613777,0.0015979715679283089,0.00022077238767430584,4.205188336653444e-05,5.256485420816806e-05,0.004520577461902453,0.029968484940577605,3.1538912524900833e-07,0.00035008192902639924,0.0008999103040438371,0.9979927475861926,9.98732229955193e-06,0.055444041532566254,0.0015769456262450417,0.0006518041921812839,2.102594168326722e-05,0.0004100058628237108,0.0002733372418824739,0.0007674468714392536,0.0025546519145169676,0.0019659255473854853,0.0004310318045069781,True
16,0.0022519397566975294,0.002914274979255626,0.0006623352225580969,0.0006623352225580969,0.0005298681780464775,0.013246704451161937,0.07143020441200051,9.272693115813357e-06,0.001846590600491974,0.005123825281709437,0.9957402022189465,2.3844068012091487e-05,0.05531956245849737,0.002914274979255626,0.0,0.0,0.0015896045341394324,0.0022519397566975294,0.0033116761127904844,0.007815555626185543,0.005431148824976394,0.0011922034006045742,True
17,0.00020503986242342438,0.0007859861392897935,0.00013669324161561625,1.139110346796802e-05,1.139110346796802e-05,0.006105631458830859,0.04267027621376544,4.5564413871872085e-07,0.00026632399908109233,0.0018253104197071958,0.9975197280672025,1.4238879334960025e-05,0.05541771837166442,0.0007745950358218254,0.0001708665520195203,1.139110346796802e-05,0.00019364875895545636,0.00023921317282732843,0.0012074569676046101,0.0034173310403904063,0.0026883004184404527,0.00026199537976326446,True
18,0.000762248122474075,0.001965797789538404,0.0003610649001192987,4.011832223547763e-05,0.00032094657788382105,0.007662599546976227,0.04680725010179882,2.0059161117738817e-06,0.0008549214468380283,0.002196879325614755,0.997312204398742,1.5646145671836277e-05,0.05540621128975109,0.001845442822831971,4.011832223547763e-05,0.0001203549667064329,0.0004011832223547763,0.0010029580558869409,0.001765206178361016,0.0046537253793154055,0.003008874167660822,0.0004814198668257316,True
19,0.00040398226936347244,0.0009695574464723338,6.0597340404520865e-05,2.0199113468173623e-05,4.0398226936347245e-05,0.005009380140107059,0.029709260071259125,6.059734040452087e-07,0.000678488221395952,0.0008843171876366412,0.9979986062000611,9.897565599405075e-06,0.05544434456765509,0.000747367198322424,0.0005453760636406877,0.00022219024814990984,0.0004645796097679933,0.0004645796097679933,0.0007675663117905977,0.0027672785451397864,0.002242101594967272,0.00010099556734086811,True
20,0.00012477727035586998,0.0007605471716929218,0.00011289372079816808,5.9417747788509515e-06,1.7825324336552854e-05,0.00293523674075237,0.019667393353492227,1.1883549557701903e-07,0.00030160448777447426,0.00038740371558108205,0.9982598741059072,6.5359522567360464e-06,0.0554588620888567,0.0006357699013370518,0.00036839003628875896,0.00012477727035586998,0.00020202034248093233,0.00020202034248093233,0.0004159242345195666,0.0016934058119725212,0.0012418309287798488,0.0002198456668174852,True
21,0.0006403191997618412,0.000931373381471769,0.00017463250902595667,2.910541817099278e-05,0.00014552709085496388,0.005413607779804657,0.03248164667882794,8.731625451297834e-07,0.0008941184462128982,0.0010573998421521675,0.9979083674106585,1.0769004723267328e-05,0.05543941842374363,0.0008731625451297834,0.00017463250902595667,5.821083634198556e-05,0.0003201595998809206,0.0008149517087877978,0.00104779505415574,0.0031142797442962273,0.0022993280355084298,0.0003201595998809206,True
22,0.0007300182335179967,0.0012061170814645164,0.00019043953917860783,0.00019043953917860783,0.00019043953917860783,0.007744541259930052,0.045930842857560564,1.586996159821732e-06,0.000689073732594596,0.0021151484818104044,0.9973553542215347,1.5235163134288627e-05,0.05540870132324791,0.0012061170814645164,0.00019043953917860783,0.0,0.0006347984639286928,0.0006030585407322582,0.001333076774250255,0.004697508633072327,0.0030470326268577253,0.000349139155160781,True
23,0.0013705939957086683,0.0019416748272539468,0.0003426484989271671,0.0003426484989271671,0.0003426484989271671,0.010051022635196902,0.05862601600477519,3.426484989271671e-06,0.0009708374136269734,0.003448757141701937,0.9966508382936514,1.941674827253947e-05,0.05536971310330402,0.0019416748272539468,0.0002855404157726392,0.0,0.001085053579936029,0.001085053579936029,0.002170107159872058,0.006167672980689007,0.0038833496545078935,0.0006281889146998064,True
24,0.008859592764588663,0.005670139369336744,0.0010631511317506395,0.0003543837105835465,0.0010631511317506395,0.02126302263501279,0.10631511317506394,3.8982208164190116e-05,0.0033064000197444887,0.011389892458155184,0.9922743896339301,3.543837105835465e-05,0.05512793001837649,0.005670139369336744,0.0,0.0,0.002835069684668372,0.0049613719481696504,0.006378906790503837,0.012757813581007674,0.008505209054005116,0.0017719185529177324,True
25,0.00384193704226251,0.0022165021397668326,0.0005910672372711554,0.0004433004279533665,0.0002955336186355777,0.012707945601329842,0.06763139095665878,1.034367665224522e-05,0.00217660510125103,0.0045925924335968775,0.996016267534183,2.2165021397668328e-05,0.05533423708523239,0.002068735330449044,0.000886600855906733,0.00014776680931778886,0.0011821344745423109,0.002659802567720199,0.003250869804991355,0.007388340465889443,0.005319605135440398,0.001034367665224522,True
26,0.01920023068553745,0.009955675170278677,0.0021333589650597167,0.0007111196550199056,0.0021333589650597167,0.03342262378593556,0.15323917446023946,0.00011377914480318489,0.004572499381777993,0.023836730836267236,0.9851211692956253,4.9778375851393394e-05,0.05472776865033192,0.009955675170278677,0.0,0.0,0.004977837585139339,0.007111196550199056,0.009955675170278677,0.02062246999557726,0.0128001537903583,0.003555598275099528,True
27,0.003584567413573152,0.0028164458249503336,0.0006401013238523486,0.0006401013238523486,0.0005120810590818789,0.01280202647704697,0.06858813705342685,8.961418533932881e-06,0.0018588542444672202,0.004723947770030332,0.9959477320109938,2.304364765868455e-05,0.05533035843379701,0.0028164458249503336,0.0,0.0,0.0016642634420161063,0.0021763445010979853,0.0030724863544912733,0.007553195621457713,0.005248830855589259,0.0011521823829342274,True
28,0.009559906576530247,0.0072523429201263945,0.0009889558527445084,0.0003296519509148361,0.0009889558527445084,0.024394244367697875,0.12197122183848937,3.955823410978033e-05,0.0026734773219193207,0.015022239403189083,0.9902909431457135,3.955823410978033e-05,0.055015614088177,0.0072523429201263945,0.0,0.0,0.004944779263722542,0.0036261714600631973,0.006922690969211559,0.014175033889337952,0.01021921047835992,0.0016482597545741805,True
29,0.025847677019569807,0.010339070807827923,0.0017231784679713205,0.0008615892339856602,0.0017231784679713205,0.035325158593412065,0.16196154420462439,0.00013785427743770565,0.005229846650292957,0.02667480268419604,0.9833576404248535,5.169535403913961e-05,0.05463337332703071,0.010339070807827923,0.0,0.0,0.006892713871885282,0.008615892339856601,0.012062249275799243,0.020678141615655846,0.014647016977756224,0.002584767701956981,True
30,0.0041615852028763205,0.003356117099093807,0.0010739574717100182,0.00013424468396375228,0.0005369787358550091,0.01476691523601275,0.08202350190185263,1.0739574717100182e-05,0.001628388016480315,0.00676324717809384,0.9948739283869716,2.6848936792750456e-05,0.055271221281556086,0.0026848936792750453,0.0012082021556737705,0.0006712234198187613,0.00040273405189125683,0.0021479149434200364,0.0041615852028763205,0.008457415089716393,0.006309500146296357,0.002013670259456284,True
31,0.004782867919761675,0.0034376863173287042,0.0005978584899702094,0.00014946462249255235,0.0005978584899702094,0.01509592687174779,0.08140142270189388,1.195716979940419e-05,0.0018264576868589901,0.006660143578268134,0.9949142489141247,2.6903632048659426e-05,0.05527351204397079,0.0034376863173287042,0.0,0.0,0.0017935754699106284,0.0022419693373882856,0.004035544807298914,0.008519483482075485,0.006576443389672304,0.0010462523574478666,True
32,0.019477872780550312,0.004721908552860682,0.0005902385691075853,0.0005902385691075853,0.0005902385691075853,0.028921689886271678,0.1405003889903696,8.263339967506195e-05,0.004149377140826325,0.019991380335673912,0.9874101022600794,4.7219085528606824e-05,0.05485677261285897,0.004721908552860682,0.002360954276430341,0.0,0.0035414314146455113,0.006492624260183438,0.010624294243936534,0.015346202796797217,0.013575487089474461,0.0005902385691075853,True
33,0.0028789609462656312,0.00397974013160249,0.0005927272536429241,8.467532194898915e-05,0.0005080519316939349,0.012616622970399383,0.07541268848098923,6.774025755919132e-06,0.0011177142497266568,0.005713043971898298,0.9954523991177309,2.5402596584696742e-05,0.055303146271323794,0.0033870128779595657,0.0003387012877959566,0.0005927272536429241,0.0007620778975409023,0.0015241557950818046,0.0038103894877045117,0.0070280517217661,0.005588571248633284,0.001100779185336859,True
34,0.00725615458150495,0.003939055344245545,0.0006219561069861386,0.0006219561069861386,0.0004146374046574257,0.01596354007931089,0.0812129552632267,1.658549618629703e-05,0.0025396541035267325,0.006630052100472237,0.9948706227999109,2.6951431302732674e-05,0.05527116604083485,0.003109780534930693,0.0029024618326019803,0.0008292748093148514,0.0058049236652039605,0.0029024618326019803,0.004146374046574257,0.00870738549780594,0.00725615458150495,0.0010365935116435643,True
35,0.0013722828223256143,0.002439613906356648,0.000304951738294581,3.8118967286822624e-05,0.000304951738294581,0.007547555522790879,0.044762722095242936,1.524758691472905e-06,0.0008492905911504081,0.0020088695760155525,0.9974018385433574,1.4866397241860823e-05,0.05541125560681684,0.001829710429767486,0.0027826846119380516,0.000609903476589162,0.001219806953178324,0.0008386172803100977,0.0014866397241860823,0.004536157107131892,0.003011398415658987,0.0004574276074418715,True
36,0.00018589789488774716,0.000552669417233843,0.00012560668573496428,0.00010550961601737002,4.5218406864587146e-05,0.0033310893056912533,0.022131295114409182,1.0048534858797144e-07,0.0002265944610658756,0.0004906699571550645,0.998206882497363,7.385673121215901e-06,0.055455954664078266,0.0004873539406516615,0.00011555815087616716,6.531547658218144e-05,0.00018589789488774716,0.00011555815087616716,0.00038686859206369,0.0018137605420128844,0.0015173287636783687,0.00024618910404053,True
37,0.0009657269823623645,0.001474004341500451,0.00015248320774142597,2.541386795690433e-05,7.624160387071299e-05,0.007979954538467959,0.049858196851252756,1.2706933978452165e-06,0.0005082773591380866,0.002492846307892746,0.9971634287476961,1.6519014171987814e-05,0.05539791178849876,0.001474004341500451,0.0004320357552673736,0.0,0.0004574496232242779,0.00040662188731046926,0.0015248320774142597,0.00416787434493231,0.0038120801935356496,0.0002795525475259476,True
38,0.00035598954554766983,0.0015243654899092529,0.00023732636369844657,9.127937065324867e-06,0.00020994255250247196,0.006124845770832986,0.04462192034384062,3.6511748261299473e-07,0.00020400939341001082,0.0019962798361865485,0.997432137853229,1.4878537416479533e-05,0.055412876263097016,0.001515237552843928,0.00044726891620091853,9.127937065324867e-06,0.00035598954554766983,0.00018255874130649734,0.001241399440884182,0.0033499529029742264,0.00277489286785876,0.00046552479033156824,True
39,0.0013969486415106732,0.00209542296226601,0.00041908459245320196,0.00013969486415106732,0.00024446601226436784,0.00639104003491133,0.037751140088184434,1.3969486415106733e-06,0.0009230338148781773,0.0014283799859446634,0.9977094506959323,1.2572537773596058e-05,0.05542847743502088,0.002025575530190476,0.0,6.984743207553366e-05,0.0004540083084909688,0.0008730929009441707,0.001222330061321839,0.0038066850481165847,0.0025843549867947454,0.0005587794566042693,True
40,0.014919340583789463,0.005094408979830548,0.001091659067106546,0.000363886355702182,0.000363886355702182,0.016738772362300373,0.07958922371918126,2.9110908456174562e-05,0.004548579446277275,0.006368011224788185,0.9948871296711078,2.5472044899152744e-05,0.05527069856760442,0.004730522624128366,0.001091659067106546,0.000363886355702182,0.000727772711404364,0.00545829533553273,0.004366636268426184,0.009461045248256732,0.00727772711404364,0.00181943177851091,True
41,0.044420072823346146,0.015864311722623623,0.0010576207815082416,0.0010576207815082416,0.0010576207815082416,0.056053901419936804,0.24620354172730355,0.00027498140319214286,0.004135297255697225,0.06302362237007612,0.9617474576645195,8.460966252065933e-05,0.05343100188179637,0.01374907015960714,0.007403345470557691,0.002115241563016483,0.008460966252065933,0.005288103907541208,0.016921932504131865,0.029613381882230765,0.026440519537706042,0.0010576207815082416,True
42,0.00010102335337598223,0.00028192563732832253,1.644566217748548e-05,7.048140933208063e-06,9.397521244277417e-06,0.002354079071691493,0.016659385304383458,4.6987606221387086e-08,0.0001407983620423864,0.00027800217220883667,0.9983174533282755,5.544537534123676e-06,0.05546207943524847,0.00028192563732832253,9.867397306491288e-05,0.0,8.457769119849675e-05,6.578264870994193e-05,0.0002513836932844209,0.0012780628892217288,0.0010760161824697643,3.05419440439016e-05,True
43,0.00667891721871434,0.004250220048272762,0.0009107614389155919,0.00015179357315259865,0.0007589678657629932,0.013054247291123483,0.07251027195926485,1.0625550120681905e-05,0.0020841257593851793,0.005280898409978907,0.9956307436009413,2.4286971704415784e-05,0.05531357805680694,0.004250220048272762,0.0,0.0,0.0010625550120681906,0.0031876650362045716,0.003946632901967565,0.00789326580393513,0.005160981487188354,0.0012143485852207892,True
44,0.000520608040260264,0.0007404203239257087,0.0001388288107360704,9.255254049071359e-05,8.09834729293744e-05,0.004257416862572826,0.027287496894228314,3.4707202684017594e-07,0.0004231964913937879,0.0007459734763551516,0.9980731765334842,9.139563373457968e-06,0.055448458389337735,0.0006247296483123168,0.00020824321610410558,0.000115690675613392,0.000925525404907136,0.00030079575659481915,0.0006825749861190128,0.0023369516473905182,0.001920465215182307,0.0002660885539108016,True
45,0.0012320237386943805,0.0016337706100077653,0.00018748187327957962,2.678312475422566e-05,0.00010713249901690265,0.0081420699252846,0.050715453709611544,1.3391562377112832e-06,0.0005265562326680765,0.0025794827450794735,0.997117789906236,1.6873368595162167e-05,0.05539553692916494,0.0013123731129570575,0.0,0.00032139749705070795,0.0002946143722964823,0.0004285299960676106,0.001580204360499314,0.00425851683592188,0.003883553089362721,0.00034818062180493357,True
46,0.4025184051435196,0.025692664158096998,0.008564221386032331,0.008564221386032331,0.008564221386032331,0.08564221386032332,0.28450343444399406,0.0028261930573906698,0.025692664158096998,0.09480593074337793,0.8535103033319822,8.564221386032332e-05,0.04744578647861912,0.025692664158096998,0.0,0.0,0.008564221386032331,0.051385328316193996,0.034256885544129326,0.051385328316193996,0.034256885544129326,0.008564221386032331,True
47,0.00020271403299851665,0.0005954724719331426,0.00010135701649925832,3.800888118722187e-05,7.601776237444374e-05,0.0027746483266671965,0.019230340044133657,8.44641804160486e-08,0.00021922678026985412,0.00037045989530478914,0.9982693097818551,6.419277711619693e-06,0.05545939202162855,0.0005954724719331426,0.0002111604510401215,0.0,0.0002364997051649361,0.00013514268866567775,0.0003800888118722187,0.001541471292592887,0.0012331770340743096,0.00015203552474888748,True
48,0.05325232996727867,0.006520693465381061,0.0010867822442301768,0.0010867822442301768,0.0010867822442301768,0.032603467326905305,0.15141050226614824,0.00016301733663452652,0.00706408458749615,0.02328974349385269,0.9841356612626366,5.4339112211508846e-05,0.0546760147072202,0.006520693465381061,0.0010867822442301768,0.0,0.0076074757096112385,0.0141281691749923,0.013041386930762122,0.019562080396143183,0.013041386930762122,0.0010867822442301768,True
49,0.00048755220392850677,0.0009068470993070226,0.0001657677493356923,3.900417631428054e-05,0.00011701252894284162,0.003988177028135185,0.026140891497153176,2.92531322357104e-07,0.0003722948629198078,0.0006846208047564091,0.9981055606713078,8.678429229927421e-06,0.05545028725719694,0.0009068470993070226,0.00026327819012139365,0.0,0.0003022823664356742,0.0002730292341999638,0.000643568909185629,0.002232989093992561,0.0017551879341426244,0.00023402505788568324,True
50,0.05541934928702294,0.00651992344553211,0.0010866539075886851,0.0010866539075886851,0.0010866539075886851,0.03259961722766055,0.15139262240525558,0.00016299808613830274,0.007063250399326453,0.02328699323962552,0.9840194460169337,5.433269537943425e-05,0.054669558090786746,0.00651992344553211,0.0010866539075886851,0.0,0.007606577353120795,0.014126500798652906,0.01303984689106422,0.01955977033659633,0.01303984689106422,0.0010866539075886851,True
51,0.0060884757106862515,0.0036296682121398807,0.0008196024995154569,0.00046834428543740395,0.00046834428543740395,0.012645295706809907,0.07062397652253333,8.19602499515457e-06,0.0016509136061668489,0.005008942132753036,0.9957912779755812,2.3417214271870198e-05,0.05532199785657975,0.0032784099980618276,0.00011708607135935099,0.00035125821407805294,0.0010537746422341588,0.0021075492844683176,0.00351258214078053,0.00714225035292041,0.0055030453538894965,0.0015221189276715629,True
52,0.00014380418088456485,0.00041513282406298904,6.783216079460606e-05,1.6279718590705455e-05,3.527272361319515e-05,0.0022818738891305476,0.0161239216837924,5.4265728635684843e-08,0.00016800669585608028,0.0002604212317226516,0.998326338382051,5.372307134932799e-06,0.0554625864136092,0.00041513282406298904,0.00014923075374813333,0.0,0.00014923075374813333,8.953845224888e-05,0.00027404192961020846,0.0012535383314843198,0.0010283355576462278,0.00010853145727136969,True
53,0.0005921431340455825,0.000690833656386513,0.00018641543108842415,9.869052234093043e-05,7.6759295154057e-05,0.00470424823158435,0.03118609540359808,3.2896840780310143e-07,0.0003508996349899749,0.0009745140800487208,0.9979564784449058,1.0417332913764878e-05,0.05544203267228009,0.0006250399748258927,6.579368156062029e-05,6.579368156062029e-05,5.482806796718357e-05,0.00026317472624248116,0.0008224210195077535,0.0025111255128970078,0.0021931227186873428,0.00036186524858341156,True
54,0.0003746652170926699,0.0007220820547604184,0.00019755075083068048,0.00013624189712460724,3.406047428115181e-05,0.003671719127508165,0.02504180565909131,2.0436284568691085e-07,0.00027153010096934223,0.0006282795085901263,0.998135931681886,8.378876673163344e-06,0.05545201891153208,0.0007220820547604184,0.0002656716993929841,0.0,0.00021798703539937158,0.00019073865597445014,0.0005790280627795808,0.0020231921723004175,0.0016485269552077475,0.00038828940680513065,True
55,0.004238709570797839,0.0017408985737205412,0.0003784562116783785,0.0003027649693427028,0.00022707372700702712,0.008553110383931355,0.049222014890889905,3.7845621167837854e-06,0.0015335045697207898,0.00242968887897519,0.9971738355159289,1.6652073313848654e-05,0.055398420265481044,0.0015895160890491897,0.0006055299386854056,0.0001513824846713514,0.0006812211810210813,0.0018922810583918924,0.0021950460277345954,0.004995621994154597,0.003557488389776758,0.0006812211810210813,True
56,0.002994723387596375,0.001523631197198156,0.00026269503399968205,0.00026269503399968205,0.00026269503399968205,0.008616397115189571,0.04837844285144944,2.6269503399968205e-06,0.0010828289301466894,0.0023469174337531593,0.9972229232470089,1.6287092107980285e-05,0.05540133189039694,0.001523631197198156,0.0004728510611994277,0.0,0.00036777304759955484,0.0009457021223988554,0.0016287092107980287,0.0048861276323940855,0.003730269482795485,0.0004728510611994277,True
57,0.00019206815696142887,0.00027816767559931077,2.9803679528497584e-05,3.3115199476108425e-06,9.934559842832527e-06,0.0029008914741070983,0.02151838908037316,6.623039895221686e-08,0.00015362141036966698,0.00046387771426132686,0.9982225198654449,7.1859982863155285e-06,0.05545679930025817,0.00027816767559931077,6.623039895221685e-05,0.0,8.941103858549275e-05,0.00010265711837593612,0.000463612792665518,0.0015133646160581551,0.0013875268580489431,5.629583910938433e-05,True
58,0.007888083829831355,0.002272837713680221,0.00013369633609883652,0.00013369633609883652,0.00013369633609883652,0.013637026282081325,0.07353565878108206,9.358743526918558e-06,0.0018102483907782463,0.0054320821356957285,0.9955537231996543,2.4065340497790574e-05,0.055308837280727684,0.0021391413775813843,0.0012032670248895286,0.00013369633609883652,0.0016043560331860383,0.0021391413775813843,0.0034761047385697495,0.007754387493732518,0.005882638788348807,0.00013369633609883652,True
59,0.591151183438029,0.059115118343802904,0.00985251972396715,0.00985251972396715,0.00985251972396715,0.10837771696363865,0.3435573627747345,0.004926259861983575,0.0197050394479343,0.17172941878874742,0.687114725549469,9.85251972396715e-05,0.03812925133175287,0.059115118343802904,0.0,0.0,0.0,0.0394100788958686,0.04926259861983575,0.059115118343802904,0.04926259861983575,0.00985251972396715,True
60,0.009013478289237592,0.0022164290875174406,0.0005910477566713175,0.00044328581750348816,0.00029552387833565877,0.012707526768433326,0.06762916193772382,1.0343335741748057e-05,0.002176533363942127,0.004592441069336137,0.9959834404831872,2.2164290875174407e-05,0.05533241336017707,0.0020686671483496114,0.0007388096958391469,0.00014776193916782939,0.0010343335741748057,0.002659714905020929,0.0032507626616922465,0.007388096958391469,0.005319429810041858,0.0010343335741748057,True
61,0.004075424425921424,0.0019062469088987305,0.00032866326015495355,0.00032866326015495355,0.00032866326015495355,0.009596967196524643,0.053598404466069824,3.2866326015495355e-06,0.0012226273277764273,0.002881719465038633,0.9969355816810612,1.7747816048367492e-05,0.05538501794827216,0.0019062469088987305,0.00046012856421693497,0.0,0.00032866326015495355,0.0011831877365578328,0.001971979560929721,0.005521542770603219,0.004075424425921424,0.0005915938682789164,True
62,0.6105116534698234,0.04845330583093837,0.009690661166187674,0.009690661166187674,0.009690661166187674,0.10659727282806442,0.33791335486496415,0.004845330583093837,0.01938132233237535,0.16890822412665116,0.6758267097299283,9.690661166187674e-05,0.0375028587131463,0.04845330583093837,0.0,0.0,0.0,0.0387626446647507,0.04845330583093837,0.05814396699712604,0.04845330583093837,0.009690661166187674,True
63,0.032990138481054816,0.007732063706497222,0.0015464127412994444,0.0005154709137664815,0.0015464127412994444,0.02731995842962352,0.12841411403750586,6.70112187896426e-05,0.003969126036001907,0.016675484060345677,0.988802080332553,4.1237673101318516e-05,0.054933735280093925,0.007732063706497222,0.0,0.0,0.004639238223898333,0.005670180051431296,0.007732063706497222,0.016495069240527408,0.010824889189096111,0.0025773545688324074,True
